title,description,references,remediationProcedure,id,name,author
"Ensure that 'Users can create security groups' is set to 'No'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/active-directory/active-directory-accessmanagement-self-service-group-management#making-a-group-available-for-end-user-self-service","**Azure Console**

1. Go to `Azure Active Directory`
2. Go to `Users and group`
3. Go to `Group settings`
4. Set `Users can create security groups` to `No`","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Self-service group management enabled' is set to 'No'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/active-directory/active-directory-accessmanagement-self-service-group-management","**Azure Console**

1. Go to `Azure Active Directory`
2. Go to `Users and group`
3. Go to `Group settings`
4. Set `Self-service group management enabled` to `No`","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Restrict access to Azure AD administration portal' is set to 'Yes'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/active-directory/active-directory-assign-admin-roles-azure-portal","**Azure Console**

1. Go to `Azure Active Directory`
2. Go to `Users and group`
3. Go to `User settings`
4. Set `Restrict access to Azure AD administration portal` to `Yes`","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Guests can invite' is set to 'No'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/active-directory/active-directory-b2b-delegate-invitations","**Azure Console**

1. Go to `Azure Active Directory`
2. Go to `Users and group`
3. Go to `User settings`
4. Set `Guests can invite` to `No`","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Members can invite' is set to 'No'","CIS Microsoft Azure Foundations Security Benchmark","https://docs.microsoft.com/en-us/azure/active-directory/active-directory-b2b-delegate-invitations","**Azure Console**

1. Go to `Azure Active Directory`
2. Go to `Users and group`
3. Go to `User settings`
4. Set `Members can invite` to `No`","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Guest users permissions are limited' is set to 'Yes'","CIS Microsoft Azure Foundations Security Benchmark","https://blogs.microsoft.com/firehose/2017/06/14/now-you-can-invite-guest-users-to-azure-analysis-services-with-azure-active-directory-b2b/","**Azure Console**

1. Go to `Azure Active Directory`
2. Go to `Users and group`
3. Go to `User settings`
4. Set `Guest users permissions are limited` to `Yes`","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Users can register applications' is set to 'No'","CIS Microsoft Azure Foundations Security Benchmark","https://blogs.msdn.microsoft.com/exchangedev/2014/06/05/managing-user-consent-for-applications-using-office-365-apis/:https://nicksnettravels.builttoroam.com/post/2017/01/24/Admin-Consent-for-Permissions-in-Azure-Active-Directory.aspx","**Azure Console**

1. Go to `Azure Active Directory`
2. Go to `Users and group`
3. Go to `User settings`
4. Set `Users can register applications` to `No`","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Ensure that 'Users can add gallery apps to their Access Panel' is set to 'No'","CIS Microsoft Azure Foundations Security Benchmark","https://blogs.msdn.microsoft.com/exchangedev/2014/06/05/managing-user-consent-for-applications-using-office-365-apis/:https://nicksnettravels.builttoroam.com/post/2017/01/24/Admin-Consent-for-Permissions-in-Azure-Active-Directory.aspx","**Azure Console**

1. Go to `Azure Active Directory`
2. Go to `Users and group`
3. Go to `User settings`
4. Set `Users can add gallery apps to their Access Panel` to `No`","07f5193c-aa8b-4441-bf3b-8470b9c88880","cis-azure-foundations-benchmark",CIS
"Risk Analysis","Title 45 Subtitle A Subchapter C Part 164 -- Security and Privacy","n/a","n/a","c4f4b416-a8b0-407e-ac5a-c02e8b289009","us-hipaa-164","US Government Code of Federal Regulations (CFR)"
"Ensure routing tables for VPC peering are ""least access""","CIS Amazon Web Services Foundations Benchmark","http://docs.aws.amazon.com/AmazonVPC/latest/PeeringGuide/peering-configurations-partial-access.html","Remove and add route table entries to ensure that the least number of subnets or hosts as is required to accomplish the purpose for peering are routable.

Via CLI:

1. For each __ containing routes non compliant with your routing policy (which grants more than desired ""least access""), delete the non compliant route:
```
aws ec2 delete-route --route-table-id  --destination-cidr-block 
```
 2. Create a new compliant route:
```
aws ec2 create-route --route-table-id  --destination-cidr-block  --vpc-peering-connection-id 

```","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
"Ensure the default security group of every VPC restricts all traffic","CIS Amazon Web Services Foundations Benchmark","http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-network-security.html:CIS CSC v6.0 #9.2","Security Group Members

Perform the following to implement the prescribed state:

1. Identify AWS resources that exist within the default security group
2. Create a set of least privilege security groups for those resources
3. Place the resources in those security groups
4. Remove the resources noted in #1 from the default security group

Security Group State

1. Login to the AWS Management Console at [https://console.aws.amazon.com/vpc/home](https://console.aws.amazon.com/vpc/home)
2. Repeat the next steps for all VPCs - including the default VPC in each AWS region:
3. In the left pane, click `Security Groups` 
4. For each default security group, perform the following:
1. Select the `default` security group
2. Click the `Inbound Rules` tab
3. Remove any inbound rules
4. Click the `Outbound Rules` tab
5. Remove any inbound rules

Recommended:

IAM groups allow you to edit the ""name"" field. After remediating default groups rules for all VPCs in all regions, edit this field to add text similar to ""DO NOT USE. DO NOT ADD RULES""","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
"Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389","CIS Amazon Web Services Foundations Benchmark","n/a","Perform the following to implement the prescribed state:

1. Login to the AWS Management Console at [https://console.aws.amazon.com/vpc/home](https://console.aws.amazon.com/vpc/home)
2. In the left pane, click `Security Groups` 
3. For each security group, perform the following:
1. Select the security group
2. Click the `Inbound Rules` tab
3. Identify the rules to be removed
4. Click the `x` in the `Remove` column
5. Click `Save`","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
"Ensure no security groups allow ingress from 0.0.0.0/0 to port 22","CIS Amazon Web Services Foundations Benchmark","n/a","Perform the following to implement the prescribed state:

1. Login to the AWS Management Console at [https://console.aws.amazon.com/vpc/home](https://console.aws.amazon.com/vpc/home)
2. In the left pane, click `Security Groups` 
3. For each security group, perform the following:
1. Select the security group
2. Click the `Inbound Rules` tab
3. Identify the rules to be removed
4. Click the `x` in the `Remove` column
5. Click `Save`","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
"Ensure a log metric filter and alarm exist for AWS Config configuration changes","CIS Amazon Web Services Foundations Benchmark","CIS CSC v6.0 #5.4:https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html:https://docs.aws.amazon.com/awscloudtrail/latest/userguide/receive-cloudtrail-log-files-from-multiple-regions.html:https://docs.aws.amazon.com/sns/latest/dg/SubscribeTopic.html","Perform the following to setup the metric filter, alarm, SNS topic, and subscription:

1. Create a metric filter based on filter pattern provided which checks for AWS Configuration changes and the `` taken from audit step 1.
```
aws logs put-metric-filter --log-group-name  --filter-name `` --metric-transformations metricName= `` ,metricNamespace='CISBenchmark',metricValue=1 --filter-pattern '{ ($.eventSource = config.amazonaws.com) && (($.eventName=StopConfigurationRecorder)||($.eventName=DeleteDeliveryChannel)||($.eventName=PutDeliveryChannel)||($.eventName=PutConfigurationRecorder)) }'
```

**Note**: You can choose your own metricName and metricNamespace strings. Using the same metricNamespace for all Foundations Benchmark metrics will group them together.

2. Create an SNS topic that the alarm will notify
```
aws sns create-topic --name 
```

**Note**: you can execute this command once and then re-use the same topic for all monitoring alarms.

3. Create an SNS subscription to topic created in step 2
```
aws sns subscribe --topic-arn  --protocol 

	 --notification-endpoint 
```

**Note**: you can execute this command once and then re-use the SNS subscription for all monitoring alarms.

4. Create an alarm that is associated with the CloudWatch Logs Metric Filter created in step 1 and an SNS topic created in step 2
```
aws cloudwatch put-metric-alarm --alarm-name `` --metric-name `` --statistic Sum --period 300 --threshold 1 --comparison-operator GreaterThanOrEqualToThreshold --evaluation-periods 1 --namespace 'CISBenchmark' --alarm-actions 
```","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
"Ensure a log metric filter and alarm exist for S3 bucket policy changes","CIS Amazon Web Services Foundations Benchmark","https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html:https://docs.aws.amazon.com/awscloudtrail/latest/userguide/receive-cloudtrail-log-files-from-multiple-regions.html:https://docs.aws.amazon.com/sns/latest/dg/SubscribeTopic.html","Perform the following to setup the metric filter, alarm, SNS topic, and subscription:

1. Create a metric filter based on filter pattern provided which checks for S3 bucket policy changes and the `` taken from audit step 1.
```
aws logs put-metric-filter --log-group-name  --filter-name `` --metric-transformations metricName= `` ,metricNamespace='CISBenchmark',metricValue=1 --filter-pattern '{ ($.eventSource = s3.amazonaws.com) && (($.eventName = PutBucketAcl) || ($.eventName = PutBucketPolicy) || ($.eventName = PutBucketCors) || ($.eventName = PutBucketLifecycle) || ($.eventName = PutBucketReplication) || ($.eventName = DeleteBucketPolicy) || ($.eventName = DeleteBucketCors) || ($.eventName = DeleteBucketLifecycle) || ($.eventName = DeleteBucketReplication)) }'
```

**Note**: You can choose your own metricName and metricNamespace strings. Using the same metricNamespace for all Foundations Benchmark metrics will group them together.

2. Create an SNS topic that the alarm will notify
```
aws sns create-topic --name 
```

**Note**: you can execute this command once and then re-use the same topic for all monitoring alarms.

3. Create an SNS subscription to the topic created in step 2
```
aws sns subscribe --topic-arn  --protocol 

	 --notification-endpoint 
```

**Note**: you can execute this command once and then re-use the SNS subscription for all monitoring alarms.

4. Create an alarm that is associated with the CloudWatch Logs Metric Filter created in step 1 and an SNS topic created in step 2
```
aws cloudwatch put-metric-alarm --alarm-name `` --metric-name `` --statistic Sum --period 300 --threshold 1 --comparison-operator GreaterThanOrEqualToThreshold --evaluation-periods 1 --namespace 'CISBenchmark' --alarm-actions 
```","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
"Ensure a log metric filter and alarm exist for disabling or scheduled deletion of customer created CMKs","CIS Amazon Web Services Foundations Benchmark","https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html:https://docs.aws.amazon.com/awscloudtrail/latest/userguide/receive-cloudtrail-log-files-from-multiple-regions.html:https://docs.aws.amazon.com/sns/latest/dg/SubscribeTopic.html","Perform the following to setup the metric filter, alarm, SNS topic, and subscription:

1. Create a metric filter based on filter pattern provided which checks for disabled or scheduled for deletion CMK's and the `` taken from audit step 1.
```
aws logs put-metric-filter --log-group-name  --filter-name `` --metric-transformations metricName= `` ,metricNamespace='CISBenchmark',metricValue=1 --filter-pattern '{($.eventSource = kms.amazonaws.com) && (($.eventName=DisableKey)||($.eventName=ScheduleKeyDeletion)) }'
```
**Note**: You can choose your own metricName and metricNamespace strings. Using the same metricNamespace for all Foundations Benchmark metrics will group them together.

2. Create an SNS topic that the alarm will notify
```
aws sns create-topic --name 
```
**Note**: you can execute this command once and then re-use the same topic for all monitoring alarms.

3. Create an SNS subscription to the topic created in step 2
```
aws sns subscribe --topic-arn  --protocol 

	 --notification-endpoint 
```
**Note**: you can execute this command once and then re-use the SNS subscription for all monitoring alarms.

4. Create an alarm that is associated with the CloudWatch Logs Metric Filter created in step 1 and an SNS topic created in step 2
```
aws cloudwatch put-metric-alarm --alarm-name `` --metric-name `` --statistic Sum --period 300 --threshold 1 --comparison-operator GreaterThanOrEqualToThreshold --evaluation-periods 1 --namespace 'CISBenchmark' --alarm-actions 
```","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
"Ensure a log metric filter and alarm exist for AWS Management Console authentication failures","CIS Amazon Web Services Foundations Benchmark","https://docs.aws.amazon.com/awscloudtrail/latest/userguide/receive-cloudtrail-log-files-from-multiple-regions.html:https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html:https://docs.aws.amazon.com/sns/latest/dg/SubscribeTopic.html","Perform the following to setup the metric filter, alarm, SNS topic, and subscription:

1. Create a metric filter based on filter pattern provided which checks for AWS management Console Login Failures and the `` taken from audit step 1.
```
aws logs put-metric-filter --log-group-name  --filter-name `` --metric-transformations metricName= `` ,metricNamespace='CISBenchmark',metricValue=1 --filter-pattern '{ ($.eventName = ConsoleLogin) && ($.errorMessage = ""Failed authentication"") }'
```
**Note**: You can choose your own metricName and metricNamespace strings. Using the same metricNamespace for all Foundations Benchmark metrics will group them together.

2. Create an SNS topic that the alarm will notify
```
aws sns create-topic --name 
```
**Note**: you can execute this command once and then re-use the same topic for all monitoring alarms.

3. Create an SNS subscription to the topic created in step 2
```
aws sns subscribe --topic-arn  --protocol 

	 --notification-endpoint 
```
**Note**: you can execute this command once and then re-use the SNS subscription for all monitoring alarms.

4. Create an alarm that is associated with the CloudWatch Logs Metric Filter created in step 1 and an SNS topic created in step 2
```
aws cloudwatch put-metric-alarm --alarm-name `` --metric-name `` --statistic Sum --period 300 --threshold 1 --comparison-operator GreaterThanOrEqualToThreshold --evaluation-periods 1 --namespace 'CISBenchmark' --alarm-actions 
```","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
