summary,text
"Customer is complaining about the loading issue in the game at XBOX 360 loading screen. Agent suggested to uninstall and reinstall the game.","Customer:  I need help with my game not loading Agent:  Hi there! Let's try a fresh start by unplugging the console and your router/modem for a full 5 minutes. ^BL Customer:  It’s a Backwards compatible game. Customer:  It will freeze on the Xbox 360 Screen Agent:  Were you able to try the step that we suggested at all? ^BL Customer:  Yes, it freezes at the Xbox 360 loading screen. I restarted the game, my internet, console about 5 times. Didn’t work Agent:  Let's go ahead and uninstall the game then reinstall it and check again. ^BL Customer:  Wait hold on"
"Here customer is unable to book a flight and taking help. Agent note down the details and tries to help him out to give him proper solution.","Customer:  Are you ever going to fix searches to the Caribbean.It's been broken from CLE since the SUMMER!HELP!I just want to book travel  Agent:  We're so sorry for the trouble, Beth. Feel free to reach out over the phone at 800-I-FLY-SWA if we can help w/ the booking! ^CT Customer:  It's been 4 months-is there someone I can email about getting this fixed? I shouldn't have to call to scope out caribbean vacays from CLE Agent:  Beth, we aren't returning the same error from our end. Have you tried a different browser or searching by our ""Flexible Dates"" tool? ^CT Customer:  Yes I've tried 4 diff computers in 2 diff locations using Chrome, Firefox &amp; IE. I'm perplexed as to how you aren't having an issue-send link Agent:  Beth, can you give it another try using this link:  ^CT Customer:  Is there a way to make the layover time frame in between longer to give more flight options? Agent:  Were you able to view our routes? Please know it's necessary to book an established route. We hope to meet your travel needs. ^CT Customer:  What is an established route? Can SW merge 2 flights (CLE-FLL-FLL-PLS) on the route to acct for layovers so we don't have to recheck luggage Agent:  Our established routes are able to be viewed on  Regrettably, we're unable to create a point-to-point booking. Customer:  There's more availability with the 2 sep flights as compared to the # hr connection time SW searches-we're willing to do longer connection Customer:  How many hours bw flights does SW max out for layovers in searches? 4? Agent:  Layover time depends on the flight routing. Again, if we can help with the booking, feel free to reach out to us over the phone. ^CT"
"The customer asks why there is cauliflower cheese with turkey Christmas dinner instead of carrots/parsnips/peas. The agent asks which store did the customer visited and says that they are unable to swap any products in the cafe as they are trying to cut down on food waste and adds that they have fed that back with the cafe manager for internal review.","Customer:  cauliflower cheese with cafe Christmas roast turkey dinner 🤔no option to swap for carrots!   Agent:  Sorry about that, what store did you visit &amp; when? Steven Customer:  Thornhill Cardiff today at 2pm. Appreciate the reply. Agent:  Thanks Lana. We're unable to swap any products in the cafe as we're trying to cut down on food waste. I hope this helps. Mariya Customer:  That I have no problem with at all...but why cauliflower cheese with turkey Christmas dinner instead of carrots/parsnips/peas! Agent:  I understand your frustration. I've fed this back with the cafe manager for internal review. Mariya Customer:  Thank you Mariya. I believe you would sell a lot more of them with carrots 🥕 rather than cauliflower cheese! It seems like an odd choice! Customer:  Appreciate the reply! Great communication with customers. Agent:  You're welcome! Enjoy your day Lana. Mariya"
"Customer is enquiring about train timings and weight limit on his luggage. Agents informs that there is no weight limit on his lugguge unless its been  carried by himself.","Agent: Wow look at  10 year old son's Pendolino Pumpkin 😱 Be sure to send in your pumpkin designs!  Customer:  Hi vt help me please Agent:  How Alex? ^MW Customer:  Can you please tell me what time the first train for laton buzzard to London morro Agent:  We don't cover that route ^MW Customer:  I mean Milton Keynes Agent:  03:30 with LM, and 06:26 with us ^MW Customer:  Is ther a weight limit on suitcase Agent:  There's isn't as long as you can carry it yourself, Alex ^MW Customer:  I shure can"
"Customer is saying that while exporting PDFs results in duplicate pages. Agent asked the customer to check CC desktop app.","Customer:  Hi my team are also having issues. I'm on OS High Sierra, they are on Sierra 10.12.6 - exporting PDFs results in duplicate pages &amp; some outlines text not embedding Agent:  Hi there, we're looping in an expert who can help you out here. They will reply as soon as they're available. ^AJ Customer:  Thanks, though they haven't helped so far. Please just fix the bugs and update the software Agent:  Hi there! Could you please confirm the application you are using to export pdf? ^SS Customer:  Using InDesign CC 2018 with OS Sierra 10.12.6 Agent:  We're looping in an expert who can help you out here. They will reply as soon as they're available. ^Raj Agent:  Hi Cass, can you check for any updates for Illustrator in your CC Desktop App? A small patch was released that resolved some of these PDF issues. ^Wren Agent:  Hi Cass, an update came out today that may resolve the PDF issues you're experiencing. Can you check your CC Desktop app for the update? ^Wren Customer:  Thanks! I'll let my team know on Monday."
"The customer is complaining that his network was deactivated. The agent asked to visit the nearest idea store for further assistance.","Customer:     
Guys.....this is it...don't have any more patience.... you just suck.....you have no apathy towards a customer and his problem, Agent:  Sorry for the trouble caused. We request you to please share your Idea number with alternate contact number, and elaborate your exact concern so that we can help you in the issue. Customer:  My number 9848014422
Alternate number: 9704233700

Appreciate your response, waiting for a solution asap Customer:  Unable to elaborate due to character limit....have sent a detailed email seperately Agent:  Sorry for the the trouble caused. As checked your  request is still under process. You will get an update shortly. Customer:  Now my service has been temporarily disconnected, now I can't even take incoming calls,thanks to Idea, you guys are unbelievable...... I am porting out from Idea and so will be my family and all my employees.. Agent:  Sorry for the trouble caused. Please contact your previous operator for further assistance as your number has been deactivated by them. Regards, Pradnya Customer:  No...that's not correct, I have taken a confirmation from Airtel regarding this and they haven't deactivated. Customer:  Tired of this seriously, haven't got a consistent response from Idea so far..each and every gives a different response... Airtel has confirmed that there is no balance on the number..... Customer:  You have no idea how frustrating this is Pradnya, I know what I should do ....just confirm that Idea is inefficient on resolving customer issues Agent:  As checked your services are temporarily disconnected because you had some outstanding to clear for previous operator. If paid, please visit nearest Idea store ( along with receipt for further activation. Regards,
Pradnya Customer:  Pradnya....don't respond just for the sake of it, without checking properly..... I was asked to send an email to idea with the payment details which I did.....thank you for your reply which is no way useful for me Agent:  We understand your  will get a resolution soon,so please bear with us for some time.Regards,Pritam"
"Customer is complaining about false debits from his credit card. Agent requests for the name, phone number and address for further assistance.","Customer: Wells Fargo totally wins the most disgusting bank ever. Agent:  Saw your tweet, Jialing. What happened to make you think this way about us? ^RG Customer:  5 days ago it showed no pending transaction and seemed like I had enough balance so I paid my credit card then next day my balance turned into -175. That was my first overdraft I do admit it was my fault. I am not good at tracking my balance at all. Bt it happened again yesterday Customer:  I paid off and I didn't spend any money after that and it was being no pending transaction everything is in post transaction for days and last night I was -34 again! Then I found out it's one transaction which was in post transaction for days and it made me overdraft again. Customer:  So why u guys put that in post transaction but not in pending? Do I have more transaction which is invisible like this? Agent:  Let me research your fee concern further, Jialing. In a DM, please provide me your full name, phone number, and address (no account numbers). ^TL  Customer:  thank u im going to a local bank Agent:  We want to address your concern and connect to provide support, Jialing. Please DM the previously requested information. ^EB "
"Here customer tried to fill claim and unable to do so because of service provided by the company. Here agent note down the details and assist the agent to follow steps provided and tries to discuss the policy provided by the company.","Customer: I am so annoyed. What is so hard about sending a phone  ? Agent:  Can you tell us more about what's going on? We're here to help anyway we can. ^AW Customer:  Sure, I tried filing a claim on your website, but the company refuses to send me a phone to my address in LA where I am currently living. Agent:  Have you tried filing your claim using a different web browser? Does the address include a PO box? ^AW Customer:  That's not the issue. I sent in the required affidavit and ID picture, but my ID is expired and I don't have any other since my wallet was Customer:  stolen. I cant wait two-three weeks for one to arrive from the DMV. What other options do I have at this point? In what other conceivable Customer:  way am I supposed to prove that I am myself. This is RIDICULOUS. I have been calling/chatting with you since 8:30 in the morning! Agent:  Rest assured, we hear your concerns. Lets take a look into this for you. Who's your carrier? ^AW Customer:  Sprint Agent:  We can use the ID if it hasn't been expired more than 30 days. 1/2 ^AW Agent:  You can also complete your claim using a US Passport, Military ID, State or Federally issued ID or Green Card. 2/2 ^AW Customer:  I am undocumented so no to all of the options you provided above. Your customer service has been the WORST. Completely inept. Agent:  We'll be glad to discuss the policy with you further. Please provide us with the best contact number to reach you. ^AW Customer:  I sent my email via direct message"
"The customer was asking that why he has been charged for bags. The agent responded saying thatbasic economy fare checked bgs are non refundable.","Customer:  what a fail on the disclosures for your new Basic Economy. You created one pissed off customer today with your lies.   Agent:  There are several prompts of the restrictions which come with Basic Economy when booking through our site.  Customer:  20+ year internet marketing career. Please don't disrespect me. AA buried disclosure to rob people. Got notices with boarding pass today. Customer:  No disclosure made when I booked tickets that I would be charged for bags. This is fraud.   Agent:  We offer our customers many different fares that provide different services. Feel free to contact our Reservations team at 800-433-7300. Customer:  Prompts were not there. I build websites for a living. Don't disrespect me. It prompted no seat choice, it did not prompt charge for a bag. Customer:  Its a bit late for that given I fly today. I want free bags applied to a AA Advantage 4T1BW36, confirmation DHHSOR.   Customer:  As I previously stated, the inability to choose a seat was clearly disclosed. Charging $25 for a bag on a empty flight was not disclosed. Agent:  We're unable to authorize or refund any credit to your account. Basic Economy fare checked bags are non-refundable. Customer:  Awesome response over $25 bag charge!!! You just screwed a customer that spends over $25K per year on air travel. Bravo!   Customer:  Send tweet to upper mgmt, complaint will be filed with the  and  for improper disclosures on bag charges. AA intended to confuse."
"Customer is complaining about the damage shoes. Agent suggested to contact original retailer for return/exchange policy and also states that they can opt the option of filling claim.","Customer:  -Loyal customer for years but c’mon Nike, 2 months and the air bubble has popped! Not Cool.  Agent:  That's not what we like to see. Where did you purchase the shoes? Customer:  Thanks for the quick reply! If memory serves me correct, I️ believe Dicks Sporting Goods, Sangertown Mall in New Hartford, NY. Agent:  Thanks for the info, Mario. Have you spoken to the original retailer regarding this directly? Customer:  I️ have not. I️ threw the box away, along with the receipt. Customer:  I️ have not. No longer have the receipt or box. Agent:  As a starting point, we always recommend contacting the original retailer to discuss possible return/exchange options. (1/2) Agent:  (2/2) In the event they're unable to help, you have the option of filing a claim through us. Details:  Customer:  Thanks to  and  for swapping out damaged item for a new one. Great customer service! Agent:  Glad to hear, Mario. We're always just a tweet away."
"The customer is complaining that creamsoda in desperately short supply and not satisified. The agent advised all the products are subject to availability.","Customer: .  JS Excellent No Added Sugar  in perpetual supply issue at Torquay Nicholson Road Store. Agent:  Sorry about that, it must be a popular item. The good news is the store should have received a delivery of more sometime today. Corey Customer:  Thanks Corey. You’ve been hearing so much from me we’ll soon be  friends! Glad this excellent product is so popular, but need more Customer:     does indeed appear to be popular, which I’m pleased about but  Nicholson Road don’t give it much shelf space Agent:  Apologies, when did you last visit the store? I'll look into this for you. Steven Customer:  Last visit Sat. Again   in desperately short supply. Not having much satisfaction at Torquay. JIT ordering not good there. Agent:  Hi Newton, the Torquay store are showing stock of the cream soda at the moment. Danny Customer:  Thanks Danny! JS is leaving me very thirsty fo   when in Torquay area! Customer:  It would be good Danny if  was to up its game on reorders. The fab JS   is not the only one with inappropriate stock Agent:  Hi Newton, which other products have you been unable to get? Danny Customer:  Torquay repeatedly runs out of multiple kinds of soft drinks. A member of staff asked what I was doing. I said I was reporting it as here..  Customer:  Danny, I notice several / many other soft drinks have sold out when I go to store for  The JIT ordering is not Just In Time! Agent:  Sorry Newton. All products sold are subject to availability but I have fed this back to the relevant department for internal review. Danny Customer:  Thanks Danny. I think what we’re finding is an excellent product with strong following not given enough space or orders too small! Agent:  This has been fed back for internal review. As I advised, all products are subject to availability. We'll monitor any feedback we get. Danny Customer:  I know you like me to score feedback, but I never receive a survey. I apologise therefore for not being able to score excellent engagement."
"The customer says he has ordered a phone in an instalment and paid all the taxes but still he has not yet received the phone. The agent asks when did the customer ordered the phone and says that customer will know that the phone is shipped when the card is charged.","Customer: I wish  would hurry up and get my phone shipped to me. 💔 Agent:  When did you order your phone Brandy? ^AS Customer:  11/4/17 Agent:  Has your card been charged yet? You'll know your phone has shipped when your card is charged. ^AS Customer:  We bought it in the store on an installment plan. Paid the taxes on it that day. Have yet to see it.. ☹️ Agent:  Is it being shipped to you or to the store? ^AS Customer:  To the store. They said they’d call as soon as it’s there. And I talked to them a few days ago. My assumption is it’s a back order issue although I haven’t been told that for sure. Agent:  If you talked to the store then I know they will call you once the phone is available. I apologize it's taking so long. ^AS"
"The customer is complaining that what will you do if there are no enough pilots to fly. The agent answered that as of now flights are scheduled and they have avoiding cancellations.","Customer:  Do you have a plan to notify passengers well in advance of pilot related cancellations or just wait til the day before? Will you protect passengers on other airlines if flights are cancelled b/c of pilot shortages? Agent:  We're planning to fly as scheduled, Shaun. Customer:  HOW  ABOUT ANSWERING MY QUESTION. I'm asking if you do not get enough pilots to fly, which is a possibility, do you have a contingency plan in place on how to get customers to their destinations &amp; when will it be relayed to customers. THE DAY BEFORE WILL NOT BE ACCEPTABLE! Agent:  Our team is working hard to avoid cancellations and you'll be notified if otherwise. Customer:  Your reading comprehension is terrible. WHEN WILL WE BE NOTIFIED? 3 hours b4 our flight so all other flights r sold out? Instead of Doug Parker making comments like ""I don't think we're ever going to lose money again,"" he should b assuring customers we're getting home 4 XMAS Agent:  As of now, flights are scheduled and we expect to avoid cancellations. Customer:  This is like a Seinfeld skit. I know you have flights scheduled. But what about the pilots...are they scheduled? The answer to that ?? in many cases is probably NO. I know the AA twitter team is saying what the company tells u to say, but AA SUCKS at communication. Agent:  We’re working to address this issue. We do expect to avoid cancellations this holiday season. Customer:  ""The APA is able to view in real time December flight crew assignments for AA. That data does not support management’s statement regarding  December flights that 'only a few hundred are currently unassigned to  pilots. 'In fact, thousands of flights are still listed as unassigned"" Customer:   put out the previous statement that thousands of flights are still unassigned..... WHO's LYING?"
"Customer is complaining  about the idea network which is worst in their area from last 3 days. Agent says to specify your exact concern, so that  can assist better.","Customer:  worst network has provided by idea in our area. Complaining you from last 3years. No improvement. Faltu Faltu. Agent:  we understand &amp; regret the network trouble that you are facing. Please message us your contact details for investigation. Customer:  aree pehle apna 2g tower thik kar phir 3g k bare me bolna. Kabhi tower hi nehi rehta. My no 9434999754 Agent:  has been discussed and addressed. For further assistance, kindly contact our Idea customer care helpline. 2/2 Customer:  tower kharap Hai idea ka. Thik kar pahle phot 3g 4g k bare me bolna Agent:  For further assistance, kindly contact Idea customer care helpline. 3/3 Customer:  Tere bahut bad jio aye aur gaon gaon mr jio ke tower dekh. Par ab bhi tum logon ka tower nehi hua. Amazing. Agent:  Sorry for trouble. Request you to specify your exact concern, so that we can assist you better. Regards, Vicky Agent:  We're awaiting for your response to resolve ur issue. Pls provide the same within next 24 hrs. Rgds, Idea Care"
"Customer is complaining about charging twice for the same order. Agent updated the customer to DM them with store details and order number and also inform that they will forwarded to concerns team.","Customer:  I was charged twice for the same order, once on the mobile app and once with the delivery (the store said they will refund). :( Agent:  Our apology! Please DM with your email address so we can look into this. Thank you. Customer:  __email__ Agent:  We're not showing an order with this email address. Can you please DM us with the store details and your order number? Customer:  Abo hamour, Doha - amount is  243 QAR and date is 1/7/2017, I don’t have order number! Agent:  Please email your order details to __email__, for further assistance. Thank you. Customer:    Customer:  Here is the order number 👆🏻 Agent:  We've forwarded your concerns to our contact for Qatar, Radwa."
"Here Customer complained that after updating all the apps ios is not working properly so  he is asking how to fix it. Here agent ask to  update   all app available on device hence it wont resolve the issue so agent ask customer to message him on app after that he can look after to resolve the actual issue.","Customer:  since updating to  on my  some app icons are gone
See examples attached. Do you‘ve any idea how to fix this?  Agent:  We'd be happy to help out with this. What version of iOS 11 do you have? Do you see any app updates in the App Store? Customer:  Thx
All apps are up-to-date, I‘m running 11.0.3
e.g. the  has an icon in the App Store, but not on my iPad Customer:   I don‘t encounter this problem on my  running  11.0.3 as well Agent:  If you remove the apps in questions from your iPad Pro, then restart, and reinstall them. Do they appear as expected? Customer:  Please wait a minute, rebooting... Customer:  No, unfortunately not. During the installation process the icon is visible for a short time, but afterwards the same resolut Customer:  Breitbandmessung von zafaco


This is the app I tried Agent:  Thanks for that info. Do you have these apps on another device like an iPhone or regular iPad? DM us and we'll continue there. "
"The customer is seeking help for an alarm that goes off every day on Watch 3 and he says that isn't listed in the alarms and he asked siri to clear out all the alarms but she says there are none. The agent asks to restart both the phone and the watch and asks to DM the results of the restart.","Customer:  any help for an alarm that goes off every day on Watch 3 but isn’t listed in the alarms? ? Agent:  We want to help. Can you tell us which steps you've tried so far? This way we won't have you do any steps over again. Customer:  I have opened up alarms and there are none listed. I have asked Siri to clear all alarms and she says there are none. Customer:  I have tried to set an alarm exactly the same and then delete it and that doesn’t work. This only started when I Customer:  Switched to watch 3 from 1 Agent:  Okay, thanks. Those are great steps. Let's try restarting both devices to test. Customer:  Both? I don’t have the watch 1 anymore. I will restart my new watch Customer:  I restarted the watch. The alarm still doesn’t show and I won’t know if it is gone until 7pm tomorrow Agent:  Thank you for getting back to us. Our apologies for not being more clear. By both devices, we meant the phone and watch.  Customer:  Ok. I have restarted them both now Agent:  Great! Please DM us with the results of the restart. "
"Customer is requesting for assistance in accessing his moms account. Agent state that it could be done if the account gets moved to customer's name or by having log in info from his mother.","Customer:  I need help Agent:  Help is here! What trouble are you having with your service? Customer:  Ight look so my moms left our account and it’s just me on there. She didn’t make me an account owner tho so I can see my bill detail Customer:  Or do other stuff, I wanna be able to do. You feel? Customer:  *can’t my b Agent:  We would need to get the account moved over into your name to be able to do that inless you have the log in info from your mother. ^RMD Customer:  I do not. I do have the last four to her SSN if that’ll help? I know I needed that when I went into a Verizon store before. Lol Agent:  Let's discuss this in further detail. Please follow and DM us at your convenience. ^DDD Customer:  Okay!"
"The customer says that he is trying to subscribe to WordPress plan but the load isn't getting finished and adds that his order processed twice with different order numbers and requests cancel one of them. The agent asks for the domain name used to open service and informs that they will take a look and attempt to place the order and adds that they will remove the additional order.","Customer:  yo, Im trying to subscribe to your managed WordPress plan but the load just won't finish😂  Agent:  I am sorry to hear you are having trouble. What is the domain name used to open service? Customer:  Its sobari-dahz(dot)com (owned before service) Agent:  Thank you, we will take a look and attempt to get the order processed. Customer:  Let me know when you found a solution. Thx Agent:  Thank you for your patience the order  is still be pending someone from our Sales should be in contact with instructions on how to proceed. Customer:  K.thanks Customer:  Hi seems my order processed twice (different order please cancel one of them because its the same Agent:  Hello! We'd be happy to remove the additional order. Please contact our support so that we can assist further."
"Customer is unable to play music in spotify  music app. Agent ask customer to logout from app and restart the phone and login back again.","Customer: Hey   what is this  Agent:  Hi there! Can you let us know what exactly is happening? We'll see what we can suggest /NY Customer:  When I clicked on one of my music .. the description says it otherwise  Agent:  Thanks for the info. Can you let us know the device/OS and Spotify version you're using? /NY Customer:  I'm using iOS 10.2 and my Spotify version is 8.4.22.515 Agent:  Cool! Just to check, does logging out of Spotify, restarting your device, and logging back in help at all? Keep us posted /NY Customer:  Nope.. besides I'm scared that if i do logging out , i cant remember the password. And my premium will run out of the time Agent:  We'd suggest a reinstall, but it would remove your downloads. If you're cool with this, the steps are here:  /NY"
"The customer is complaining that he was unable to upgrade or change his seat even after paying the amount of $34. The agent confronted the customer saying that they will inform the wifi partners regarding the trouble that he was facing.","Customer: Asked  staff at  TWICE if I could upgrade my seat and both employees told me I had to make changes at the opposite spot. Customer:   I *LOVE* when employees can’t be bothered to communicate with each other and end up screwing me out of the upgrade I was willing to pay for! Customer:   Also unsure why  would rather just tell me no than let me give them money. Pretty poor business plan. Customer:   To clarify - there are comfort seats available, but because an employee gave me false info, I’m not allowed to pay for an empty seat. Agent:  Hey Sarah, I'm sorry to hear about misinformation you received. Definitely not the Delta way, we must do better. *AJY Customer:  I agree. I'm a Mileage Plus member and am still unsure if I'll continue prioritizing Delta when I book my next flight. Extremely displeased. Agent:  That's not good to hear at all. We hope to have another opportunity to regain your confidence. *HKC Customer:  Considering the fact that I paid $34 to use internet that seems to work less than half of the time, things aren't looking great for you. Agent:  Wow, that's not good to hear. You may wish to reach out to our wifi partners  regarding the trouble you are having. *HKC"
"Customer is complaining about call that has been not connected after calling many time. Agent informed the customer that the complaint was raised regarding network issue  but it has been resolved and informed that if any other concern they will assist for further.","Customer:     
Call dialer +918888282908, has tried my number multiple times but call was never connected.   
Proof for reference.  Agent:  Sorry for trouble caused to you, we want to inform you that there was some temporary issue was going now it has been resolved. Request you to observe for some time. Customer:  I am talking about call happened today morning. I don't understand why are you talking about past?? ? Customer:  If I am facing issues today, i should complain. You should be happy that somebody is helping you to improve yourself. Agent:  We would like to inform you that call connectivity concern has been discussed &amp; addressed. Regards,Pradnya  Customer:  Discussed with whom ? If its addressed, why am i receiving complains from caller? Please advice. Agent:  Dear Hiren,

As checked complaint was raised regarding network issue but as it was only a temporary issue it has been resolved,please let us know the concern you facing know so that we can assist you further. Customer:  Dear Ma'm. My concern is regarding call connectivity. Many a times, people calling me gets message that either phone is switched off or not reachable. But i am always ON and in network. Feel free to call, if you need more details. Agent:  Sorry but it was some temporary issue, please observe the network for 7 days and if still the issue continues write us back. Agent:  we understand your concern is addressed. Regards Prashant Customer:  How can somebody understand without providing solution to the issue. You are having great assumption power."
"Customer is requested to process his case number is 00197387. Agent informed that they having some internal issue which is causing delay and  updated that they will informed once the case is processed and completed, Finally inform the customer that they will assist via DM.","Customer:   hello Air asia please process my case number 00197387 &amp; 00197126 immediately. Thanks Agent:  Thank you. Our sincerest apologies for the delay and inconvenience as the team is dealing with massive requests on refunds &gt;&gt;&gt; Agent:  and there is an internal issue which is causing the long delay. The team is doing their best  &gt;&gt;&gt; Agent:  we've forwarded the case again to process  will be updated as soon as possible once it's processed and completed.&gt; Agent:  Thank you very much for your patience. Thank-Sha Customer:  Alright, thanks Agent:  You're most welcome and  apologies for the delay with inconvenience caused.- mariya Customer:  Why it's took so longgggggggggggggg Agent:  Hi there, appreciate can check your inbox. We have assisted you via DM. Thanks-Sha"
"Customer is complaining about the corrupted external hard disk. Agent states that the drive may be nonfunctional.","Customer:  Hi! My Samsung M3 portable hard drive is recognised in Disk Management on my Windows 10 laptop but it's not showing up in Windows Explorer for me to access the files and back up to. Any ideas please on what to do?! Thanks in advance. Agent:  It may be helpful to see how the drive is partitioned in Disk Management. Please share a screenshot of this. Did the drive previously work on this Windows 10 laptop? Any recent software updates? No secret zone set up for the M3 drive? Customer:  Hi! Ok I will do. Sorry, currently away at the moment (helpful I know) but will send a screenshot over when I’m back, thanks! Customer:  Hi again! Here is a screenshot of my disk management. I’m pretty sure I have used it since updating to Windows 10. I’m afraid I don’t know what a secret zone is!  Agent:  It seems that the drive is corrupted. Have you tried it on another computer and or with another USB cable? Is it detected in Device Manager? Is it connected directly to the USB port of your computer? Customer:  Oh right! I’m surprised by that as I only use it once every couple of months to back up my computer and have only had it for two years. I’ll try the things you’ve suggested, thanks! If it’s corrupted can I re-format it at all? Customer:  It's connected directly to the USB port but still shows in disk management when it's unplugged. Can I do anything else? I don't mind losing everything that's on there. Agent:  Did you ever set up a password protected ""Secret Zone"" using the software that came with your M3? The drive should disappear from Disk Management if the drive is not installed on a USB port. Does Disk 1 show even after a reboot when the M3 drive is not installed? Let us know, Customer:  No I didn’t. It did disappear, sorry I was getting confused! Disk 1 reappears when I plug the hard drive back in. I think it’s corrupted beyond repair unless you have any other solutions? Agent:  Can you initialize the drive by right clicking within the box that indicates the drive is not initialized? If disk cannot be initialized, you can try Diskpart but be careful using this to make sure the correct disk is chosen  Both answers will erase data Customer:  I’ve tried the diskpart solution but sadly that won’t let me initialise the drive after that either😩😩. Agent:  Given your description, if the drive will not initialize no matter what computer/port is tried, and diskpart also does not work, then the drive may be nonfunctional. Check your warranty/return options here  Customer:  Thank you very much for your help, I really appreciate it!"
"The customer is saying that Animoji's are being sent as pictures from his phone and says its resolved after some time. The agents asks whether Animojis are recording before sending the messages, what version of iOS is installed and asks to DM.","Customer:  My Animoji‘s are being sent as pictures! How do I fix! Agent:  If you're running into issues with the Animoji's on your iPhone X, we'd like to help you out. Do you see the Animoji recording before sending your message? Also, please let us know which version of the iOS software you currently have installed.  Customer:  iOS 11.1.2...phone says up to date. Yes Animoji moves while I try to record. It won’t play back to me before sending or after. Agent:  Does the receiving party see the animation? Customer:  No. See it as a picture. Agent:   Are you sending the Animoji as a sticker or in its normal form? Send us a DM.  Customer:  How do you figure out which you are doing? Customer:  It is now working. I don’t know why it stopped and sent as sticker and then began to work again. Agent:  That's great news! Have fun sending Animojis. Customer:  Thanks for the help!"
"Customer having an issue with card payment with 16-25 railcard on the  train. Agent asked for the station name and updated that in that station has both ticket office and TVMs. Finally check with customer whether he is able to purchase a ticket without railcard.","Customer:  ive just been told that scotrail wont take card payments with my 16-25 railcard on the train.. WTF????!?!? ! Agent:  Hi Lauren, which station did you board at please? Customer:  falkirk grahamston. Agent:  Thank you, this station has both a ticket office and TVMs. You need to purchase your ticket before boarding a train 1/2 Agent:  when possible or the conductor can refuse your railcard or you risk penalty fares. 2/2 Customer:  but if i am running late and have to jump on my train at the last min. my card that I PAID for should be valid. not made utterly useless. :/ Agent:  Were you able to purchase a ticket on the train without your railcard please? Customer:  This morning yes, as the ticket person was nice enough to allow it w/ my railcard but advised me of the changes to card payments etc."
"Customer is asking that is there a way to find a tv guide to find whats on. Agent updated that new episodes are made available day after air for live TV subscribes.","Customer:  is there a way to find a TV guide to find whats on? Agent:  Hey, Ryan! We hear you, and we're working on it. Be sure to check out the latest update here:  Customer:  Thats good, will you ever be offering the CW network though? Agent:  No news regarding CW with our on-demand plans, but select CW content is available now with our Live TV add-on! Customer:  I couldn’t get it through being live Agent:  The CW isn't available as a live channel yet, but we're working on adding it. We'll let our team know you can't wait! Customer:  But will you be able to record because YouTube tv have it but can’t record? Agent:  When the live channel launches, yes. For now, new episodes are made available day-after-air for Live TV subscribers. Customer:  Ok."
"Customer is complaining that how to change GRS replication to LRS. Agent updated that they have alerted the team and they will respond.","Customer:   how do I change GRS replication to LRS? Agent:  Here is some documentation that should help with this:  ^PB Customer:  Thanks. How do I make the same change but I have already stored a lot of data? The option to change is grated out Agent:  If you could post here:  and send us a link to the post, we can have an engineer on that team assist. ^PB Customer:   Customer:  Thanks you should see the link Agent:  Thank you! We have alerted the team and they should respond to your post shortly. ^PB Customer:  Great much appreciated"
"Customer is complaining that they are planning to hold flight to LGA for a bunch of them stuck on DC tarmac in aa5573. Agent updated although they can't make any promises they'll do all they can to assist.","Customer:  I hope you are planning to hold flight to LGA for a bunch of us stuck on DC tarmac in aa5573 Customer:  “No gate” Agent:  You still have a shot of making the flight. It just got delayed for 10 mins but you'll need to hurry and get there ASAP! Customer:  Hoping they wait. A whole bunch of us. Just got to gate now Agent:  We've got our  for you. Customer:  I hope AA really steps up if this gets hosed up. I’m standing next to 5 other people waiting for the shuttle to get to the gate for the same LGA flight Agent:  Our team is aware you're on your way. Although we can't make any promises, they'll do all they can to assist. Agent:  We see you made it! Time to sit back relax and our crew will take great care of you."
"The customer is complaining that ont box has red with lights on. The agent asked to hold the alarm silence for or reset button for 15 seconds.","Customer:  my fios ONT box has red ‘fail’ and ‘vid’ lights on. Battery power is fine. Unplugged red and black wires and didn’t help. Agent:  Sorry to see your services are down. When you unplugged the wires did you also unplug the AC power? Customer:  Yes I did Agent:  Press and hold the Alarm Silence or reset button for 15 seconds. Give it 5 min and then check to see if your service comes back on. ^FEM Customer:  I tried first with AC power unplugged and then tried with it plugged in. Both times failed. Customer:  I don’t see that button Agent:  Can you check on the power supply for a reset button. Customer:  Would that button be on the router? ONT box inside the house, or battery backup outside the house? Agent:  It would be on the power supply for the battery backup unit on the inside of the house. Customer:  ONT box was reset. Will advise"
