id,name
0a67,"Medeli Electronics Co., Ltd	"
0a66,"ClearCube Technology	"
0a62,"MPMan	"
0a5f,"Zebra	"
0a5d,"Diatrend Corp.	"
0a5c,"Broadcom Corp.	"
0a5b,"EAsics NV	"
0a5a,"Electronics For Imaging, Inc.	"
0a53,"Portable Peripheral Co., Ltd	"
0a52,"Jebsee Electronics Co., Ltd	"
0a51,"Sony Electronics, Inc.	"
0a50,"Mimaki Engineering Co., Ltd	"
0a4f,"Litton Systems, Inc.	"
0a4e,"Steinberg Soft-und Hardware GmbH	"
0a4d,"Evolution Electronics, Ltd	"
0a4c,"Computex Co., Ltd	"
0a4b,"Fujitsu Media Devices, Ltd	"
0a4a,"Ploytec GmbH	"
0a48,"I/O Interconnect	"
0a47,"Hirose Electric	"
0a46,"Davicom Semiconductor, Inc.	"
0a43,"Boca Systems, Inc.	"
0a3f,"Swissonic AG	"
0a3d,"Varo Vision	"
0a3c,"NTT DoCoMo, Inc.	"
0a3a,"PentaMedia Co., Ltd	"
0a39,"Gilat Satellite Networks, Ltd	"
0a38,""
0a35,"Radikal Technologies	"
0a34,"TG3 Electronics, Inc.	"
0a2c,"AK-Modul-Bus Computer GmbH	"
0a27,"Datacard Group	"
0a22,"Century Semiconductor USA, Inc.	"
0a21,"Medtronic Physio Control Corp.	"
0a19,"Hua Geng Technologies, Inc.	"
0a18,"Heidelberger Druckmaschinen AG	"
0a17,"Pentax Corp.	"
0a16,"Trek Technology (S) PTE, Ltd	"
0a15,"Scalar Corp.	"
0a14,"Spacelabs Medical, Inc.	"
0a13,"Telebyte, Inc.	"
0a12,"Cambridge Silicon Radio, Ltd	"
0a11,"Xentec, Inc.	"
0a0d,"Servergy, Inc	"
0a0b,"Cybex Computer Products Co.	"
0a07,"Ontrak Control Systems Inc.	"
0a05,"Unknown Manufacturer	"
0a01,"ViA, Inc.	"
0a00,"Liquid Audio	"
09ff,"Gain Technology Corp.	"
09fb,"Altera	"
09fa,"Mtek Vision	"
09f9,"Bay Associates	"
09f8,"SoftConnex Technologies, Inc.	"
09f7,"Edu-Science (H.K.), Ltd	"
09f6,"RocketChips, Inc.	"
09f5,"AresCom	"
09f3,"GoFlight, Inc.	"
09ef,"Xitel	"
09eb,"IM Networks, Inc.	"
09e9,"Chen-Source, Inc.	"
09e8,"AKAI Professional M.I. Corp.	"
09e7,"Real 3D, Inc.	"
09e6,"Silutia, Inc.	"
09e5,"Jo-Dan International, Inc.	"
09e1,"Intellon Corp.	"
09df,"Addonics Technologies Corp.	"
09dd,"Fellowes, Inc.	"
09dc,"Aimex Corp.	"
09db,"Measurement Computing Corp.	"
09da,"A4Tech Co., Ltd.	"
09d9,"KRF Tech, Ltd	"
09d8,"ELATEC GmbH	"
09d7,"Hexagon NovAtel Inc.	"
09d3,"Com One	"
09d2,"Vreelin Engineering, Inc.	"
09d1,"NeoMagic, Inc.	"
09cf,"Electronics Testing Center, Taiwan	"
09ce,"City Electronics, Ltd	"
09cd,"Psion Dacom Home Networks, Ltd	"
09cc,"Workbit Corp.	"
09cb,"FLIR Systems	"
09ca,"BMC Messsysteme GmbH	"
09c5,"Memory Corp.	"
09c4,"ACTiSYS Corp.	"
09c3,"HID Global	"
09c2,"Nisca Corp.	"
09c1,"Arris Interactive LLC	"
09c0,"Genpix Electronics, LLC	"
09bf,"Auerswald GmbH & Co. KG	"
09be,"MySmart.Com	"
09bc,"Grundig	"
09b5,"Celltrix Technology Co., Ltd	"
09b4,"MDS Telephone Systems	"
09b3,"Altius Solutions, Inc.	"
09b2,"Franklin Electronic Publishers, Inc.	"
09b0,"Fargo	"
09ae,"Tripp Lite	"
09ab,"Japan Cash Machine Co., Ltd.	"
09aa,"Intersil Corp.	"
09a9,"Smart Card Technologies Co., Ltd	"
09a8,"Lin Shiung Enterprise Co., Ltd	"
09a7,"Data Transmission Network Corp.	"
09a6,"Poinchips	"
09a5,"VCON Telecommunications	"
09a4,"Contech Research, Inc.	"
09a3,"PairGain Technologies	"
099e,"Trimble Navigation, Ltd	"
099a,"Zippy Technology Corp.	"
0996,"Integrated Telecom Express, Inc.	"
0993,"Gemstar eBook Group, Ltd	"
098f,"Kenwood TMI Corp.	"
098e,"Integrated Intellectual Property, Inc.	"
098d,"INDesign	"
098c,"Vitana Corp.	"
0986,"Matsushita Electric Works, Ltd.	"
0985,"cab Produkttechnik GmbH & Co KG	"
0984,"Apricorn	"
0981,"Oak Technology, Ltd	"
097f,"Barun Electronics Co., Ltd	"
097e,"Biopac Systems Inc.	"
097d,"Rosun Technologies, Inc.	"
097c,"Marunix Co., Ltd	"
097b,"Knudsen Engineering, Ltd	"
097a,"Minds At Work LLC	"
0979,"Jeilin Technology Corp., Ltd	"
0978,"Beckhoff GmbH	"
0977,"Lightsurf Technologies	"
0976,"Adirondack Wire & Cable	"
0975,"OL'E Communications, Inc.	"
0974,"Datagraphix, a business unit of Anacomp	"
0973,"Schlumberger	"
0971,"Gretag-Macbeth AG	"
096e,"Feitian Technologies, Inc.	"
0968,"Catalyst Enterprises, Inc.	"
0967,"Acer NeWeb Corp.	"
0964,"BITRAN	"
095d,"Polycom, Inc.	"
095c,"K-Tec Electronics	"
095b,"Medialogic Corp.	"
095a,"Portsmith	"
0959,"Cologne Chip AG	"
0958,"CompuLink Research, Inc.	"
0957,"Agilent Technologies, Inc.	"
0956,"BSquare Corp.	"
0955,"NVIDIA Corp.	"
0954,"RPM Systems Corp.	"
0951,"Kingston Technology	"
094f,"Yano	"
094d,"Cable Television Laboratories	"
094b,"Linkup Systems Corp.	"
0948,"Kronauer music in digital	"
0945,"Pasco Scientific	"
0944,"KORG, Inc.	"
0943,"HCL Technologies India Private, Ltd	"
0942,"i2Go.com, LLC	"
0941,"Photobit Corp.	"
0940,"Japan Storage Battery Co., Ltd	"
093f,"Olympia Telecom Vertriebs GmbH	"
093e,"J.S.T. Mfg. Co., Ltd	"
093d,"InnoSync, Inc.	"
093c,"Intrepid Control Systems, Inc.	"
093b,"Plextor Corp.	"
093a,"Pixart Imaging, Inc.	"
0939,"Lumberg, Inc.	"
0936,"NuTesla	"
0934,"Spirent Communications	"
0933,"Quantum Corp.	"
0932,"Crescentec Corp.	"
0931,"Harmonic Data Systems, Ltd	"
0930,"Toshiba Corp.	"
092f,"Northern Embedded Science/CAVNEX	"
092b,"Sena Technologies, Inc.	"
092a,"Toshiba Information & Industrial Sys. And Services	"
0929,"American Biometric Co.	"
0928,"PLX Technology, Inc. (formerly Oxford Semiconductor, Ltd)	"
0927,"Summus, Ltd	"
0925,"Lakeview Research	"
0924,"Xerox	"
0923,"IC Media Corp.	"
0922,"Dymo-CoStar Corp.	"
0921,"GoHubs, Inc.	"
0920,"Echelon Co.	"
091e,"Garmin International	"
0919,"Tiger Electronics	"
0917,"SmartDisk Corp.	"
0915,"GlobeSpan, Inc.	"
0912,"Voquette, Inc.	"
0911,"Philips Speech Processing	"
0910,"Alation Systems, Inc.	"
090f,"Fujitsu Devices, Inc.	"
090e,"Shining Technology, Inc.	"
090d,"Multiport Computer Vertriebs GmbH	"
090c,"Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)	"
090b,"Neurosmith	"
090a,"Trumpion Microelectronics, Inc.	"
0909,"Audio-Technica Corp.	"
0908,"Siemens AG	"
0906,"Faraday Technology Corp.	"
0901,"VST Technologies	"
0900,"Pinnacle Systems, Inc.	"
08ff,"AuthenTec, Inc.	"
08fd,"Digianswer A/S	"
08fc,"Sicon Cable Technology Co., Ltd	"
08fb,"Socket Communications	"
08fa,"Caere	"
08f9,"Wipro Technologies	"
08f8,"Keen Top International Enterprise Co., Ltd	"
08f7,"Vernier	"
08f6,"Logic 3 International, Ltd	"
08f5,"SysTec Co., Ltd	"
08f2,"Gotop Information Inc.	"
08f1,"CTI Electronics Corp.	"
08f0,"Corex Technologies	"
08ee,"CCSI/Hesso	"
08ed,"MediaTek Inc.	"
08ec,"M-Systems Flash Disk Pioneers	"
08ea,"Ericsson, Inc., Blue Ridge Labs	"
08e9,"Extended Systems, Inc.	"
08e8,"Integrated Memory Logic	"
08e7,"Pan-International Wire & Cable	"
08e6,"Gemalto (was Gemplus)	"
08e5,"Litronic	"
08e4,"Pioneer Corp.	"
08e3,"Olitec, Inc.	"
08df,"Spyrus, Inc.	"
08de,"???	"
08dd,"Billionton Systems, Inc.	"
08d9,"Increment P Corp.	"
08d8,"IXXAT Automation GmbH	"
08d4,"Fujitsu Siemens Computers	"
08d3,"Virtual Ink	"
08d1,"smartBridges, Inc.	"
08cf,"Productivity Enhancement Products	"
08ce,"Long Well Electronics Corp.	"
08cd,"Jue Hsun Ind. Corp.	"
08ca,"Aiptek International, Inc.	"
08c9,"Nippon Telegraph and Telephone Corp.	"
08c8,"2Wire, Inc.	"
08c7,"Key Nice Enterprise Co., Ltd	"
08c4,"Proxim, Inc.	"
08c3,"Precise Biometrics	"
08bd,"Citizen Watch Co., Ltd	"
08bb,"Texas Instruments	"
08b9,"RadioShack Corp. (Tandy)	"
08b8,"J. Gordon Electronic Design, Inc.	"
08b7,"NATSU	"
08b4,"Sorenson Vision, Inc.	"
08b0,"Metrohm	"
08ae,"Macally (Mace Group, Inc.)	"
08ac,"Macraigor Systems LLC	"
08a9,"CWAV Inc.	"
08a8,"Andrea Electronics	"
08a6,"Toshiba TEC	"
08a5,"e9, Inc.	"
089f,"Primex Aerospace Co.	"
089e,"NST Co., Ltd	"
089d,"Icron Technologies Corp.	"
089c,"United Technologies Research Cntr.	"
0897,"Lauterbach	"
0894,"TSI Incorporated	"
0892,"DioGraphy, Inc.	"
088e,"iLok	"
088c,"Swecoin AB	"
088b,"MassWorks, Inc.	"
088a,"TechTools	"
0887,"Hannstar Electronics Corp.	"
0886,"XAC Automation Corp.	"
0885,"Boca Research, Inc.	"
0883,"Recording Industry Association of America (RIAA)	"
0880,"APT Technologies, Inc.	"
087f,"QualCore Logic Inc.	"
087e,"Fujitsu Computer Products of America	"
087d,"Jaton Corp.	"
087c,"Adesso/Kbtek America, Inc.	"
0879,"Comtrol Corp.	"
0874,"A-Tec Subsystem, Inc.	"
0873,"Xpeed, Inc.	"
0871,"SanDisk, Inc.	"
0870,"Metricom	"
086f,"MEC IMEX, Inc.	"
086e,"System TALKS, Inc.	"
086c,"DeTeWe - Deutsche Telephonwerke AG & Co.	"
086a,"Emagic Soft- und Hardware GmbH	"
0867,"Data Translation, Inc.	"
0864,"NetGear, Inc.	"
0863,"Filanet Corp.	"
0862,"Teletrol Systems, Inc.	"
085c,"ColorVision, Inc.	"
085a,"Xircom	"
0859,"Minolta Systems Laboratory, Inc.	"
0858,"Hitachi Maxell, Ltd	"
0856,"B&B Electronics	"
0854,"ActiveWire, Inc.	"
0853,"Topre Corporation	"
0852,"CSEM	"
0851,"Macronix International Co., Ltd	"
0850,"Fast Point Technologies, Inc.	"
084f,"Empeg	"
084e,"KB Gear	"
084d,"Minton Optic Industry Co., Inc.	"
0846,"NetGear, Inc.	"
0844,"Welland Industrial Co., Ltd	"
0841,"Rioport.com, Inc.	"
0840,"Argosy Research, Inc.	"
083f,"Global Village	"
083a,"Accton Technology Corp.	"
0839,"Samsung Techwin Co., Ltd	"
0836,"TrekStor	"
0835,"Action Star Enterprise Co., Ltd	"
0833,"Sourcenext Corp.	"
0832,"Kouwell Electronics Corp.	"
0830,"Palm, Inc.	"
082d,"Handspring	"
0829,"DirecTV Broadband, Inc. (Telocity)	"
0828,"Sato Corp.	"
0827,"BroadLogic, Inc.	"
0826,"Data Transit	"
0825,"GC Protronics	"
0822,"Reudo Corp.	"
081f,"Manta	"
081e,"AlphaSmart, Inc.	"
081c,"Mipsys	"
081b,"Indigita Corp.	"
081a,"MG Logic	"
0819,"eLicenser	"
0813,"Mattel, Inc.	"
0810,"Personal Communication Systems, Inc.	"
080d,"Teco Image Systems Co., Ltd	"
080c,"Datalogic S.p.A.	"
080b,"Cross Match Technologies	"
080a,"Evermuch Technology Co., Ltd	"
0809,"Genicom Technology, Inc.	"
0803,"Zoom Telephonics, Inc.	"
0802,"Mako Technologies, LLC	"
0801,"MagTek	"
07ff,"Unknown	"
07fd,"Mark of the Unicorn	"
07fc,"Thomann	"
07fa,"DrayTek Corp.	"
07f9,"Dotop Technology, Inc.	"
07f7,"Century Corp.	"
07f6,"Circuit Assembly Corp.	"
07f2,"Microcomputer Applications, Inc.	"
07ef,"STSN	"
07ee,"Torex Retail (formerly Logware)	"
07ec,"Taiyo Electric Wire & Cable Co., Ltd	"
07eb,"Double-H Technology Co., Ltd	"
07ea,"Iwatsu Electric Co., Ltd	"
07e8,"Labsystems	"
07e7,"Mirvo Toys, Inc.	"
07e6,"Allied Cable Corp.	"
07e5,"QPS, Inc.	"
07e4,"Movado Enterprise Co., Ltd	"
07e3,"Planex Communications, Inc.	"
07e2,"Elmeg GmbH & Co., Ltd	"
07e1,"Ambient Technologies, Inc.	"
07e0,"NCP engineering GmbH	"
07df,"David Electronics Co., Ltd	"
07de,"Diamond Multimedia	"
07da,"Arasan Chip Systems	"
07d7,"GCC Technologies, Inc.	"
07d5,"Radiant Systems	"
07d3,"Cyberdata Corp.	"
07d2,"Aptio Products, Inc.	"
07d1,"D-Link System	"
07d0,"Dazzle	"
07cf,"Casio Computer Co., Ltd	"
07ce,"Nidec Copal	"
07cd,"Elektor	"
07cc,"Carry Computer Eng., Co., Ltd	"
07cb,"Kingmax Technology, Inc.	"
07ca,"AVerMedia Technologies, Inc.	"
07c9,"Allied Telesyn International	"
07c8,"B.U.G., Inc.	"
07c7,"Powertech Industrial Co., Ltd	"
07c6,"ShareWave, Inc.	"
07c5,"APG Cash Drawer	"
07c4,"Datafab Systems, Inc.	"
07c1,"Keisokugiken	"
07c0,"Code Mercenaries Hard- und Software GmbH	"
07be,"Veridicom	"
07bd,"Webgear, Inc.	"
07bc,"Canon Computer Systems, Inc.	"
07b8,"AboCom Systems Inc	"
07b7,"TIME Interconnect, Ltd	"
07b6,"Marubun Corp.	"
07b5,"Mega World International, Ltd	"
07b4,"Olympus Optical Co., Ltd	"
07b3,"Plustek, Inc.	"
07b2,"Motorola BCS, Inc.	"
07b1,"IMP, Inc.	"
07b0,"Trust Technologies	"
07af,"Microtech	"
07ab,"Freecom Technologies	"
07aa,"Corega K.K.	"
07a6,"ADMtek, Inc.	"
07a4,"Be, Inc.	"
07a3,"Onnto Corp.	"
07a2,"National Technical Systems	"
07a1,"Digicom S.p.A.	"
079d,"Alfadata Computer Corp.	"
079b,"Sagem	"
0799,"Altera	"
0798,"Optelec	"
0797,"Grandtech Semiconductor Corp.	"
0796,"Certicom Corp.	"
0795,"RealChip, Inc.	"
0794,"ABL Electronics Corp.	"
0793,"Wha Yu Industrial Co., Ltd	"
0792,"Axis Communications AB	"
0791,"Copartner Wire and Cable Mfg. Corp.	"
0790,"Pro-Image Manufacturing Co., Ltd	"
078e,"Brincom, Inc.	"
078c,"GTCO/CalComp	"
078b,"Happ Controls, Inc.	"
0789,"Logitec Corp.	"
0785,"NTT-ME	"
0784,"Vivitar, Inc.	"
0783,"C3PO	"
0782,"Trackerball	"
0781,"SanDisk Corp.	"
0780,"Sagem Monetel GmbH	"
077f,"Well Excellent & Most Corp.	"
077e,"Softing AG	"
077d,"Griffin Technology	"
077c,"Forward Electronics Co., Ltd	"
077b,"Linksys	"
077a,"Sankyo Seiki Mfg. Co., Ltd	"
0779,"ON Semiconductor (formerly Fairchild)	"
0778,"Volex, Inc.	"
0777,"Comda Enterprise Corp.	"
0776,"Inalways Corp.	"
0775,"Longshine Electronics Corp.	"
0774,"AmTRAN Technology Co., Ltd	"
0772,"Your data Our Care	"
0771,"Observator Instruments BV	"
0770,"Welch Allyn, Inc - Medical Division	"
076f,"Jhen Vei Electronic Co., Ltd	"
076e,"Kuan Tech Enterprise Co., Ltd	"
076d,"Denso Corp.	"
076c,"Partner Tech	"
076b,"OmniKey AG	"
076a,"Smart Technology Enablers, Inc.	"
0769,"Surecom Technology Corp.	"
0768,"Camtel Technology Corp.	"
0767,"Tokheim Corp.	"
0766,"Jess-Link Products Co., Ltd	"
0765,"X-Rite, Inc.	"
0764,"Cyber Power System, Inc.	"
0763,"M-Audio	"
075b,"Sophisticated Circuits, Inc.	"
0758,"Carl Zeiss Microscopy GmbH	"
0757,"Network Technologies, Inc.	"
0755,"Aureal Semiconductor	"
074e,"Digital Stream Corp.	"
074d,"Micronas GmbH	"
074c,"C-C-C Group PLC	"
074b,"Polestar Tech. Corp.	"
074a,"Ming Fortune Industry Co., Ltd	"
0749,"EVer Electronics Corp.	"
0748,"Strong Man Enterprise Co., Ltd	"
0747,"Labway Corp.	"
0746,"Onkyo Corp.	"
0745,"Syntech Information Co., Ltd	"
0742,"Stollmann	"
073e,"NEC, Inc.	"
073d,"Eutron S.p.a.	"
073c,"Industrial Electronic Engineers, Inc.	"
073b,"Suncom Technologies	"
073a,"Chaplet Systems, Inc.	"
0738,"Mad Catz, Inc.	"
0736,"Lorom Industrial Co., Ltd	"
0735,"Asuscom Network	"
0734,"Lasat Communications A/S	"
0733,"ViewQuest Technologies, Inc.	"
0732,"Goldfull Electronics & Telecommunications Corp.	"
0731,"Susteen, Inc.	"
072f,"Advanced Card Systems, Ltd	"
072e,"Sunix Co., Ltd	"
0729,"Amitm	"
0726,"Vanguard International Semiconductor-America	"
0723,"Centillium Communications Corp.	"
0720,"Keyence Corp.	"
071e,"Ariston Technologies	"
071d,"Eicon Networks Corp.	"
071c,"Xionics Document Technologies, Inc.	"
071b,"Domain Technologies, Inc.	"
0719,"Tremon Enterprises Co., Ltd	"
0718,"Imation Corp.	"
0717,"ZNK Corp.	"
0714,"NewMotion, Inc.	"
0713,"Interval Research Corp.	"
0711,"Magic Control Technology Corp.	"
0710,"Connect Tech, Inc.	"
070e,"Excel Cell Electronic Co., Ltd	"
070d,"Comoss Electronic Co., Ltd	"
070a,"Oki Electric Industry Co., Ltd	"
0709,"Silicon Systems, Ltd (SSL)	"
0708,"Putercom Co., Ltd	"
0707,"Standard Microsystems Corp.	"
0706,"Ariel Corp.	"
0705,"NKK Corp.	"
0703,"Bvtech Industry, Inc.	"
0701,"Supercomal Wire & Cable SDN. BHD.	"
06fe,"Gallant Computer, Inc.	"
06fd,"Boston Acoustics	"
06fc,"Motorola Semiconductor Products Sector	"
06fa,"HSD S.r.L	"
06f9,"ASYST electronic d.o.o.	"
06f8,"Guillemot Corp.	"
06f7,"Wailly Technology Ltd	"
06f6,"Wintrend Technology Co., Ltd	"
06f2,"Emine Technology Co.	"
06f1,"Opcode Systems, Inc.	"
06f0,"T.N.C Industrial Co., Ltd	"
06ef,"I.A.C. Geometrische Ingenieurs B.V.	"
06eb,"PC Expert Tech. Co., Ltd	"
06ea,"Sirius Technologies	"
06e6,"Tiger Jet Network, Inc.	"
06e4,"Alcatel Microelectronics	"
06e1,"ADS Technologies, Inc.	"
06e0,"Multi-Tech Systems, Inc.	"
06de,"Heisei Electronics Co., Ltd	"
06dc,"Foxlink Image Technology Co., Ltd	"
06db,"Paradyne	"
06da,"Phoenixtec Power Co., Ltd	"
06d8,"Technical Marketing Research, Inc.	"
06d7,"Network Computing Devices (NCD)	"
06d6,"Aashima Technology B.V.	"
06d5,"Toshiba	"
06d4,"Cisco Systems	"
06d3,"Mitsubishi Electric Corp.	"
06d1,"Daewoo Electronics Co., Ltd	"
06d0,"LapLink, Inc.	"
06cf,"SpheronVR AG	"
06ce,"Contec	"
06cd,"Keyspan	"
06cc,"Terayon Communication Systems	"
06cb,"Synaptics, Inc.	"
06ca,"Newer Technology, Inc.	"
06c9,"Taxan (Europe), Ltd	"
06c8,"SIIG, Inc.	"
06c6,"Infowave Software, Inc.	"
06c5,"Hagenuk, GmbH	"
06c4,"Bizlink International Corp.	"
06c2,"Phidgets Inc. (formerly GLAB)	"
06bf,"Leoco Corp.	"
06be,"AME Optimedia Technology Co., Ltd	"
06bd,"AGFA-Gevaert NV	"
06bc,"Oki Data Corp.	"
06bb,"EDA, Inc.	"
06ba,"Smooth Cord & Connector Co., Ltd	"
06b9,"Alcatel Telecom	"
06b8,"Pixela Corp.	"
06af,"Harting, Inc. of North America	"
06ae,"Professional Multimedia Testing Centre	"
06ad,"Greatland Electronics Taiwan, Ltd	"
06ac,"Fujitsu Laboratories of America, Inc.	"
06aa,"Sysgration, Ltd	"
06a9,"Westell	"
06a8,"Topaz Systems, Inc.	"
06a7,"MicroStore, Inc.	"
06a5,"Divio	"
06a4,"Xiamen Doowell Electron Co., Ltd	"
06a3,"Saitek PLC	"
06a2,"Topro Technology, Inc.	"
069f,"Allied Data Technologies BV	"
069e,"Welcat Inc.	"
069d,"Hughes Network Systems (HNS)	"
069b,"Thomson, Inc.	"
069a,"Askey Computer Corp.	"
0699,"Tektronix, Inc.	"
0698,"Chuntex (CTX)	"
0694,"Lego Group	"
0693,"Hagiwara Sys-Com Co., Ltd	"
0690,"Golden Bridge Electech, Inc.	"
068f,"Nihon KOHDEN	"
068e,"CH Products, Inc.	"
068b,"Potrans International, Inc.	"
068a,"Pertech, Inc.	"
0686,"Minolta Co., Ltd	"
0685,"ZD Incorporated	"
0684,"Actiontec Electronics, Inc.	"
0682,"Victor Company of Japan, Ltd	"
0681,"Siemens Information and Communication Products	"
0680,"Realtek Semiconductor Corp., CPP Div. (Avance Logic)	"
067f,"Virata, Ltd	"
067e,"Intermec Technologies Corp.	"
067d,"Hohner Corp.	"
067c,"Efficient Networks, Inc.	"
067b,"Prolific Technology, Inc.	"
0678,"ACard Technology Corp.	"
0677,"Aiwa Co., Ltd	"
0676,"Teles AG	"
0675,"DrayTek Corp.	"
0674,"Key Mouse Electronic Enterprise Co., Ltd	"
0673,"HCL	"
0672,"Labtec, Inc.	"
0670,"Sequel Imaging	"
066f,"SigmaTel, Inc.	"
066e,"Acer Semiconductor America, Inc.	"
066d,"Entrega, Inc.	"
066b,"Linksys, Inc.	"
066a,"Total Technologies, Ltd	"
0669,"Oce' Printing Systems GmbH	"
0668,"WordWand	"
0667,"Aiwa Co., Ltd	"
0665,"Cypress Semiconductor	"
0664,"ET&T Technology Co., Ltd.	"
0663,"Topmax Electronic Co., Ltd	"
0662,"Kansai Electric Co., Ltd	"
0661,"Hamamatsu Photonics K.K.	"
0660,"TSAY-E (BVI) International, Inc.	"
065f,"Good Way Technology Co., Ltd & GWC technology Inc.	"
065e,"Silicon Graphics	"
065b,"Tracewell Systems	"
065a,"Optoelectronics Co., Ltd	"
0659,"Aethra	"
0658,"Sigma Designs, Inc.	"
0657,"Tekcon Electronics Corp.	"
0656,"Glory Mark Electronic, Ltd	"
0655,"Space Shuttle Hi-Tech Co., Ltd	"
0654,"Granite Microsystems, Inc.	"
0653,"CNF, Inc.	"
0652,"Stargate Solutions, Inc.	"
0651,"Likom Technology Sdn. Bhd.	"
0650,"Dynapro Systems	"
064f,"WIBU-Systems AG	"
064e,"Suyin Corp.	"
064d,"TriTech Microelectronics, Ltd	"
064c,"Ji-Haw Industrial Co., Ltd	"
064b,"Analog Devices, Inc. (White Mountain DSP)	"
0649,"Weli Science Co., Ltd	"
0648,"Inside Out Networks	"
0647,"Acton Research Corp.	"
0646,"UMAX	"
0645,"Who? Vision Systems, Inc.	"
0644,"TEAC Corp.	"
0642,"VIA Medical Corp.	"
0641,"Woods Industries, Inc.	"
0640,"Hitex Development Tools	"
063f,"New Technology Cable, Ltd	"
063e,"RealMedia Technology, Inc.	"
063d,"Fong Kai Industrial Co., Ltd	"
063c,"Yamaichi Electronics Co., Ltd (Sakura)	"
063b,"Taugagreining HF	"
063a,"Techwin Corp.	"
0639,"Chrontel, Inc.	"
0638,"Avision, Inc.	"
0636,"Sierra Imaging, Inc.	"
0635,"Methode Electronics, Inc.	"
0634,"Micron Technology, Inc.	"
0633,"Cyrix Corp.	"
0631,"JUJO Electronics Corp.	"
062f,"Sin Sheng Terminal & Machine, Inc.	"
062e,"Mainsuper Enterprises Co., Ltd	"
062d,"Taiwan Tai-Hao Enterprises Co., Ltd	"
062c,"Institute for Information Industry	"
062b,"Greatlink Electronics Taiwan, Ltd	"
062a,"MosArt Semiconductor Corp.	"
0629,"Zida Technologies, Ltd	"
0628,"Tasking Software, Inc.	"
0627,"Adomax Technology Co., Ltd	"
0626,"Nippon Systems Development Co., Ltd	"
0625,"TiMedia Technology Co., Ltd	"
0624,"Avocent Corp.	"
0623,"Littelfuse, Inc.	"
0622,"Iotech, Inc.	"
0621,"ODU-Steckverbindungssysteme GmbH & Co. KG	"
0620,"Alaris, Inc.	"
061e,"Nissei Electric Co.	"
061d,"Quatech, Inc.	"
061c,"Act Labs, Ltd	"
061b,"Promptus Communications, Inc.	"
061a,"Veridicom International, Inc.	"
0619,"Seiko Instruments, Inc.	"
0618,"MacAlly	"
0617,"Swiss Federal Insitute of Technology	"
0616,"Future Techno Designs PVT, Ltd	"
0615,"Quabbin Wire & Cable Co., Inc.	"
0614,"Bio-Rad Laboratories	"
0613,"TransAct Technologies, Inc.	"
0611,"Totoku Electric Co., Ltd	"
0610,"Costar Electronics, Inc.	"
060f,"Joinsoon Electronics Mfg. Co., Ltd	"
060e,"Transmonde Technologies, Inc.	"
060d,"Auctor Corp.	"
060c,"EEH Datalink GmbH	"
060b,"Solid Year	"
060a,"Worthington Data Solutions, Inc.	"
0609,"SMK Manufacturing, Inc.	"
0608,"Genrad Ads	"
0607,"Bridge Information Co., Ltd	"
0606,"Royal Information Electronics Co., Ltd	"
0605,"Anchor C&C Co., Ltd	"
0604,"Jean Co., Ltd	"
0603,"Novatek Microelectronics Corp.	"
0602,"Vista Imaging, Inc.	"
0601,"Jazz Hipster Corp.	"
0600,"Barco Display Systems	"
05ff,"LeCroy Corp.	"
05fe,"Chic Technology Corp.	"
05fd,"InterAct, Inc.	"
05fc,"Harman	"
05fa,"Siemens Telecommunications Systems, Ltd	"
05f9,"PSC Scanning, Inc.	"
05f7,"RFC Distribution(s) PTE, Ltd	"
05f6,"AOC International	"
05f5,"Unixtar Technology, Inc.	"
05f3,"PI Engineering, Inc.	"
05f2,"Dexin Corp., Ltd	"
05f1,"Compass Communications	"
05f0,"Canopus Co., Ltd	"
05ef,"AVB, Inc. [anko?]	"
05ee,"Cytechinfo Inc.	"
05ec,"COM21, Inc.	"
05eb,"FFC, Ltd	"
05e9,"Kawasaki LSI	"
05e8,"ICC, Inc.	"
05e6,"Keithley Instruments	"
05e5,"Fuji Electric Co., Ltd	"
05e4,"Red Wing Corp.	"
05e3,"Genesys Logic, Inc.	"
05e2,"ElecVision, Inc.	"
05e1,"Syntek Semiconductor Co., Ltd	"
05e0,"Symbol Technologies	"
05df,"Silicon Vision, Inc.	"
05dd,"Delta Electronics, Inc.	"
05dc,"Lexar Media, Inc.	"
05db,"Sun Corp. (Suntac?)	"
05da,"Microtek International, Inc.	"
05d9,"Axiohm Transaction Solutions	"
05d8,"Ultima Electronics Corp.	"
05d7,"Thomas & Betts Corp.	"
05d6,"Philips Semiconductors, CICT	"
05d5,"Super Gate Technology Co., Ltd	"
05d3,"Tohoku Ricoh Co., Ltd	"
05d2,"Wave Systems Corp.	"
05d1,"Brainboxes, Ltd	"
05d0,"GE Medical Systems Lunar	"
05cf,"Sung Forn Co., Ltd	"
05ce,"sci-worx GmbH	"
05cd,"Silicom, Ltd	"
05cc,"ELSA AG	"
05cb,"PowerVision Technologies, Inc.	"
05ca,"Ricoh Co., Ltd	"
05c9,"Semtech Corp.	"
05c8,"Cheng Uei Precision Industry Co., Ltd (Foxlink)	"
05c7,"Qtronix Corp.	"
05c6,"Qualcomm, Inc.	"
05c5,"Digi International, Inc.	"
05c2,"Media Phonics (Suisse) S.A.	"
05c1,"Kawasaki Microelectronics, Inc.	"
05c0,"Keil Software	"
05bf,"S & S Research	"
