model,object_name,parentName,owner,dataset,field_name,display_name,type,required,recommended,extracted_type,calculation_type,expression,base_search,constraints,prescribed_values,description
Splunk_CIM_Validation,Interprocess_Messaging,BaseSearch,BaseSearch.Interprocess_Messaging,Interprocess_Messaging,_time,_time,timestamp,False,False,extracted,,,| datamodel Interprocess_Messaging All_Messaging search,,,
Splunk_CIM_Validation,Interprocess_Messaging,BaseSearch,BaseSearch.Interprocess_Messaging,Interprocess_Messaging,host,host,string,False,False,extracted,,,| datamodel Interprocess_Messaging All_Messaging search,,,
Splunk_CIM_Validation,Interprocess_Messaging,BaseSearch,BaseSearch.Interprocess_Messaging,Interprocess_Messaging,source,source,string,False,False,extracted,,,| datamodel Interprocess_Messaging All_Messaging search,,,
Splunk_CIM_Validation,Interprocess_Messaging,BaseSearch,BaseSearch.Interprocess_Messaging,Interprocess_Messaging,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel Interprocess_Messaging All_Messaging search,,,
Splunk_CIM_Validation,Intrusion_Detection,BaseSearch,BaseSearch.Intrusion_Detection,Intrusion_Detection,_time,_time,timestamp,False,False,extracted,,,| datamodel Intrusion_Detection IDS_Attacks search,,,
Splunk_CIM_Validation,Intrusion_Detection,BaseSearch,BaseSearch.Intrusion_Detection,Intrusion_Detection,host,host,string,False,False,extracted,,,| datamodel Intrusion_Detection IDS_Attacks search,,,
Splunk_CIM_Validation,Intrusion_Detection,BaseSearch,BaseSearch.Intrusion_Detection,Intrusion_Detection,source,source,string,False,False,extracted,,,| datamodel Intrusion_Detection IDS_Attacks search,,,
Splunk_CIM_Validation,Intrusion_Detection,BaseSearch,BaseSearch.Intrusion_Detection,Intrusion_Detection,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel Intrusion_Detection IDS_Attacks search,,,
Splunk_CIM_Validation,Missing_Extractions_IDS,Intrusion_Detection,Intrusion_Detection.Missing_Extractions_IDS,Intrusion_Detection.Missing_Extractions_IDS,dvc,dvc,string,False,False,extracted,,,,"(dvc=""unknown"" OR ids_type=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR src=""unknown"" OR dest=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_IDS,Intrusion_Detection,Intrusion_Detection.Missing_Extractions_IDS,Intrusion_Detection.Missing_Extractions_IDS,ids_type,ids_type,string,False,False,extracted,,,,"(dvc=""unknown"" OR ids_type=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR src=""unknown"" OR dest=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_IDS,Intrusion_Detection,Intrusion_Detection.Missing_Extractions_IDS,Intrusion_Detection.Missing_Extractions_IDS,category,category,string,False,False,extracted,,,,"(dvc=""unknown"" OR ids_type=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR src=""unknown"" OR dest=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_IDS,Intrusion_Detection,Intrusion_Detection.Missing_Extractions_IDS,Intrusion_Detection.Missing_Extractions_IDS,signature,signature,string,False,False,extracted,,,,"(dvc=""unknown"" OR ids_type=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR src=""unknown"" OR dest=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_IDS,Intrusion_Detection,Intrusion_Detection.Missing_Extractions_IDS,Intrusion_Detection.Missing_Extractions_IDS,severity,severity,string,False,False,extracted,,,,"(dvc=""unknown"" OR ids_type=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR src=""unknown"" OR dest=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_IDS,Intrusion_Detection,Intrusion_Detection.Missing_Extractions_IDS,Intrusion_Detection.Missing_Extractions_IDS,src,src,string,False,False,extracted,,,,"(dvc=""unknown"" OR ids_type=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR src=""unknown"" OR dest=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_IDS,Intrusion_Detection,Intrusion_Detection.Missing_Extractions_IDS,Intrusion_Detection.Missing_Extractions_IDS,dest,dest,string,False,False,extracted,,,,"(dvc=""unknown"" OR ids_type=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR src=""unknown"" OR dest=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_IDS,Intrusion_Detection,Intrusion_Detection.Missing_Extractions_IDS,Intrusion_Detection.Missing_Extractions_IDS,user,user,string,False,False,extracted,,,,"(dvc=""unknown"" OR ids_type=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR src=""unknown"" OR dest=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_IDS,Intrusion_Detection,Intrusion_Detection.Missing_Extractions_IDS,Intrusion_Detection.Missing_Extractions_IDS,vendor_product,vendor_product,string,False,False,extracted,,,,"(dvc=""unknown"" OR ids_type=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR src=""unknown"" OR dest=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,JVM,BaseSearch,BaseSearch.JVM,JVM,_time,_time,timestamp,False,False,extracted,,,| datamodel JVM JVM search,,,
Splunk_CIM_Validation,JVM,BaseSearch,BaseSearch.JVM,JVM,host,host,string,False,False,extracted,,,| datamodel JVM JVM search,,,
Splunk_CIM_Validation,JVM,BaseSearch,BaseSearch.JVM,JVM,source,source,string,False,False,extracted,,,| datamodel JVM JVM search,,,
Splunk_CIM_Validation,JVM,BaseSearch,BaseSearch.JVM,JVM,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel JVM JVM search,,,
Splunk_CIM_Validation,Malware,BaseSearch,BaseSearch.Malware,Malware,_time,_time,timestamp,False,False,extracted,,,| datamodel Malware Malware_Attacks search,,,
Splunk_CIM_Validation,Malware,BaseSearch,BaseSearch.Malware,Malware,host,host,string,False,False,extracted,,,| datamodel Malware Malware_Attacks search,,,
Splunk_CIM_Validation,Malware,BaseSearch,BaseSearch.Malware,Malware,source,source,string,False,False,extracted,,,| datamodel Malware Malware_Attacks search,,,
Splunk_CIM_Validation,Malware,BaseSearch,BaseSearch.Malware,Malware,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel Malware Malware_Attacks search,,,
Splunk_CIM_Validation,Missing_Extractions_Malware_Attacks,Malware,Malware.Missing_Extractions_Malware_Attacks,Malware.Missing_Extractions_Malware_Attacks,action,action,string,False,False,extracted,,,,"(action=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR dest=""unknown"" OR dest_nt_domain=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Malware_Attacks,Malware,Malware.Missing_Extractions_Malware_Attacks,Malware.Missing_Extractions_Malware_Attacks,category,category,string,False,False,extracted,,,,"(action=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR dest=""unknown"" OR dest_nt_domain=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Malware_Attacks,Malware,Malware.Missing_Extractions_Malware_Attacks,Malware.Missing_Extractions_Malware_Attacks,signature,signature,string,False,False,extracted,,,,"(action=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR dest=""unknown"" OR dest_nt_domain=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Malware_Attacks,Malware,Malware.Missing_Extractions_Malware_Attacks,Malware.Missing_Extractions_Malware_Attacks,dest,dest,string,False,False,extracted,,,,"(action=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR dest=""unknown"" OR dest_nt_domain=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Malware_Attacks,Malware,Malware.Missing_Extractions_Malware_Attacks,Malware.Missing_Extractions_Malware_Attacks,dest_nt_domain,dest_nt_domain,string,False,False,extracted,,,,"(action=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR dest=""unknown"" OR dest_nt_domain=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Malware_Attacks,Malware,Malware.Missing_Extractions_Malware_Attacks,Malware.Missing_Extractions_Malware_Attacks,user,user,string,False,False,extracted,,,,"(action=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR dest=""unknown"" OR dest_nt_domain=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Malware_Attacks,Malware,Malware.Missing_Extractions_Malware_Attacks,Malware.Missing_Extractions_Malware_Attacks,vendor_product,vendor_product,string,False,False,extracted,,,,"(action=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR dest=""unknown"" OR dest_nt_domain=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Malware_Operations,Malware,Malware.Missing_Extractions_Malware_Operations,Malware.Missing_Extractions_Malware_Operations,dest,dest,string,False,False,extracted,,,,"dest=""unknown"" OR dest_nt_domain=""unknown"" OR product=""unknown"" OR (NOT (product_version=* OR signature_version=*)) OR vendor=""unknown""",,
Splunk_CIM_Validation,Missing_Extractions_Malware_Operations,Malware,Malware.Missing_Extractions_Malware_Operations,Malware.Missing_Extractions_Malware_Operations,dest_nt_domain,dest_nt_domain,string,False,False,extracted,,,,"dest=""unknown"" OR dest_nt_domain=""unknown"" OR product=""unknown"" OR (NOT (product_version=* OR signature_version=*)) OR vendor=""unknown""",,
Splunk_CIM_Validation,Missing_Extractions_Malware_Operations,Malware,Malware.Missing_Extractions_Malware_Operations,Malware.Missing_Extractions_Malware_Operations,vendor,vendor,string,False,False,extracted,,,,"dest=""unknown"" OR dest_nt_domain=""unknown"" OR product=""unknown"" OR (NOT (product_version=* OR signature_version=*)) OR vendor=""unknown""",,
Splunk_CIM_Validation,Missing_Extractions_Malware_Operations,Malware,Malware.Missing_Extractions_Malware_Operations,Malware.Missing_Extractions_Malware_Operations,product,product,string,False,False,extracted,,,,"dest=""unknown"" OR dest_nt_domain=""unknown"" OR product=""unknown"" OR (NOT (product_version=* OR signature_version=*)) OR vendor=""unknown""",,
Splunk_CIM_Validation,Network_Resolution,BaseSearch,BaseSearch.Network_Resolution,Network_Resolution,_time,_time,timestamp,False,False,extracted,,,| datamodel Network_Resolution DNS search,,,
Splunk_CIM_Validation,Network_Resolution,BaseSearch,BaseSearch.Network_Resolution,Network_Resolution,host,host,string,False,False,extracted,,,| datamodel Network_Resolution DNS search,,,
Splunk_CIM_Validation,Network_Resolution,BaseSearch,BaseSearch.Network_Resolution,Network_Resolution,source,source,string,False,False,extracted,,,| datamodel Network_Resolution DNS search,,,
Splunk_CIM_Validation,Network_Resolution,BaseSearch,BaseSearch.Network_Resolution,Network_Resolution,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel Network_Resolution DNS search,,,
Splunk_CIM_Validation,Missing_Extractions_DNS,Network_Resolution,Network_Resolution.Missing_Extractions_DNS,Network_Resolution.Missing_Extractions_DNS,dest,dest,string,False,False,extracted,,,,"src=""unknown"" OR dest=""unknown"" OR answer=""unknown"" OR query=""unknown"" OR message_type=""unknown"" OR reply_code=""unknown""",,
Splunk_CIM_Validation,Missing_Extractions_DNS,Network_Resolution,Network_Resolution.Missing_Extractions_DNS,Network_Resolution.Missing_Extractions_DNS,src,src,string,False,False,extracted,,,,"src=""unknown"" OR dest=""unknown"" OR answer=""unknown"" OR query=""unknown"" OR message_type=""unknown"" OR reply_code=""unknown""",,
Splunk_CIM_Validation,Missing_Extractions_DNS,Network_Resolution,Network_Resolution.Missing_Extractions_DNS,Network_Resolution.Missing_Extractions_DNS,answer,answer,string,False,False,extracted,,,,"src=""unknown"" OR dest=""unknown"" OR answer=""unknown"" OR query=""unknown"" OR message_type=""unknown"" OR reply_code=""unknown""",,
Splunk_CIM_Validation,Missing_Extractions_DNS,Network_Resolution,Network_Resolution.Missing_Extractions_DNS,Network_Resolution.Missing_Extractions_DNS,query,query,string,False,False,extracted,,,,"src=""unknown"" OR dest=""unknown"" OR answer=""unknown"" OR query=""unknown"" OR message_type=""unknown"" OR reply_code=""unknown""",,
Splunk_CIM_Validation,Missing_Extractions_DNS,Network_Resolution,Network_Resolution.Missing_Extractions_DNS,Network_Resolution.Missing_Extractions_DNS,message_type,message_type,string,False,False,extracted,,,,"src=""unknown"" OR dest=""unknown"" OR answer=""unknown"" OR query=""unknown"" OR message_type=""unknown"" OR reply_code=""unknown""",,
Splunk_CIM_Validation,Missing_Extractions_DNS,Network_Resolution,Network_Resolution.Missing_Extractions_DNS,Network_Resolution.Missing_Extractions_DNS,reply_code,reply_code,string,False,False,extracted,,,,"src=""unknown"" OR dest=""unknown"" OR answer=""unknown"" OR query=""unknown"" OR message_type=""unknown"" OR reply_code=""unknown""",,
Splunk_CIM_Validation,Network_Sessions,BaseSearch,BaseSearch.Network_Sessions,Network_Sessions,_time,_time,timestamp,False,False,extracted,,,| datamodel Network_Sessions All_Sessions search,,,
Splunk_CIM_Validation,Network_Sessions,BaseSearch,BaseSearch.Network_Sessions,Network_Sessions,host,host,string,False,False,extracted,,,| datamodel Network_Sessions All_Sessions search,,,
Splunk_CIM_Validation,Network_Sessions,BaseSearch,BaseSearch.Network_Sessions,Network_Sessions,source,source,string,False,False,extracted,,,| datamodel Network_Sessions All_Sessions search,,,
Splunk_CIM_Validation,Network_Sessions,BaseSearch,BaseSearch.Network_Sessions,Network_Sessions,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel Network_Sessions All_Sessions search,,,
Splunk_CIM_Validation,Missing_Extractions_Network_Sessions,Network_Sessions,Network_Sessions.Missing_Extractions_Network_Sessions,Network_Sessions.Missing_Extractions_Network_Sessions,dest_ip,dest_ip,string,False,False,extracted,,,,"(dest_ip=""unknown"")",,
Splunk_CIM_Validation,Network_Traffic,BaseSearch,BaseSearch.Network_Traffic,Network_Traffic,_time,_time,timestamp,False,False,extracted,,,| datamodel Network_Traffic All_Traffic search,,,
Splunk_CIM_Validation,Network_Traffic,BaseSearch,BaseSearch.Network_Traffic,Network_Traffic,host,host,string,False,False,extracted,,,| datamodel Network_Traffic All_Traffic search,,,
Splunk_CIM_Validation,Network_Traffic,BaseSearch,BaseSearch.Network_Traffic,Network_Traffic,source,source,string,False,False,extracted,,,| datamodel Network_Traffic All_Traffic search,,,
Splunk_CIM_Validation,Network_Traffic,BaseSearch,BaseSearch.Network_Traffic,Network_Traffic,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel Network_Traffic All_Traffic search,,,
Splunk_CIM_Validation,Missing_Extractions_Network_Traffic,Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,action,action,string,False,False,extracted,,,,"(action=""unknown"" OR dvc=""unknown"" OR rule=""unknown"" OR transport=""unknown"" OR src=""unknown"" OR src_port=0 OR dest=""unknown"" OR dest_port=0 OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Network_Traffic,Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,dvc,dvc,string,False,False,extracted,,,,"(action=""unknown"" OR dvc=""unknown"" OR rule=""unknown"" OR transport=""unknown"" OR src=""unknown"" OR src_port=0 OR dest=""unknown"" OR dest_port=0 OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Network_Traffic,Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,rule,rule,string,False,False,extracted,,,,"(action=""unknown"" OR dvc=""unknown"" OR rule=""unknown"" OR transport=""unknown"" OR src=""unknown"" OR src_port=0 OR dest=""unknown"" OR dest_port=0 OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Network_Traffic,Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,transport,transport,string,False,False,extracted,,,,"(action=""unknown"" OR dvc=""unknown"" OR rule=""unknown"" OR transport=""unknown"" OR src=""unknown"" OR src_port=0 OR dest=""unknown"" OR dest_port=0 OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Network_Traffic,Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,src,src,string,False,False,extracted,,,,"(action=""unknown"" OR dvc=""unknown"" OR rule=""unknown"" OR transport=""unknown"" OR src=""unknown"" OR src_port=0 OR dest=""unknown"" OR dest_port=0 OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Network_Traffic,Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,src_port,src_port,number,False,False,extracted,,,,"(action=""unknown"" OR dvc=""unknown"" OR rule=""unknown"" OR transport=""unknown"" OR src=""unknown"" OR src_port=0 OR dest=""unknown"" OR dest_port=0 OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Network_Traffic,Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,dest,dest,string,False,False,extracted,,,,"(action=""unknown"" OR dvc=""unknown"" OR rule=""unknown"" OR transport=""unknown"" OR src=""unknown"" OR src_port=0 OR dest=""unknown"" OR dest_port=0 OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Network_Traffic,Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,dest_port,dest_port,number,False,False,extracted,,,,"(action=""unknown"" OR dvc=""unknown"" OR rule=""unknown"" OR transport=""unknown"" OR src=""unknown"" OR src_port=0 OR dest=""unknown"" OR dest_port=0 OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Network_Traffic,Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,Network_Traffic.Missing_Extractions_Network_Traffic,vendor_product,vendor_product,string,False,False,extracted,,,,"(action=""unknown"" OR dvc=""unknown"" OR rule=""unknown"" OR transport=""unknown"" OR src=""unknown"" OR src_port=0 OR dest=""unknown"" OR dest_port=0 OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Performance,BaseSearch,BaseSearch.Performance,Performance,_time,_time,timestamp,False,False,extracted,,,| datamodel Performance All_Performance search,,,
Splunk_CIM_Validation,Performance,BaseSearch,BaseSearch.Performance,Performance,host,host,string,False,False,extracted,,,| datamodel Performance All_Performance search,,,
Splunk_CIM_Validation,Performance,BaseSearch,BaseSearch.Performance,Performance,source,source,string,False,False,extracted,,,| datamodel Performance All_Performance search,,,
Splunk_CIM_Validation,Performance,BaseSearch,BaseSearch.Performance,Performance,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel Performance All_Performance search,,,
Splunk_CIM_Validation,Missing_Extractions_Perf_CPU,Performance,Performance.Missing_Extractions_Perf_CPU,Performance.Missing_Extractions_Perf_CPU,dest,dest,string,False,False,extracted,,,,"All_Performance.is_CPU=1 AND ((dest=""unknown"" OR NOT (cpu_load_mhz=* OR cpu_load_percent=* OR cpu_time=* OR cpu_user_percent=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_CPU,Performance,Performance.Missing_Extractions_Perf_CPU,Performance.Missing_Extractions_Perf_CPU,cpu_load_mhz,cpu_load_mhz,number,False,False,extracted,,,,"All_Performance.is_CPU=1 AND ((dest=""unknown"" OR NOT (cpu_load_mhz=* OR cpu_load_percent=* OR cpu_time=* OR cpu_user_percent=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_CPU,Performance,Performance.Missing_Extractions_Perf_CPU,Performance.Missing_Extractions_Perf_CPU,cpu_load_percent,cpu_load_percent,number,False,False,extracted,,,,"All_Performance.is_CPU=1 AND ((dest=""unknown"" OR NOT (cpu_load_mhz=* OR cpu_load_percent=* OR cpu_time=* OR cpu_user_percent=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_CPU,Performance,Performance.Missing_Extractions_Perf_CPU,Performance.Missing_Extractions_Perf_CPU,cpu_time,cpu_time,number,False,False,extracted,,,,"All_Performance.is_CPU=1 AND ((dest=""unknown"" OR NOT (cpu_load_mhz=* OR cpu_load_percent=* OR cpu_time=* OR cpu_user_percent=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_CPU,Performance,Performance.Missing_Extractions_Perf_CPU,Performance.Missing_Extractions_Perf_CPU,cpu_user_percent,cpu_user_percent,number,False,False,extracted,,,,"All_Performance.is_CPU=1 AND ((dest=""unknown"" OR NOT (cpu_load_mhz=* OR cpu_load_percent=* OR cpu_time=* OR cpu_user_percent=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Facilities,Performance,Performance.Missing_Extractions_Perf_Facilities,Performance.Missing_Extractions_Perf_Facilities,dest,dest,string,False,False,extracted,,,,"All_Performance.is_Facilities=1 AND ((dest=""unknown"" OR NOT (temperature=* OR power=* OR fan_speed=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Facilities,Performance,Performance.Missing_Extractions_Perf_Facilities,Performance.Missing_Extractions_Perf_Facilities,temperature,temperature,number,False,False,extracted,,,,"All_Performance.is_Facilities=1 AND ((dest=""unknown"" OR NOT (temperature=* OR power=* OR fan_speed=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Facilities,Performance,Performance.Missing_Extractions_Perf_Facilities,Performance.Missing_Extractions_Perf_Facilities,power,power,number,False,False,extracted,,,,"All_Performance.is_Facilities=1 AND ((dest=""unknown"" OR NOT (temperature=* OR power=* OR fan_speed=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Facilities,Performance,Performance.Missing_Extractions_Perf_Facilities,Performance.Missing_Extractions_Perf_Facilities,fan_speed,fan_speed,number,False,False,extracted,,,,"All_Performance.is_Facilities=1 AND ((dest=""unknown"" OR NOT (temperature=* OR power=* OR fan_speed=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Memory,Performance,Performance.Missing_Extractions_Perf_Memory,Performance.Missing_Extractions_Perf_Memory,dest,dest,string,False,False,extracted,,,,"All_Performance.is_Memory=1 AND ((dest=""unknown"" OR NOT (mem=* OR mem_committed=* OR mem_free=* OR mem_used=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Memory,Performance,Performance.Missing_Extractions_Perf_Memory,Performance.Missing_Extractions_Perf_Memory,mem,mem,number,False,False,extracted,,,,"All_Performance.is_Memory=1 AND ((dest=""unknown"" OR NOT (mem=* OR mem_committed=* OR mem_free=* OR mem_used=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Memory,Performance,Performance.Missing_Extractions_Perf_Memory,Performance.Missing_Extractions_Perf_Memory,mem_free,mem_free,number,False,False,extracted,,,,"All_Performance.is_Memory=1 AND ((dest=""unknown"" OR NOT (mem=* OR mem_committed=* OR mem_free=* OR mem_used=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Memory,Performance,Performance.Missing_Extractions_Perf_Memory,Performance.Missing_Extractions_Perf_Memory,mem_used,mem_used,number,False,False,extracted,,,,"All_Performance.is_Memory=1 AND ((dest=""unknown"" OR NOT (mem=* OR mem_committed=* OR mem_free=* OR mem_used=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Storage,Performance,Performance.Missing_Extractions_Perf_Storage,Performance.Missing_Extractions_Perf_Storage,dest,dest,string,False,False,extracted,,,,"All_Performance.is_Storage=1 AND ((dest=""unknown"" OR NOT (mount=* OR storage=* OR storage_free=* OR storage_used=* OR storage_free_percent=* OR storage_used_percent=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Storage,Performance,Performance.Missing_Extractions_Perf_Storage,Performance.Missing_Extractions_Perf_Storage,mount,mount,string,False,False,extracted,,,,"All_Performance.is_Storage=1 AND ((dest=""unknown"" OR NOT (mount=* OR storage=* OR storage_free=* OR storage_used=* OR storage_free_percent=* OR storage_used_percent=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Storage,Performance,Performance.Missing_Extractions_Perf_Storage,Performance.Missing_Extractions_Perf_Storage,storage,storage,number,False,False,extracted,,,,"All_Performance.is_Storage=1 AND ((dest=""unknown"" OR NOT (mount=* OR storage=* OR storage_free=* OR storage_used=* OR storage_free_percent=* OR storage_used_percent=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Storage,Performance,Performance.Missing_Extractions_Perf_Storage,Performance.Missing_Extractions_Perf_Storage,storage_free,storage_free,number,False,False,extracted,,,,"All_Performance.is_Storage=1 AND ((dest=""unknown"" OR NOT (mount=* OR storage=* OR storage_free=* OR storage_used=* OR storage_free_percent=* OR storage_used_percent=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Storage,Performance,Performance.Missing_Extractions_Perf_Storage,Performance.Missing_Extractions_Perf_Storage,storage_used,storage_used,number,False,False,extracted,,,,"All_Performance.is_Storage=1 AND ((dest=""unknown"" OR NOT (mount=* OR storage=* OR storage_free=* OR storage_used=* OR storage_free_percent=* OR storage_used_percent=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Storage,Performance,Performance.Missing_Extractions_Perf_Storage,Performance.Missing_Extractions_Perf_Storage,storage_free_percent,storage_free_percent,number,False,False,extracted,,,,"All_Performance.is_Storage=1 AND ((dest=""unknown"" OR NOT (mount=* OR storage=* OR storage_free=* OR storage_used=* OR storage_free_percent=* OR storage_used_percent=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Storage,Performance,Performance.Missing_Extractions_Perf_Storage,Performance.Missing_Extractions_Perf_Storage,storage_used_percent,storage_used_percent,number,False,False,extracted,,,,"All_Performance.is_Storage=1 AND ((dest=""unknown"" OR NOT (mount=* OR storage=* OR storage_free=* OR storage_used=* OR storage_free_percent=* OR storage_used_percent=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Network,Performance,Performance.Missing_Extractions_Perf_Network,Performance.Missing_Extractions_Perf_Network,dest,dest,string,False,False,extracted,,,,"All_Performance.is_Network=1 AND ((dest=""unknown"" OR NOT (thruput=* OR thruput_max=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Network,Performance,Performance.Missing_Extractions_Perf_Network,Performance.Missing_Extractions_Perf_Network,thruput,thruput,number,False,False,extracted,,,,"All_Performance.is_Network=1 AND ((dest=""unknown"" OR NOT (thruput=* OR thruput_max=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Network,Performance,Performance.Missing_Extractions_Perf_Network,Performance.Missing_Extractions_Perf_Network,thruput_max,thruput_max,number,False,False,extracted,,,,"All_Performance.is_Network=1 AND ((dest=""unknown"" OR NOT (thruput=* OR thruput_max=*)))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Timesync,Performance,Performance.Missing_Extractions_Perf_Timesync,Performance.Missing_Extractions_Perf_Timesync,dest,dest,string,False,False,extracted,,,,"All_Performance.is_OS=1 AND (tag=time tag=synchronize (dest=""unknown"" OR action=""unknown""))",,
