"_time",avgBytes,avgDuration,"bot_type",botnet,commonProtocol,numFlows,"src_ip",sumBytes,types,uniqueDstIp,uniqueDstPort,uniqueProtocols
1313269200,"224.9189189189189","7.4144492702702705",rbot,1,tcp,37,"147.32.84.165",8322,Botnet,37,1,1
1313269260,204,"8.291003833333335",rbot,1,tcp,30,"147.32.84.165",6120,Botnet,30,1,1
1313269320,"252.97674418604652","6.276697720930234",rbot,1,tcp,43,"147.32.84.165",10878,Botnet,43,1,1
1313269380,"227.14285714285714","7.356427399999997",rbot,1,tcp,35,"147.32.84.165",7950,Botnet,35,1,1
1313269440,250,"6.413119599999998",rbot,1,tcp,45,"147.32.84.165",11250,Botnet,45,1,1
1313269500,226,"7.362956249999998",rbot,1,tcp,36,"147.32.84.165",8136,Botnet,36,1,1
1313269560,"238.10526315789474","6.957176868421053",rbot,1,tcp,38,"147.32.84.165",9048,Botnet,38,1,1
1313269620,"268.75","5.769474500000001",rbot,1,tcp,48,"147.32.84.165",12900,Botnet,48,1,1
1313269680,"211.71428571428572","7.972566514285712",rbot,1,tcp,35,"147.32.84.165",7410,Botnet,35,1,1
1313269740,"235.5","6.99364095",rbot,1,tcp,40,"147.32.84.165",9420,Botnet,40,1,1
1313269800,"235.0909090909091","6.997261999999998",rbot,1,tcp,33,"147.32.84.165",7758,Botnet,33,1,1
1313269860,"232.15384615384616","7.135178384615385",rbot,1,tcp,39,"147.32.84.165",9054,Botnet,39,1,1
1313269920,222,"7.519236457142857",rbot,1,tcp,35,"147.32.84.165",7770,Botnet,35,1,1
1313269980,"223.89473684210526","7.44745192105263",rbot,1,tcp,38,"147.32.84.165",8508,Botnet,38,1,1
1313270040,"244.3783783783784","6.626147567567568",rbot,1,tcp,37,"147.32.84.165",9042,Botnet,37,1,1
1313270100,"216.85714285714286","7.729968314285712",rbot,1,tcp,35,"147.32.84.165",7590,Botnet,35,1,1
1313270160,"223.05882352941177","7.4751123235294115",rbot,1,tcp,34,"147.32.84.165",7584,Botnet,34,1,1
1313270220,"234.29268292682926","7.019720487804878",rbot,1,tcp,41,"147.32.84.165",9606,Botnet,41,1,1
1313270280,"234.64864864864865","7.012734351351349",rbot,1,tcp,37,"147.32.84.165",8682,Botnet,37,1,1
1313270340,"234.64864864864865","7.010051108108108",rbot,1,tcp,37,"147.32.84.165",8682,Botnet,37,1,1
1313270400,226,"7.360908083333334",rbot,1,tcp,36,"147.32.84.165",8136,Botnet,36,1,1
1313270460,"202.875","8.305382624999998",rbot,1,tcp,32,"147.32.84.165",6492,Botnet,32,1,1
1313270520,"246.1891891891892","12.094041054054054",rbot,1,tcp,37,"147.32.84.165",9109,Botnet,37,1,1
1313270580,"191.80645161290323","8.771122903225805",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313270640,"196.3448275862069","8.709565724137931",rbot,1,tcp,29,"147.32.84.165",5694,Botnet,29,1,1
1313270640,7636,"3599.876221",rbot,1,tcp,1,"38.229.70.20",7636,Botnet,1,1,1
1313270700,"203.29032258064515","8.372658548387099",rbot,1,tcp,31,"147.32.84.165",6302,Botnet,31,1,1
1313270760,"200.41379310344828","11.991693068965517",rbot,1,tcp,29,"147.32.84.165",5812,Botnet,29,1,1
1313270820,186,"8.999663199999999",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313270880,"190.13793103448276","29.80956306896552",rbot,1,tcp,29,"147.32.84.165",5514,Botnet,29,1,1
1313270940,186,"9.002213214285714",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313271000,186,"9.225362068965518",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313271060,"203.41935483870967","8.628633580645161",rbot,1,tcp,31,"147.32.84.165",6306,Botnet,31,1,1
1313271120,186,"9.050807925925927",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313271180,"208.5","8.23139353125",rbot,1,tcp,32,"147.32.84.165",6672,Botnet,32,1,1
1313271240,186,"8.989289933333332",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313271300,"192.41379310344828","8.768320551724138",rbot,1,tcp,29,"147.32.84.165",5580,Botnet,29,1,1
1313271360,186,"9.003232103448278",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313271420,"197.61290322580646","8.57724448387097",rbot,1,tcp,31,"147.32.84.165",6126,Botnet,31,1,1
1313271480,186,"8.998929",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313271540,"198.41379310344828","8.51591820689655",rbot,1,tcp,29,"147.32.84.165",5754,Botnet,29,1,1
1313271600,186,"9.01342675862069",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313271660,"194.20689655172413","8.870641034482757",rbot,1,tcp,29,"147.32.84.165",5632,Botnet,29,1,1
1313271720,"211.71428571428572","7.980659685714286",rbot,1,tcp,35,"147.32.84.165",7410,Botnet,35,1,1
1313271780,"244.3783783783784","6.844422756756757",rbot,1,tcp,37,"147.32.84.165",9042,Botnet,37,1,1
1313271840,216,"7.812293666666668",rbot,1,tcp,36,"147.32.84.165",7776,Botnet,36,1,1
1313271900,192,"8.773287733333335",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313271960,"227.61290322580646","7.824291806451613",rbot,1,tcp,31,"147.32.84.165",7056,Botnet,31,1,1
1313272020,"191.80645161290323","8.793291580645159",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313272080,192,"8.820199566666666",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313272140,"209.58064516129033","8.508512741935483",rbot,1,tcp,31,"147.32.84.165",6497,Botnet,31,1,1
1313272200,"192.20689655172413","8.764458172413793",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313272260,186,"9.00292196551724",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313272320,186,"9.017288481481481",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313272380,198,"9.473614566666667",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313272440,"218.2058823529412","8.015831852941178",rbot,1,tcp,34,"147.32.84.165",7419,Botnet,34,1,1
1313272500,192,"8.772667133333332",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313272560,192,"8.779311333333336",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313272620,"192.20689655172413","8.829902793103448",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313272680,"188.14285714285714","9.069412464285715",rbot,1,tcp,28,"147.32.84.165",5268,Botnet,28,1,1
1313272740,186,"8.963049407407405",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313272800,"197.25","8.63255778125",rbot,1,tcp,32,"147.32.84.165",6312,Botnet,32,1,1
1313272860,192,"8.762577799999997",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313272920,"192.20689655172413","8.78938324137931",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313272980,"208.94117647058823","8.17344888235294",rbot,1,tcp,34,"147.32.84.165",7104,Botnet,34,1,1
1313273040,"192.42857142857142","8.748424",rbot,1,tcp,28,"147.32.84.165",5388,Botnet,28,1,1
1313273100,"197.25","8.5560650625",rbot,1,tcp,32,"147.32.84.165",6312,Botnet,32,1,1
1313273160,208,"8.531537233333333",rbot,1,tcp,30,"147.32.84.165",6240,Botnet,30,1,1
1313273220,198,"8.745916766666669",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313273280,"208.36363636363637","8.438837606060606",rbot,1,tcp,33,"147.32.84.165",6876,Botnet,33,1,1
1313273340,"214.125","8.07565925",rbot,1,tcp,32,"147.32.84.165",6852,Botnet,32,1,1
1313273400,"224.1818181818182","7.5426177575757585",rbot,1,tcp,33,"147.32.84.165",7398,Botnet,33,1,1
1313273460,"217.28571428571428","8.095100342857144",rbot,1,tcp,35,"147.32.84.165",7605,Botnet,35,1,1
1313273520,186,"9.030133",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313273580,186,"9.017867366666668",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313273640,"218.72727272727272","7.717617121212122",rbot,1,tcp,33,"147.32.84.165",7218,Botnet,33,1,1
1313273700,236,"7.314160583333331",rbot,1,tcp,36,"147.32.84.165",8496,Botnet,36,1,1
1313273760,"207.8181818181818","8.149869151515151",rbot,1,tcp,33,"147.32.84.165",6858,Botnet,33,1,1
1313273820,"191.80645161290323","8.76427841935484",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313273880,186,"9.014044178571428",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313273940,"208.875","8.798567875000002",rbot,1,tcp,32,"147.32.84.165",6684,Botnet,32,1,1
1313274000,192,"8.779949266666666",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313274060,201,"12.50092557142857",rbot,1,tcp,28,"147.32.84.165",5628,Botnet,28,1,1
1313274120,186,"9.02983742857143",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313274180,186,"9.0371458",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313274240,"191.74193548387098","8.756975129032257",rbot,1,tcp,31,"147.32.84.165",5944,Botnet,31,1,1
1313274300,186,"9.05564837037037",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313274360,"191.80645161290323","9.629163483870967",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313274360,7028,"3496.121826",rbot,1,tcp,1,"38.229.70.20",7028,Botnet,1,1,1
1313274420,"198.86206896551724","8.71520675862069",rbot,1,tcp,29,"147.32.84.165",5767,Botnet,29,1,1
1313274480,"192.42857142857142","8.984076928571431",rbot,1,tcp,28,"147.32.84.165",5388,Botnet,28,1,1
1313274540,186,"8.99500457142857",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313274600,"202.36363636363637","8.348342000000002",rbot,1,tcp,33,"147.32.84.165",6678,Botnet,33,1,1
1313274660,186,"9.012973250000002",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313274720,"212.47058823529412","7.961384529411763",rbot,1,tcp,34,"147.32.84.165",7224,Botnet,34,1,1
1313274780,"192.20689655172413","8.747067586206898",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313274840,198,"8.505540666666667",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313274900,198,"8.52945416666667",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313274960,186,"8.995663137931034",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313275020,192,"8.770118899999998",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313275080,186,"9.009600448275862",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313275140,186,"9.005871142857142",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313275200,186,"9.00954324137931",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313275260,186,"8.994478407407406",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313275320,186,"8.999122172413793",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313275380,186,"9.220214793103446",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313275440,186,"9.214512172413794",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313275500,"197.61290322580646","8.557807129032257",rbot,1,tcp,31,"147.32.84.165",6126,Botnet,31,1,1
1313275560,"213.27272727272728","7.929784333333333",rbot,1,tcp,33,"147.32.84.165",7038,Botnet,33,1,1
1313275620,204,"8.326043666666667",rbot,1,tcp,30,"147.32.84.165",6120,Botnet,30,1,1
1313275680,192,"8.818402499999998",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313275740,186,"8.991482607142856",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313275800,186,"9.002808344827587",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313275860,186,"9.002924166666668",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313275920,198,"8.602289599999999",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313275980,"216.85714285714286","8.237562057142856",rbot,1,tcp,35,"147.32.84.165",7590,Botnet,35,1,1
1313276040,"296.2325581395349","6.521002046511629",rbot,1,tcp,43,"147.32.84.165",12738,Botnet,43,1,1
1313276100,186,"8.995561655172413",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313276160,222,"8.190618085714286",rbot,1,tcp,35,"147.32.84.165",7770,Botnet,35,1,1
1313276220,"258.85714285714283","7.654868976190476",rbot,1,tcp,42,"147.32.84.165",10872,Botnet,42,1,1
1313276280,290,"6.763780488888888",rbot,1,tcp,45,"147.32.84.165",13050,Botnet,45,1,1
1313276340,"343.5","5.504916499999999",rbot,1,tcp,8,"147.32.84.165",2748,Botnet,8,1,1
1313278020,5886,"3588.127686",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313281740,5886,"3588.135742",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313285460,7584,"3592.69165",rbot,1,tcp,1,"38.229.70.20",7584,Botnet,1,1,1
1313289180,5886,"3592.404297",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313292900,5886,"3592.333008",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313296620,5886,"3588.172363",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313300340,5886,"3589.493652",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313304060,5886,"3590.05542",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313307840,6170,"3588.120361",rbot,1,tcp,1,"38.229.70.20",6170,Botnet,1,1,1
1313311560,5886,"3588.101807",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313315280,5886,"3588.115967",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313319000,5886,"3588.109619",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313322720,5886,"3588.104492",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313326440,5886,"3588.105957",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313330160,5886,"3588.118896",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313333880,5886,"3588.119629",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313337600,5886,"3588.13916",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313341320,5886,"3588.11377",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313345100,5886,"3588.11499",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313348820,5886,"3588.126465",rbot,1,tcp,1,"38.229.70.20",5886,Botnet,1,1,1
1313351640,190,0,rbot,1,icmp,1,"147.32.84.165",190,Botnet,1,1,1
1313352540,37533,"3565.117676",rbot,1,tcp,1,"38.229.70.20",37533,Botnet,1,1,1
1313354460,"271.65714285714284","5.544935485714286",rbot,1,tcp,35,"147.32.84.165",9508,Botnet,35,1,1
1313354520,"232.62857142857143","7.2380014571428575",rbot,1,tcp,35,"147.32.84.165",8142,Botnet,35,1,1
1313354580,"321.2340425531915","5.21404829787234",rbot,1,tcp,47,"147.32.84.165",15098,Botnet,47,1,1
1313354640,"234.4","7.810487514285712",rbot,1,tcp,35,"147.32.84.165",8204,Botnet,35,1,1
1313354700,"278.6046511627907","6.3309169999999995",rbot,1,tcp,43,"147.32.84.165",11980,Botnet,43,1,1
1313354760,"303.5","3.9704682916666667",rbot,1,tcp,72,"147.32.84.165",21852,Botnet,72,1,1
1313354820,"275.7560975609756","6.554831609756097",rbot,1,tcp,41,"147.32.84.165",11306,Botnet,41,1,1
1313354880,"320.3076923076923","5.51450038461538",rbot,1,tcp,52,"147.32.84.165",16656,Botnet,52,1,1
1313354940,"288.42105263157896","6.145961000000002",rbot,1,tcp,38,"147.32.84.165",10960,Botnet,38,1,1
1313355000,"294.2307692307692","4.925089923076923",rbot,1,tcp,52,"147.32.84.165",15300,Botnet,52,1,1
1313355060,"207.1764705882353","8.13326238235294",rbot,1,tcp,34,"147.32.84.165",7044,Botnet,34,1,1
1313355120,"272.57142857142856","6.6679859047619034",rbot,1,tcp,42,"147.32.84.165",11448,Botnet,42,1,1
1313355180,"360.89473684210526","3.990667671052632",rbot,1,tcp,76,"147.32.84.165",27428,Botnet,76,1,1
1313355240,"273.0232558139535","6.309290232558137",rbot,1,tcp,43,"147.32.84.165",11740,Botnet,43,1,1
1313355300,"334.825","5.175089700000001",rbot,1,tcp,40,"147.32.84.165",13393,Botnet,40,1,1
1313355360,"269.02702702702703","7.463512837837837",rbot,1,tcp,37,"147.32.84.165",9954,Botnet,37,1,1
1313355420,"299.1764705882353","5.707150333333333",rbot,1,tcp,51,"147.32.84.165",15258,Botnet,51,1,1
1313355480,"326.94545454545454","5.098096509090909",rbot,1,tcp,55,"147.32.84.165",17982,Botnet,55,1,1
1313355540,"238.97560975609755","6.918300048780487",rbot,1,tcp,41,"147.32.84.165",9798,Botnet,41,1,1
1313355600,"255.52941176470588","6.4686987647058825",rbot,1,tcp,34,"147.32.84.165",8688,Botnet,34,1,1
1313355660,"238.92105263157896","6.960570789473685",rbot,1,tcp,38,"147.32.84.165",9079,Botnet,38,1,1
1313355720,"239.26829268292684","6.908341780487804",rbot,1,tcp,41,"147.32.84.165",9810,Botnet,41,1,1
1313355780,186,"8.992586448275864",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313355840,"273.75","6.243188477272727",rbot,1,tcp,44,"147.32.84.165",12045,Botnet,44,1,1
1313355900,"248.6086956521739","6.325027739130434",rbot,1,tcp,46,"147.32.84.165",11436,Botnet,46,1,1
1313355960,267,"5.54274175",rbot,1,tcp,40,"147.32.84.165",10680,Botnet,40,1,1
1313356020,"303.77777777777777","3.9604060987654326",rbot,1,tcp,81,"147.32.84.165",24606,Botnet,81,1,1
1313356080,"256.2439024390244","5.993973658536585",rbot,1,tcp,41,"147.32.84.165",10506,Botnet,41,1,1
1313356140,"236.76923076923077","6.819044102564103",rbot,1,tcp,39,"147.32.84.165",9234,Botnet,39,1,1
1313356200,"894.2542372881356","64.7636148644068",rbot,1,tcp,59,"147.32.84.165",52761,"Background Botnet",59,2,1
1313356260,"297.39130434782606","6.073004347826086",rbot,1,tcp,46,"147.32.84.165",13680,Botnet,46,1,1
1313356320,342,"4.566710203389832",rbot,1,tcp,59,"147.32.84.165",20178,Botnet,59,1,1
1313356380,"360.90384615384613","4.858038634615385",rbot,1,tcp,52,"147.32.84.165",18767,Botnet,52,1,1
1313356440,186,"9.006362900000001",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313356500,"202.875","8.284075625000002",rbot,1,tcp,32,"147.32.84.165",6492,Botnet,32,1,1
1313356560,"279.46153846153845","4.997469615384617",rbot,1,tcp,52,"147.32.84.165",14532,Botnet,52,1,1
1313356620,"324.7586206896552","5.07793853448276",rbot,1,tcp,58,"147.32.84.165",18836,Botnet,58,1,1
1313356680,"222.94285714285715","7.653005342857143",rbot,1,tcp,35,"147.32.84.165",7803,Botnet,35,1,1
1313356740,"238.13333333333333","7.576986233333332",rbot,1,tcp,30,"147.32.84.165",7144,Botnet,30,1,1
1313356800,"233.3684210526316","6.97745957894737",rbot,1,tcp,38,"147.32.84.165",8868,Botnet,38,1,1
1313356860,"208.5","8.04278009375",rbot,1,tcp,32,"147.32.84.165",6672,Botnet,32,1,1
1313356920,"292.93333333333334","6.2374403777777765",rbot,1,tcp,45,"147.32.84.165",13182,Botnet,45,1,1
1313356980,"262.6666666666667","6.050534604166665",rbot,1,tcp,48,"147.32.84.165",12608,Botnet,48,1,1
1313357040,"227.82857142857142","7.629759800000001",rbot,1,tcp,35,"147.32.84.165",7974,Botnet,35,1,1
1313357100,"355.10869565217394","4.9941523478260885",rbot,1,tcp,46,"147.32.84.165",16335,Botnet,46,1,1
1313357160,"254.9","7.568611800000001",rbot,1,tcp,40,"147.32.84.165",10196,Botnet,40,1,1
1313357220,"215.5","8.640875843749999",rbot,1,tcp,32,"147.32.84.165",6896,Botnet,32,1,1
1313357280,"212.11764705882354","8.537161088235294",rbot,1,tcp,34,"147.32.84.165",7212,Botnet,34,1,1
1313357340,186,"9.028581433333333",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313357400,186,"8.999466965517243",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313357460,"205.28571428571428","8.212402142857142",rbot,1,tcp,28,"147.32.84.165",5748,Botnet,28,1,1
1313357520,"301.2083333333333","5.675703395833334",rbot,1,tcp,48,"147.32.84.165",14458,Botnet,48,1,1
1313357580,"191.80645161290323","8.752465483870969",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313357640,"205.06451612903226","8.379743322580643",rbot,1,tcp,31,"147.32.84.165",6357,Botnet,31,1,1
1313357700,"208.54545454545453","8.28270209090909",rbot,1,tcp,33,"147.32.84.165",6882,Botnet,33,1,1
1313357760,"204.4","8.730658466666663",rbot,1,tcp,30,"147.32.84.165",6132,Botnet,30,1,1
1313357820,227,"7.8491807",rbot,1,tcp,30,"147.32.84.165",6810,Botnet,30,3,2
1313357880,"199.93333333333334","8.445128233333334",rbot,1,tcp,30,"147.32.84.165",5998,Botnet,30,1,1
1313357940,186,"8.996363166666667",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313358000,186,"9.006173464285714",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313358060,186,"9.004789966666667",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313358120,186,"8.995846827586206",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313358180,186,"9.00987724137931",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313358240,186,"9.005726653846152",rbot,1,tcp,26,"147.32.84.165",4836,Botnet,26,1,1
1313358300,186,"9.005498535714285",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313358360,186,"8.992399466666665",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313358420,186,"8.998740392857142",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313358480,186,"8.999551933333334",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313358540,"204.93333333333334","8.453983233333332",rbot,1,tcp,30,"147.32.84.165",6148,Botnet,30,1,1
1313358600,186,"9.012948466666666",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313358660,186,"9.009468538461537",rbot,1,tcp,26,"147.32.84.165",4836,Botnet,26,1,1
1313358720,"192.20689655172413","8.95396524137931",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313358780,186,"8.992640366666668",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313358840,186,"8.998822964285711",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313358900,186,"9.009644666666668",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313358960,186,"8.994873357142854",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313359020,186,"9.006898724137931",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313359080,186,"9.022267444444443",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313359140,186,"9.010139535714288",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313359200,186,"8.999763199999999",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313359260,186,"8.99194575",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313359320,186,"8.999844166666666",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313359380,186,"9.00234492857143",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313359440,186,"9.00248031034483",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313359500,186,"9.010468592592593",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313359560,186,"8.998467035714286",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313359620,186,"8.9992228",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313359680,186,"8.995295857142855",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313359740,186,"9.049380033333334",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313359800,186,"9.002297071428574",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313359860,186,"9.003673655172411",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313359860,8437,"3481.083252",rbot,1,tcp,1,"38.229.70.20",8437,Botnet,1,1,1
1313359920,"192.42857142857142","8.754090428571429",rbot,1,tcp,28,"147.32.84.165",5388,Botnet,28,1,1
1313359980,"192.20689655172413","8.737579379310343",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313360040,"193.67741935483872","8.835830612903226",rbot,1,tcp,31,"147.32.84.165",6004,Botnet,31,1,1
1313360100,186,"8.995366892857145",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313360160,"216.23529411764707","8.09738555882353",rbot,1,tcp,34,"147.32.84.165",7352,Botnet,34,1,1
1313360220,186,"9.002111750000001",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313360280,"228.83333333333334","8.178675305555556",rbot,1,tcp,36,"147.32.84.165",8238,Botnet,36,2,2
1313360340,"192.88888888888889","8.73305755555556",rbot,1,tcp,27,"147.32.84.165",5208,Botnet,27,1,1
1313360400,186,"8.995655172413795",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313360460,"188.26666666666668","8.462232533333331",rbot,1,tcp,30,"147.32.84.165",5648,Botnet,30,2,2
1313360520,"191.80645161290323","8.762326870967742",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313360580,"203.25","8.516366000000001",rbot,1,tcp,32,"147.32.84.165",6504,Botnet,32,1,1
1313360640,204,"8.239641833333334",rbot,1,tcp,30,"147.32.84.165",6120,Botnet,30,1,1
1313360700,"191.80645161290323","8.754874193548387",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313360760,"225.375","7.341164218749999",rbot,1,tcp,32,"147.32.84.165",7212,Botnet,32,1,1
1313360820,186,"9.008823931034483",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313360880,"193.7","8.813435266666666",rbot,1,tcp,30,"147.32.84.165",5811,Botnet,30,1,1
1313360940,186,"9.002789689655172",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313361000,"211.46875","8.273010718750001",rbot,1,tcp,32,"147.32.84.165",6767,Botnet,31,3,2
1313361060,"182.26666666666668","8.705085200000003",rbot,1,tcp,30,"147.32.84.165",5468,Botnet,30,2,2
1313361120,"214.1818181818182","8.049052363636362",rbot,1,tcp,33,"147.32.84.165",7068,Botnet,33,1,1
1313361180,186,"9.005457153846155",rbot,1,tcp,26,"147.32.84.165",4836,Botnet,26,1,1
1313361240,"200.66666666666666","8.180341545454544",rbot,1,tcp,33,"147.32.84.165",6622,Botnet,33,2,2
