state,city,lat,lon
OK,Bray,34.608360,-97.817484
OK,Breckenridge,36.457242,-97.725465
OK,Brent,35.366220,-94.792473
OK,Bridge Creek,35.236133,-97.719497
OK,Bridgeport,35.547590,-98.377474
OK,Briggs,35.918510,-94.904606
OK,Bristow,35.833592,-96.394395
OK,Broken Arrow,36.036529,-95.780996
OK,Broken Bow,34.027882,-94.742231
OK,Bromide,34.417998,-96.494848
OK,Brooksville,35.210301,-96.960905
OK,Brush Creek,36.416383,-94.784245
OK,Brushy,35.561647,-94.747517
OK,Buffalo,36.829412,-99.637673
OK,Bull Hollow,36.304626,-94.900826
OK,Burbank,36.696085,-96.728112
OK,Burlington,36.900137,-98.423421
OK,Burneyville,33.890125,-97.292396
OK,Burns Flat,35.354805,-99.175032
OK,Bushyhead,36.461624,-95.505471
OK,Butler,35.635095,-99.184186
OK,Butler,36.538689,-94.740672
OK,Byars,34.871969,-97.054224
OK,Byng,34.865898,-96.667807
OK,Byron,36.901462,-98.294569
OK,Cache,34.634147,-98.623391
OK,Caddo,34.128810,-96.267841
OK,Calera,33.931379,-96.429980
OK,Calumet,35.601491,-98.124448
OK,Calvin,34.967521,-96.253556
OK,Camargo,36.017897,-99.288292
OK,Cameron,35.135098,-94.535899
OK,Canadian,35.174143,-95.649647
OK,Caney,34.235582,-96.217010
OK,Canton,36.054958,-98.588357
OK,Canute,35.421973,-99.277523
OK,Capron,36.896677,-98.577571
OK,Carlisle,35.506877,-95.032222
OK,Carlton Landing,35.204735,-95.544918
OK,Carmen,36.579091,-98.457784
OK,Carnegie,35.102385,-98.599496
OK,Carney,35.805891,-97.015542
OK,Carrier,36.478594,-98.017200
OK,Carter,35.217457,-99.503820
OK,Cartwright,33.855390,-96.556978
OK,Cashion,35.804654,-97.676424
OK,Castle,35.475132,-96.383994
OK,Catoosa,36.182311,-95.771529
OK,Cayuga,36.637389,-94.651732
OK,Cedar Crest,36.121485,-95.166178
OK,Cedar Valley,35.874001,-97.500499
OK,Cement,34.936209,-98.136353
OK,Centrahoma,34.610409,-96.343605
OK,Central High,34.614327,-98.088648
OK,Chandler,35.705536,-96.861948
OK,Chattanooga,34.424247,-98.654089
OK,Checotah,35.482436,-95.522818
OK,Chelsea,36.532338,-95.435478
OK,Cherokee,36.754715,-98.355060
OK,Cherry Tree,35.746465,-94.643925
OK,Chester,36.215676,-98.921341
OK,Chewey,36.088041,-94.741778
OK,Cheyenne,35.613525,-99.672011
OK,Chickasha,35.041291,-97.947176
OK,Choctaw,35.484986,-97.269940
OK,Chouteau,36.188952,-95.335112
OK,Christie,35.959738,-94.666767
OK,Cimarron City,35.888778,-97.603211
OK,Claremore,36.314146,-95.610043
OK,Clarita,34.484536,-96.445879
OK,Clayton,34.586129,-95.355746
OK,Clearview,35.397093,-96.190781
OK,Cleora,36.595027,-94.942887
OK,Cleo Springs,36.404561,-98.440101
OK,Cleveland,36.310641,-96.470326
OK,Clinton,35.505647,-98.974253
OK,Cloud Creek,36.271243,-94.789960
OK,Coalgate,34.532271,-96.221205
OK,Colbert,33.857531,-96.504409
OK,Colcord,36.264722,-94.692023
OK,Cole,35.098548,-97.562738
OK,Coleman,34.264653,-96.420626
OK,Collinsville,36.369270,-95.861756
OK,Colony,35.348597,-98.671281
OK,Comanche,34.362491,-97.979894
OK,Commerce,36.931659,-94.870526
OK,Connerville,34.442069,-96.629676
OK,Cooperton,34.866210,-98.875889
OK,Copan,36.900718,-95.925389
OK,Copeland,36.663723,-94.827150
OK,Corn,35.379123,-98.781541
OK,Cornish,34.163714,-97.596713
OK,Council Hill,35.555905,-95.652543
OK,Covington,36.307617,-97.588160
OK,Coweta,35.971822,-95.671012
OK,Cowlington,35.309628,-94.783967
OK,Coyle,35.954051,-97.238836
OK,Crescent,35.952246,-97.594013
OK,Cromwell,35.382511,-96.459919
OK,Crowder,35.119052,-95.677309
OK,Cushing,35.979433,-96.759878
OK,Custer City,35.663768,-98.886923
OK,Cyril,34.898657,-98.203040
OK,Dacoma,36.659581,-98.563496
OK,Dale,35.384193,-97.043511
OK,Davenport,35.709380,-96.764208
OK,Davidson,34.242107,-99.078122
OK,Davis,34.441317,-97.181454
OK,Deer Creek,36.806729,-97.519327
OK,Deer Lick,36.459467,-94.746813
OK,Delaware,36.778868,-95.642564
OK,Del City,35.448278,-97.440785
OK,Dennis,36.547328,-94.876920
OK,Depew,35.801423,-96.506767
OK,Devol,34.195416,-98.588124
OK,Dewar,35.458618,-95.946974
OK,Dewey,36.791319,-95.932705
OK,Dibble,35.019652,-97.627084
OK,Dickson,34.190224,-96.998750
OK,Dill City,35.282040,-99.133605
OK,Disney,36.474101,-95.017911
OK,Dodge,36.578926,-94.638484
OK,Dotyville,36.851400,-94.909763
OK,Dougherty,34.399808,-97.051480
OK,Douglas,36.260411,-97.667491
OK,Dover,35.981363,-97.910841
OK,Dripping Springs,36.171056,-94.685112
OK,Drowning Creek,36.477800,-94.894247
OK,Drummond,36.301183,-98.035812
OK,Drumright,35.989616,-96.599206
OK,Dry Creek,35.733722,-94.868405
OK,Duchess Landing,35.398468,-95.416580
OK,Duncan,34.506150,-98.005384
OK,Durant,33.995570,-96.394176
OK,Dustin,35.271238,-96.031839
OK,Dwight Mission,35.549459,-94.858178
OK,Eagletown,34.041866,-94.570239
OK,Eakly,35.305400,-98.556062
OK,Earlsboro,35.329200,-96.802928
OK,East Duke,34.662796,-99.569627
OK,Edmond,35.673807,-97.413076
OK,Eldon,35.940129,-94.809190
OK,Eldorado,34.472950,-99.649841
OK,Elgin,34.786218,-98.296595
OK,Elk City,35.417756,-99.399020
OK,Elmer,34.480859,-99.351971
OK,Elm Grove,35.787664,-94.565871
OK,Elmore City,34.635522,-97.389095
OK,El Reno,35.541833,-97.961268
OK,Empire City,34.477612,-98.059441
OK,Enid,36.405687,-97.869862
OK,Erick,35.215347,-99.868552
OK,Erin Springs,34.810665,-97.605272
OK,Etowah,35.125933,-97.170400
OK,Eufaula,35.292114,-95.586425
OK,Evening Shade,35.620973,-94.905374
OK,Fairfax,36.570081,-96.707885
OK,Fairfield,35.837508,-94.608200
OK,Fairland,36.750681,-94.848207
OK,Fairmont,36.355228,-97.704453
OK,Fair Oaks,36.170024,-95.708574
OK,Fairview,36.270610,-98.477017
OK,Fallis,35.749844,-97.118325
OK,Fanshawe,34.961970,-94.911244
OK,Fargo,36.374224,-99.621955
OK,Faxon,34.460281,-98.579362
OK,Felt,36.563366,-102.794790
OK,Fitzhugh,34.658093,-96.766541
OK,Fletcher,34.826408,-98.241357
OK,Flint Creek,36.171503,-94.740272
OK,Flute Springs,35.626736,-94.799978
OK,Foraker,36.872160,-96.569116
OK,Forest Park,35.509526,-97.446844
OK,Forgan,36.906768,-100.537776
OK,Fort Cobb,35.101853,-98.441073
OK,Fort Coffee,35.294209,-94.571353
OK,Fort Gibson,35.782187,-95.260107
OK,Fort Supply,36.572205,-99.573549
OK,Fort Towson,34.031395,-95.277635
OK,Foss,35.450045,-99.170763
OK,Foster,34.597493,-97.491719
OK,Foyil,36.430876,-95.521485
OK,Francis,34.874238,-96.592646
OK,Frederick,34.352531,-98.986775
OK,Freedom,36.768104,-99.113079
OK,Friendship,34.697835,-99.228694
OK,Gage,36.318210,-99.757720
OK,Gans,35.387486,-94.695027
OK,Garber,36.436512,-97.580941
OK,Garvin,33.955502,-94.935903
OK,Gate,36.851694,-100.055218
OK,Geary,35.637076,-98.316976
OK,Gene Autry,34.316215,-97.041688
OK,Geronimo,34.485124,-98.389172
OK,Gerty,34.835670,-96.288955
OK,Gideon,36.008833,-95.035986
OK,Glencoe,36.234081,-96.932853
OK,Glenpool,35.949447,-96.006715
OK,Goldsby,35.123896,-97.486621
OK,Goltry,36.531899,-98.151391
OK,Goodwell,36.594318,-101.632615
OK,Gore,35.542895,-95.112770
OK,Gotebo,35.071098,-98.874374
OK,Gould,34.669298,-99.773689
OK,Gowen,34.883282,-95.472380
OK,Gracemont,35.187763,-98.257109
OK,Grainola,36.937938,-96.648791
OK,Grandfield,34.230668,-98.687422
OK,Grand Lake Towne,36.505721,-95.027827
OK,Grandview,35.955577,-95.004670
OK,Granite,34.956163,-99.370345
OK,Grant,33.936486,-95.517868
OK,Grayson,35.505340,-95.871848
OK,Greasy,35.676689,-94.721135
OK,Greenfield,35.728917,-98.377535
OK,Gregory,36.169725,-95.574088
OK,Grove,36.592166,-94.796145
OK,Guthrie,35.858455,-97.418568
OK,Guymon,36.690100,-101.478018
OK,Haileyville,34.854152,-95.578632
OK,Hallett,36.231561,-96.567845
OK,Hammon,35.632322,-99.383241
OK,Hanna,35.204173,-95.889327
OK,Hardesty,36.614736,-101.193641
OK,Harrah,35.485588,-97.184223
OK,Hartshorne,34.838064,-95.558771
OK,Haskell,35.818966,-95.680398
OK,Hastings,34.224281,-98.108712
OK,Haworth,33.840898,-94.657035
OK,Headrick,34.626837,-99.137370
OK,Healdton,34.233739,-97.486873
OK,Heavener,34.891967,-94.607791
OK,Helena,36.546586,-98.271511
OK,Hendrix,33.775257,-96.407046
OK,Hennessey,36.105811,-97.898615
OK,Henryetta,35.442186,-95.985144
OK,Hickory,34.558981,-96.857023
OK,Hillsdale,36.563444,-97.992673
OK,Hinton,35.481300,-98.357400
OK,Hitchcock,35.967658,-98.349696
OK,Hitchita,35.519807,-95.751805
OK,Hobart,35.024696,-99.087646
OK,Hoffman,35.488857,-95.844885
OK,Holdenville,35.083949,-96.400156
OK,Hollis,34.689431,-99.915443
OK,Hollister,34.341115,-98.870526
OK,Hominy,36.422552,-96.391733
OK,Hooker,36.861147,-101.216113
OK,Hoot Owl,36.359983,-95.121414
OK,Horntown,35.083603,-96.237590
OK,Howe,34.950035,-94.640807
OK,Hugo,34.012080,-95.512167
OK,Hulbert,35.931483,-95.143695
OK,Hunter,36.563686,-97.662464
OK,Hydro,35.547986,-98.579684
OK,Idabel,33.902061,-94.829970
OK,Indiahoma,34.619880,-98.752097
OK,Indianola,36.444505,-94.674667
OK,Indianola,35.163384,-95.775998
OK,Inola,36.112913,-95.552455
OK,Iron Post,36.155679,-95.135060
OK,Isabella,36.238987,-98.326401
OK,IXL,35.528769,-96.385394
OK,Jay,36.427251,-94.795457
OK,Jefferson,36.720352,-97.790894
OK,Jenks,35.998219,-95.973404
OK,Jennings,36.182294,-96.568977
OK,Jet,36.666400,-98.181375
OK,Johnson,35.413979,-96.835000
OK,Jones,35.566730,-97.288914
OK,Justice,36.290802,-95.563561
OK,Kansas,36.205650,-94.789114
OK,Katie,34.590712,-97.325620
OK,Kaw City,36.767602,-96.865764
OK,Kellyville,35.936447,-96.208990
OK,Kemp,33.769512,-96.354364
OK,Kendrick,35.785375,-96.775523
OK,Kenefic,34.150043,-96.364253
OK,Kenton,36.906359,-102.965209
OK,Kenwood,36.301249,-94.997873
OK,Keota,35.257388,-94.922314
OK,Ketchum,36.523669,-95.031931
OK,Keyes,36.807685,-102.251844
OK,Keys,35.802786,-94.941358
OK,Kiefer,35.943748,-96.053032
OK,Kildare,36.808254,-97.049960
OK,Kingfisher,35.843117,-97.937906
OK,Kingston,33.997889,-96.695219
OK,Kinta,35.119759,-95.238238
OK,Kiowa,34.722078,-95.902192
OK,Knowles,36.873062,-100.193034
OK,Konawa,34.958183,-96.753527
OK,Krebs,34.929665,-95.719720
OK,Kremlin,36.546571,-97.832315
OK,Lahoma,36.388110,-98.088738
OK,Lake Aluma,35.531470,-97.447417
OK,Lamar,35.094005,-96.123680
OK,Lambert,36.683205,-98.423742
OK,Lamont,36.691320,-97.558245
OK,Lane,34.299880,-95.989631
OK,Langley,36.465793,-95.045748
OK,Langston,35.934238,-97.261260
OK,Latta,34.753146,-96.708797
OK,Laverne,36.705256,-99.897046
OK,Lawrence Creek,36.083809,-96.426749
OK,Lawton,34.617048,-98.420400
OK,Leach,36.197849,-94.909861
OK,Lebanon,33.971741,-96.923827
OK,Leedey,35.868860,-99.344973
OK,Le Flore,34.897491,-94.975913
OK,Lehigh,34.474729,-96.221689
OK,Lenapah,36.851336,-95.635702
OK,Leon,33.877342,-97.429045
OK,Lequire,35.111152,-95.111864
OK,Lexington,35.017605,-97.335018
OK,Liberty,35.460861,-94.545749
OK,Liberty,35.853015,-95.986367
OK,Lima,35.173730,-96.598468
OK,Limestone,36.314342,-95.747721
OK,Lindsay,34.840485,-97.609851
OK,Loco,34.329529,-97.680654
OK,Locust Grove,36.197725,-95.168468
OK,Lone Grove,34.180972,-97.253313
OK,Lone Wolf,34.990419,-99.245662
OK,Long,35.497823,-94.538858
OK,Longdale,36.133669,-98.550984
OK,Longtown,35.242373,-95.518593
OK,Lookeba,35.363021,-98.363833
OK,Lost City,36.000647,-95.122306
OK,Lotsee,36.133407,-96.209109
OK,Loveland,34.304985,-98.771271
OK,Loyal,35.972784,-98.118394
OK,Lucien,36.274764,-97.455029
OK,Luther,35.668028,-97.190525
OK,Lyons Switch,35.788983,-94.685328
OK,McAlester,34.926816,-95.769944
OK,McCord,36.673116,-97.035920
OK,McCurtain,35.150561,-94.967178
OK,McLoud,35.412153,-97.106622
OK,Macomb,35.147885,-97.008658
OK,Madill,34.086003,-96.774992
OK,Manchester,36.994433,-98.035091
OK,Mangum,34.878377,-99.503953
OK,Manitou,34.507113,-98.980911
OK,Mannford,36.132862,-96.330428
OK,Mannsville,34.183377,-96.908323
OK,Maramec,36.241970,-96.680496
OK,Marble City,35.582587,-94.819149
OK,Marietta,35.849106,-94.654584
OK,Marietta,33.935099,-97.123652
OK,Marland,36.561119,-97.152909
OK,Marlow,34.631115,-97.956728
OK,Marshall,36.155412,-97.625727
OK,Martha,34.726001,-99.386653
OK,Maud,35.133522,-96.778127
OK,May,36.617401,-99.748479
OK,Maysville,34.864713,-97.373593
OK,Mazie,36.142561,-95.330214
OK,Mead,34.000756,-96.510966
OK,Medford,36.803723,-97.737879
OK,Medicine Park,34.729381,-98.485963
OK,Meeker,35.481838,-96.895533
OK,Meno,36.388174,-98.177960
OK,Meridian,35.844004,-97.245709
OK,Meridian,34.424740,-97.977401
OK,Miami,36.887000,-94.873378
OK,Midwest City,35.458752,-97.374570
OK,Milburn,34.238658,-96.552394
OK,Mill Creek,34.401033,-96.825202
OK,Millerton,33.983433,-95.017129
OK,Minco,35.315660,-97.951399
OK,Moffett,35.389957,-94.447373
OK,Monroe,34.993724,-94.515539
OK,Moore,35.329598,-97.475005
OK,Mooreland,36.437983,-99.204478
OK,Morris,35.605205,-95.862057
OK,Morrison,36.291048,-97.034874
OK,Mounds,35.871946,-96.056647
OK,Mountain Park,34.698840,-98.952306
OK,Mountain View,35.099381,-98.750134
OK,Mulberry,35.868687,-94.699450
OK,Muldrow,35.403420,-94.597523
OK,Mulhall,36.112098,-97.342802
OK,Murphy,36.133657,-95.240890
OK,Muskogee,35.742697,-95.357010
OK,Mustang,35.391847,-97.725140
OK,Mutual,36.230432,-99.167935
OK,Narcissa,36.801033,-94.927866
OK,Nardin,36.804091,-97.449868
OK,Nash,36.664990,-98.052078
OK,Nescatunga,36.754293,-98.156052
OK,New Alluwe,36.610029,-95.488728
OK,Newcastle,35.242395,-97.595336
OK,New Cordell,35.297242,-98.981599
OK,New Eucha,36.391169,-94.852219
OK,Newkirk,36.881671,-97.055436
OK,New Woodville,33.968703,-96.654941
OK,Nichols Hills,35.546389,-97.543270
OK,Nicoma Park,35.491780,-97.324313
OK,Nicut,35.602384,-94.562909
OK,Ninnekah,34.964075,-97.944763
OK,Noble,35.138195,-97.371525
OK,Norge,34.989227,-97.994060
OK,Norman,35.240569,-97.345299
OK,North Enid,36.445706,-97.863384
OK,North Miami,36.920142,-94.879675
OK,Notchietown,35.585242,-95.089627
OK,Nowata,36.698552,-95.638207
OK,Oak Grove,36.205579,-96.338392
OK,Oakhurst,36.076879,-96.065998
OK,Oakland,34.097491,-96.798234
OK,Oaks,36.169576,-94.852618
OK,Oakwood,35.931483,-98.703030
OK,Ochelata,36.600943,-95.981190
OK,Oilton,36.082150,-96.581943
OK,Okarche,35.720553,-97.975601
OK,Okay,35.865018,-95.307721
OK,Okeene,36.117065,-98.316469
OK,Okemah,35.429870,-96.300295
OK,Oklahoma City,35.467079,-97.513657
OK,Okmulgee,35.625162,-95.954032
OK,Oktaha,35.577624,-95.477810
OK,Old Eucha,36.355135,-94.937907
OK,Old Green,35.985407,-94.608238
OK,Olustee,34.547503,-99.424027
OK,Oologah,36.443371,-95.708626
OK,Optima,36.762001,-101.349690
OK,Orlando,36.148356,-97.374844
OK,Osage,36.294894,-96.417956
OK,Owasso,36.287205,-95.835524
OK,Paden,35.507327,-96.567098
OK,Panama,35.171252,-94.670860
OK,Panola,34.922108,-95.208357
OK,Paoli,34.826170,-97.262873
OK,Paradise Hill,35.607361,-95.073085
OK,Park Hill,35.854817,-94.952783
OK,Pauls Valley,34.727658,-97.236606
OK,Pawhuska,36.669064,-96.331216
OK,Pawnee,36.336353,-96.801862
OK,Peavine,35.900317,-94.606632
OK,Peggs,36.067284,-95.071798
OK,Pensacola,36.455558,-95.129234
OK,Peoria,36.915242,-94.669808
OK,Perkins,35.978052,-97.029927
OK,Perry,36.280188,-97.308166
OK,Pettit,35.775824,-94.975321
OK,Phillips,34.504221,-96.222227
OK,Piedmont,35.674850,-97.753510
OK,Piney,35.890519,-94.555943
OK,Pinhook Corner,35.533147,-94.891677
OK,Pink,35.232621,-97.100144
OK,Pin Oak Acres,36.122561,-95.288859
OK,Pittsburg,34.711583,-95.850174
OK,Platter,33.907851,-96.533959
OK,Pocasset,35.177973,-97.959238
OK,Pocola,35.251531,-94.467919
OK,Ponca City,36.721042,-97.068444
OK,Pond Creek,36.667564,-97.802914
OK,Porter,35.868302,-95.520226
OK,Porum,35.357128,-95.263390
OK,Poteau,35.042967,-94.634896
OK,Prague,35.514607,-96.711842
OK,Proctor,35.980757,-94.734241
OK,Prue,36.249568,-96.266705
OK,Pryor Creek,36.299658,-95.311266
OK,Pump Back,36.260656,-95.121073
OK,Purcell,35.017979,-97.373452
OK,Putnam,35.855893,-98.967941
OK,Quapaw,36.950545,-94.786745
OK,Quinton,35.124888,-95.367388
OK,Ralston,36.503537,-96.737538
OK,Ramona,36.532119,-95.925972
OK,Randlett,34.177347,-98.463921
OK,Ratliff City,34.452423,-97.517348
OK,Rattan,34.196040,-95.404544
OK,Ravia,34.240535,-96.757117
OK,Redbird,35.887109,-95.587190
OK,Redbird Smith,35.562258,-95.028493
OK,Red Oak,34.950747,-95.081097
OK,Red Rock,36.460076,-97.179583
OK,Remy,35.461440,-94.499574
OK,Renfrow,36.924839,-97.657050
OK,Rentiesville,35.533059,-95.484947
OK,Reydon,35.650226,-99.923701
OK,Ringling,34.178412,-97.591989
OK,Ringwood,36.383435,-98.239265
OK,Ripley,36.016815,-96.904627
OK,River Bottom,35.635821,-95.237885
OK,Rock Island,35.184900,-94.482612
OK,Rocky,35.156102,-99.059357
OK,Rocky Ford,36.174949,-94.911390
OK,Rocky Mountain,35.790495,-94.771330
OK,Roff,34.628935,-96.841467
OK,Roland,35.417203,-94.509757
OK,Roosevelt,34.847685,-99.022661
OK,Rose,36.212331,-95.038182
OK,Rosedale,34.918875,-97.185071
OK,Rosston,36.812811,-99.932715
OK,Rush Springs,34.779130,-97.957193
OK,Ryan,34.021234,-97.954113
OK,St. Louis,35.081208,-96.859663
OK,Salem,35.764728,-94.574949
OK,Salina,36.285820,-95.154062
OK,Sallisaw,35.460468,-94.806113
OK,Sams Corner,36.198319,-95.216708
OK,Sand Hill,35.634107,-95.201213
OK,Sand Springs,36.136527,-96.131876
OK,Sapulpa,36.008859,-96.097647
OK,Sasakwa,34.946890,-96.525316
OK,Savanna,34.837111,-95.833509
OK,Sawyer,34.018708,-95.378474
OK,Sayre,35.305118,-99.633941
OK,Schulter,35.510934,-95.956606
OK,Scraper,35.970552,-94.892782
OK,Seiling,36.151548,-98.925317
OK,Seminole,35.234772,-96.649329
OK,Sentinel,35.157089,-99.173476
OK,Sequoyah,36.379739,-95.596828
OK,Shady Grove,35.948542,-95.095242
OK,Shady Grove,35.434250,-95.407819
OK,Shady Point,35.127733,-94.668675
OK,Shamrock,35.910664,-96.577693
OK,Sharon,36.275492,-99.338134
OK,Shattuck,36.265079,-99.877370
OK,Shawnee,35.363903,-96.960453
OK,Shidler,36.780760,-96.659633
OK,Short,35.568198,-94.495373
OK,Silo,34.035856,-96.474672
OK,Simms,35.398710,-95.164706
OK,Skedee,36.380430,-96.703909
OK,Skiatook,36.345496,-95.945586
OK,Slaughterville,35.094631,-97.282809
OK,Slick,35.777841,-96.268882
OK,Smith Village,35.450790,-97.457006
OK,Smithville,34.469810,-94.645942
OK,Snake Creek,36.178558,-95.093714
OK,Snyder,34.655253,-98.953302
OK,Soper,34.032231,-95.696291
OK,Sour John,35.620551,-95.143308
OK,South Coffeyville,36.993382,-95.621929
OK,Sparks,35.610915,-96.818516
OK,Spaulding,35.013179,-96.440578
OK,Spavinaw,36.392506,-95.050227
OK,Spencer,35.510786,-97.371536
OK,Sperry,36.298182,-95.991028
OK,Spiro,35.240533,-94.623072
OK,Sportsmen Acres,36.245593,-95.251515
OK,Springer,34.295620,-97.117450
OK,Steely Hollow,35.988044,-94.958695
OK,Sterling,34.749818,-98.172906
OK,Stidham,35.368571,-95.700792
OK,Stigler,35.256932,-95.118860
OK,Stillwater,36.131547,-97.073681
OK,Stilwell,35.815224,-94.631465
OK,Stonewall,34.651519,-96.525636
OK,Stoney Point,35.564708,-94.676222
OK,Strang,36.412198,-95.134524
OK,Stratford,34.795314,-96.960497
OK,Stringtown,34.468565,-96.055499
OK,Strong City,35.669929,-99.600292
OK,Stroud,35.768875,-96.650070
OK,Stuart,34.901094,-96.099456
OK,Sugden,34.082484,-97.978818
OK,Sulphur,34.513928,-96.969671
OK,Summit,35.667834,-95.421782
OK,Sweetwater,35.415025,-99.920299
OK,Swink,34.017272,-95.201790
OK,Sycamore,36.394033,-94.715999
OK,Taft,35.760197,-95.545856
OK,Tagg Flats,36.338723,-94.903645
OK,Tahlequah,35.911805,-94.977102
OK,Talala,36.529444,-95.701085
OK,Talihina,34.752242,-95.041040
OK,Taloga,36.040258,-98.964111
OK,Tamaha,35.398188,-95.014189
OK,Tatums,34.477293,-97.467147
OK,Tecumseh,35.264267,-96.933445
OK,Temple,34.272116,-98.234568
OK,Tenkiller,35.795243,-94.863010
OK,Teresita,36.123039,-94.980345
OK,Terlton,36.185783,-96.490326
OK,Terral,33.896637,-97.938233
OK,Texanna,35.357918,-95.511754
OK,Texhoma,36.505405,-101.787387
OK,Texola,35.222232,-99.992782
OK,Thackerville,33.787547,-97.139157
OK,The Village,35.570276,-97.557499
OK,Thomas,35.747613,-98.749420
OK,Tiawah,36.248283,-95.536180
OK,Tipton,34.502095,-99.138358
OK,Tishomingo,34.238906,-96.681008
OK,Titanic,35.890698,-94.740643
OK,Tonkawa,36.692101,-97.300676
OK,Tribbey,35.103685,-97.105710
OK,Tryon,35.877069,-96.969603
OK,Tullahassee,35.841830,-95.438690
OK,Tulsa,36.127949,-95.902316
OK,Tupelo,34.602444,-96.420395
OK,Turley,36.246853,-95.966211
OK,Turpin,36.870458,-100.882502
OK,Tushka,34.317925,-96.167069
OK,Tuskahoma,34.629727,-95.282606
OK,Tuttle,35.306798,-97.755645
OK,Twin Oaks,36.192621,-94.821738
OK,Tyrone,36.955527,-101.067976
OK,Union City,35.399523,-97.906705
OK,Valley Brook,35.402670,-97.481423
OK,Valley Park,36.278810,-95.735758
OK,Valliant,34.003883,-95.088924
OK,Velma,34.456413,-97.663858
OK,Vera,36.449228,-95.882929
OK,Verden,35.083146,-98.087213
OK,Verdigris,36.253131,-95.657924
OK,Vian,35.504250,-94.969821
OK,Vici,36.148704,-99.299345
OK,Vinita,36.648772,-95.161001
OK,Wagoner,35.965225,-95.380736
OK,Wainwright,35.613399,-95.565613
OK,Wakita,36.881706,-97.923766
OK,Walters,34.358403,-98.356868
OK,Wanette,34.962626,-97.031851
OK,Wann,36.914675,-95.804696
OK,Wapanucka,34.373472,-96.425128
OK,Wardville,34.654646,-96.030893
OK,Warner,35.490097,-95.309320
OK,Warr Acres,35.526104,-97.618106
OK,Warwick,35.690338,-97.005025
OK,Washington,35.054746,-97.490753
OK,Watonga,35.850112,-98.402691
OK,Watts,36.107254,-94.571435
OK,Wauhillau,35.868291,-94.759915
OK,Waukomis,36.286102,-97.902729
OK,Waurika,34.183747,-98.026293
OK,Wayne,34.917106,-97.316573
OK,Waynoka,36.584644,-98.878531
OK,Weatherford,35.538409,-98.687250
OK,Webb City,36.808308,-96.713310
OK,Webbers Falls,35.508982,-95.161391
OK,Welch,36.873866,-95.094697
OK,Weleetka,35.342294,-96.135699
OK,Welling,35.850773,-94.842592
OK,Wellston,35.686102,-97.062689
OK,West Peavine,35.911493,-94.652781
OK,Westport,36.193353,-96.337137
OK,West Siloam Springs,36.175583,-94.594121
OK,Westville,35.990193,-94.574477
OK,Wetumka,35.241884,-96.236765
OK,Wewoka,35.144128,-96.496686
OK,Whitefield,35.254291,-95.244828
OK,White Oak,36.609145,-95.275453
OK,Whitesboro,34.704700,-94.873497
OK,White Water,36.501690,-94.728885
OK,Wickliffe,36.295429,-95.106321
OK,Wilburton,34.918450,-95.304015
OK,Willow,35.051440,-99.509979
OK,Wilson,34.168700,-97.425402
OK,Winchester,35.790605,-95.998325
OK,Wister,34.969743,-94.720638
OK,Woodall,35.824573,-95.082349
OK,Woodlawn Park,35.509629,-97.649868
OK,Woodward,36.424832,-99.404726
OK,Wright City,34.066286,-95.007010
OK,Wyandotte,36.792578,-94.723137
OK,Wynnewood,34.644159,-97.162545
OK,Wynona,36.545756,-96.326667
OK,Yale,36.114977,-96.700909
OK,Yeager,35.156926,-96.339843
OK,Yukon,35.518409,-97.766172
OK,Zeb,35.796588,-95.055116
OK,Zena,36.512930,-94.845433
OK,Zion,35.786018,-94.636050
OR,Adair Village,44.670754,-123.215865
OR,Adams,45.766353,-118.564085
OR,Adrian,43.740826,-117.070882
OR,Albany,44.626928,-123.096741
OR,Aloha,45.492021,-122.872566
OR,Alpine,44.330644,-123.362610
OR,Alsea,44.381805,-123.595744
OR,Altamont,42.198057,-121.724849
OR,Amity,45.116161,-123.199672
OR,Annex,44.234248,-116.992408
OR,Antelope,44.911260,-120.723581
OR,Arlington,45.725317,-120.188954
OR,Ashland,42.192213,-122.698251
OR,Astoria,46.187368,-123.814971
OR,Athena,45.813241,-118.492504
OR,Aumsville,44.846174,-122.869873
OR,Aurora,45.228400,-122.757206
OR,Baker City,44.774887,-117.831983
OR,Bandon,43.114690,-124.415520
OR,Banks,45.614781,-123.106456
OR,Barlow,45.252372,-122.722376
OR,Barview,43.347917,-124.306543
OR,Bay City,45.521061,-123.886126
OR,Bayside Gardens,45.714329,-123.916474
OR,Beatty,42.441880,-121.271602
OR,Beaver,45.279010,-123.824616
OR,Beavercreek,45.281036,-122.508490
OR,Beaverton,45.477829,-122.816936
OR,Bellfountain,44.365394,-123.355930
OR,Bend,44.056683,-121.307991
OR,Bethany,45.561339,-122.836944
OR,Biggs Junction,45.663971,-120.839157
OR,Black Butte Ranch,44.364182,-121.668577
OR,Blodgett,44.596980,-123.521026
OR,Boardman,45.836507,-119.692793
OR,Bonanza,42.200316,-121.406675
OR,Brogan,44.247544,-117.518669
OR,Brookings,42.068900,-124.299948
OR,Brooks,45.050805,-122.957485
OR,Brownsville,44.392263,-122.983388
OR,Bull Mountain,45.412527,-122.832108
OR,Bunker Hill,43.346731,-124.210989
OR,Burns,43.588186,-119.061393
OR,Butte Falls,42.541410,-122.569080
OR,Butteville,45.252414,-122.834472
OR,Camp Sherman,44.449305,-121.649605
OR,Canby,45.265090,-122.688395
OR,Cannon Beach,45.888000,-123.960133
