"ut_domain",earliest,latest
"astoundingpainting.com",1554381660,1554472588
"asvtvvo.biz",1554325200,1554368040
"asvtvvo.info",1554325200,1554368040
"asvtvvo.top",1554325200,1554368040
"ata-rh.com.br",1554380280,1554380280
"atadz.com",1554285240,1554374880
"atargs.com.br",1554472588,1554472588
"atayurt.ro",1554378720,1554471480
"atdmt.com",1554281640,1554802620
"atempurl.com",1554471600,1554472980
"athenaloader.biz",1554285240,1554470820
"atik.co.il",1554383520,1554383520
"atikercambodia.com",1554238800,1554306120
"atl-paas.net",1554673856,1554716883
"atlansexpress.com",1554241856,1554411600
"atlasir.co",1554375660,1554472588
"atlass-eg.com",1554378780,1554384188
"atlassbx.com",1554726360,1554802620
"atlassian.com",1554673856,1554723180
"atmsistemica.com.br",1554384300,1554414656
"atmxpwy.top",1554155400,1554305696
"ats-convers.ru",1553856840,1553856840
"atticlive.com",1554241856,1554375540
"atw.hu",1554241856,1554309296
"atwebpages.com",1554198840,1554328256
"aubaogd.biz",1554328256,1554366960
"aubaogd.com",1554328256,1554366960
"aubaogd.info",1554328256,1554366960
"audia3i.com",1554381600,1554381600
"aulongxia.com",1554238800,1554309296
"aunazol.biz",1554238800,1554310440
"aunazol.info",1554238800,1554310440
"aunazol.xyz",1554238800,1554310440
"auqustseafood.com",1554378428,1554378780
"aurellimario.com",1554473400,1554473400
"auscanforum.com",1554471660,1554471660
"ausconnext.com",1554241856,1554473040
"aushouseholdsurvey.com.au",1554381900,1554381900
"aussieconnect.net",1554414656,1554414656
"australian-invoice.eu",1554379860,1554381120
"australianjerky.com",1554473220,1554473220
"authenticatesyahoostyle.info",1554302880,1554411600
"auto-fx.fr",1554328256,1554328256
"auto-fx.nl",1554376380,1554384360
"auto-fx.su",1554379620,1554379620
"auto-s.fi",1554238800,1554306120
"autobizz.com.my",1554303240,1554303240
"autobots.pw",1554414656,1554473640
"autocomms.co.za",1554381780,1554381780
"autofficinaviola.it",1554304256,1554414656
"autopartsgene.com",1554306840,1554307136
"autosarce.com",1554238800,1554306120
"autovents.net",1554414656,1554414656
"av-update-server.net",1554470220,1554470220
"availables2.com",1554305696,1554472228
"avangard.name",1554376200,1554376200
"avast-mail-security.download",1554285240,1554374880
"avatars0.githubusercontent.com",1554411600,1554729780
"avatars1.githubusercontent.com",1554414656,1554730200
"avatars2.githubusercontent.com",1554473340,1554813292
"avatars3.githubusercontent.com",1554411600,1554727439
"aventuragirona.com",1554241856,1554304256
"aveyrichard.us",1554379560,1554384180
"avfohpo.biz",1554241856,1554308640
"avfohpo.top",1554241856,1554308640
"avfohpo.xyz",1554241856,1554308640
"avita.lviv.ua",1554384180,1554384180
"avsp.org",1554378788,1554378788
"avtntvr.biz",1554325200,1554367680
"avtntvr.space",1554325200,1554367680
"avtntvr.top",1554325200,1554367680
"avtoprokat.com.ua",1554377709,1554381060
"avtrailx.net",1554241856,1554307200
"avvalves-com.ml",1554381120,1554381120
"awardspace.co.uk",1554414656,1554473640
"awardspace.com",1554376268,1554380940
"awxwbio.biz",1554312536,1554312896
"awxwbio.top",1554312536,1554312896
"awxwbio.xyz",1554312536,1554312896
"axe-ortho.fr",1554241856,1554304256
"ayakkokulari.com",1554238800,1554473280
"ayancikmuftulugu.gov.tr",1554378780,1554472800
"aycz.net",1554305696,1554381000
"ayioramaboli.com",1554328256,1554328256
"ayopkag.com",1554241856,1554328256
"ayopkag.net",1554241856,1554328256
"ayopkag.top",1554241856,1554328256
"ayrpkdn.biz",1554241856,1554311160
"ayrpkdn.com",1554241856,1554311160
"ayrpkdn.net",1554241856,1554311160
"az-za.ru",1554376320,1554376320
"azasupport.info",1554472228,1554472588
"azghost888.com",1554381180,1554381180
"aziocis.biz",1554368400,1554368400
"aziocis.info",1554368400,1554368400
"aziocis.top",1554368400,1554368400
"azlyhwy.biz",1554241856,1554241856
"azlyhwy.com",1554241856,1554241856
"azlyhwy.top",1554241856,1554241856
"azorneutrino.com",1554379260,1554411600
"azorul.tk",1554471480,1554471480
"azqirel.biz",1554367320,1554367320
"azqirel.net",1554367320,1554367320
"azqirel.xyz",1554367320,1554367320
"azsvwju.net",1554367320,1554367320
"azure-api.net",1554813292,1554813292
"azuredatastudio-update.azurewebsites.net",1554461640,1554472588
"azureedge.net",1554280200,1554812932
"azwcxil.com",1554362949,1554362949
"azwcxil.net",1554362949,1554362949
"azwcxil.xyz",1554362949,1554362949
"b-cdn.net",1554155456,1554802620
"b-cointrade.com",1554376268,1554376268
"b-invest.eu",1554305696,1554306056
"b0t.online",1554379860,1554379860
"b19jdn167t.in",1554383520,1554473760
"b2blnd.com",1554376268,1554376268
"b2x.com",1554474339,1554474339
"b4nksecur1tyserv1ce.com",1554414656,1554473700
"babazam.xyz",1554377709,1554377709
"babycheatsheets.com",1554241856,1554380100
"back1337.info",1554238800,1554306056
"backgroundyouinternetenabled.org",1554469980,1554469980
"backinmotionmassage.com",1554238800,1554305696
"backofficemail3.com",1554328256,1554378428
"backtrack-linux.org",1554474823,1554474823
"badboys.net.in",1554376268,1554472228
"badgerlandshops.com",1553684040,1553684040
"baghhs.com",1554378428,1554473640
"bagmar.com",1554377709,1554377709
"baidudownload.com",1553856840,1554414656
"baims.ru",1554241856,1554374520
"baixadaon.com.br",1554378780,1554381000
"bakimmarketi.com",1554301721,1554303600
"balerji.cf",1554375480,1554375480
"balerji3.tk",1554470280,1554470280
"balkanjm.com",1554377820,1554377820
"ballpowerr.com",1554376268,1554384300
"balqees.com",1554328256,1554469980
"balsamar.org",1554241856,1554473160
"bambubrasileiro.com",1554305696,1554328256
"bananabase.ru",1554241856,1554381780
"bancoaluimnium.com",1554328256,1554376260
"bancomers-enlinea-mx-net.net",1554414656,1554414656
"bandashcb.com",1554306840,1554307136
"bandllnc.com",1554155400,1554305696
"bandroxoma.com",1554376440,1554472228
"bandyban.com",1554375480,1554473760
"bangkokdry.com",1554306056,1554306056
"banizeusz.com",1554241856,1554470940
"bank-auth.org",1554470160,1554470160
"banknotice.in",1554198840,1554381060
"bannermegan2all.ru",1554380940,1554380940
"bannersbrasil.com.br",1554414656,1554414656
"bano4eva.com",1554241856,1554307200
"banque-atlantic.com",1554471540,1554471540
"banquepopulairemorocco.com",1554377709,1554377709
"bantil.us",1554471600,1554472920
"baonlineinc.com",1554238800,1554384300
"baracudatube.com",1554241856,1554414656
"barakeoman.com",1554328256,1554384240
"barakos.ru",1554381840,1554381840
"barfly.com.ua",1553856840,1554377709
"baria-vungtau.gov.vn",1554374520,1554375720
"barracudasec.com",1554241856,1554307200
"barracudasecurity.tk",1554470220,1554470220
"barryfitnessgym.com",1554470160,1554470160
"bartollini.pl",1554383580,1554383580
"base.pk",1554384180,1554474339
"basebin.cf",1554470220,1554472588
"baseits.com.br",1554472860,1554472860
"basilicd.com",1554376268,1554376268
"baskpower.com",1554309000,1554309296
"bassistance.de",1554474900,1554474900
"bastac.at",1554380400,1554470880
"basuka.dp.ua",1554470040,1554470040
"bavoebv.com",1554238800,1554306480
"bavoebv.net",1554238800,1554306480
"bavoebv.top",1554238800,1554306480
"bawtrycarbons.com",1554414656,1554414656
"baxishop.ro",1554328256,1554381660
"bbaoahr.com",1554369788,1554370148
"bbaoahr.info",1554369788,1554370148
"bbaoahr.net",1554369788,1554370148
"bbicvlc.com",1554374108,1554374468
"bbicvlc.info",1554374108,1554374468
"bbicvlc.space",1554374108,1554374468
"bbqrbvs.biz",1554314040,1554314040
"bbqrbvs.com",1554314040,1554314040
"bbqrbvs.info",1554314040,1554314040
"bbrwqen.space",1554302456,1554303600
"bbsindex.com",1554241856,1554379380
"bbumn.ru",1554328256,1554473400
"bbuojwg.biz",1554328256,1554363720
"bbuojwg.info",1554328256,1554363720
"bbuojwg.xyz",1554328256,1554363720
"bbzrepz.com",1554310080,1554310080
"bbzrepz.space",1554310080,1554310080
"bbzrepz.xyz",1554310080,1554310080
"bclm-es.info",1554328256,1554380340
"bcnjgln.info",1554325200,1554328200
"bcnjgln.top",1554325200,1554328200
"bcnjgln.xyz",1554325200,1554328200
"bcooueu.info",1554241856,1554241856
"bcooueu.space",1554241856,1554241856
"bcooueu.top",1554241856,1554241856
"bct-cawe.net",1554328256,1554328256
"bctmfiq.biz",1554315480,1554325200
"bctmfiq.com",1554315480,1554325200
"bctmfiq.xyz",1554315480,1554325200
"bcvonte.biz",1554374108,1554374468
"bcvonte.net",1554374108,1554374468
"bcvonte.space",1554374108,1554374468
"bcxyryf.biz",1554328256,1554366600
"bcxyryf.net",1554328256,1554366600
"bcxyryf.xyz",1554328256,1554366600
"bdfqscj.biz",1554328256,1554365109
"bdfqscj.com",1554328256,1554365109
"bdfqscj.top",1554328256,1554365109
"bdmitcg.com",1554238800,1554306120
"bdmitcg.top",1554238800,1554306120
"bdonlineshop.com",1554241856,1554309296
"bdpinternational.com",1554304256,1554472920
"bdxyicu.biz",1554328256,1554365880
"bdxyicu.space",1554328256,1554365880
"bdxyicu.top",1554328256,1554365880
"be-own-sportswear.com",1554328256,1554384180
"beabuif.info",1554366240,1554366240
"beamlit.ga",1554379500,1554379500
"beamtech-tw.com",1554285240,1554472800
"beanlovessheikh.com",1554241856,1554381840
"bearings1.eu",1554472588,1554472588
"beasa.ml",1554411600,1554473340
"beautyfashions.biz",1554381840,1554381840
"beautypace.tk",1554474120,1554474339
"beaxlaqe.com",1554377709,1554472228
"bebtacm.com",1554241856,1554309296
"bebtacm.space",1554241856,1554309296
"bebtacm.xyz",1554241856,1554309296
"bedavahost.biz",1554155400,1554376200
"beeder.club",1554285240,1554414656
"beeline.ru",1554812212,1554812212
"beemasewakendra.com",1554381240,1554381240
"befcfgc.com",1554328256,1554365109
"befcfgc.info",1554328256,1554365109
"befcfgc.xyz",1554328256,1554365109
"befeamw.biz",1554328256,1554363720
"befeamw.space",1554328256,1554363720
"befeamw.xyz",1554328256,1554363720
"beget.tech",1554155400,1554472980
"behesjusrat.com",1554375600,1554379860
"behinpaad.gdn",1554379260,1554473280
"behumb.com",1554238800,1554473760
"bejubmw.biz",1554238800,1554310440
"bejubmw.info",1554238800,1554310440
"bejubmw.xyz",1554238800,1554310440
"belakey.com",1554470760,1554470760
"belki-sky-for.net",1554328256,1554328256
"bellamyrochefort.top",1553856840,1554473580
"bellegin.ru",1554328256,1554470820
"bellyshopping.biz",1554379440,1554379440
"belownd.com",1554301721,1554470880
"bemfcws.biz",1554328256,1554372667
"bemfcws.space",1554328256,1554372667
"bemfcws.top",1554328256,1554372667
"bemobile.ua",1554673856,1554673856
"benchadcrd.nl",1554328256,1554471540
"bencman.com",1554328256,1554472860
"benev.net",1554378428,1554378428
"benjaminkeen.com",1554673856,1554673856
"benkeen.github.io",1554673856,1554673856
"bennettsbedrooms.com",1554241856,1554304256
"bentleyoil.su",1554238800,1554470280
"bentrotsopje.nl",1554380940,1554380940
"benzino-fingers.com",1554328256,1554379980
"beoak.ml",1554328256,1554472800
"bercepazarlama.com",1554285240,1554374880
"bergeanis.biz",1554377700,1554472588
"beritax.com",1554305696,1554306056
"beriwiwo.info",1554328256,1554472588
"besaba.com",1554328256,1554471000
"besic-cn.com",1554383460,1554473220
"besmarket.ru",1554377820,1554378720
"best-trololo.com",1554241856,1554473160
"bestavsoft2.com",1554379860,1554379860
"bestbuyautotransport.com.au",1554381420,1554381420
"bestgos.org",1554328256,1554328256
"besthacker.biz",1554470700,1554470700
"bestiejs.github.io",1554474900,1554474900
"bestinventionea.win",1554328256,1554472228
"bestmomreviews.com",1554238800,1554411600
"bestofallforallas.pl",1554309000,1554377700
"bestriverrs.com",1554302880,1554302880
"bestsoftspot.com",1554380040,1554380040
"betabros.in",1554377700,1554377700
"betawimas.com",1554198840,1554469980
"bethetboha.com",1554376440,1554473640
"betoracle.tips",1554378780,1554470280
"betrad.com",1554460347,1554673856
"betsonsport.ru",1554328256,1554812212
"betterplacetomeet.pw",1554381420,1554381420
"bettitotuld.com",1554285240,1554374880
"bettyempl.us",1554376989,1554469980
"betweendigital.com",1554812212,1554812212
"beuc-eu.com",1554474339,1554474339
"bezeiqnt.net",1554377880,1554414656
"bffpzwi.com",1554241856,1554328256
"bffpzwi.net",1554241856,1554328256
"bffpzwi.top",1554241856,1554328256
"bfkseib.info",1554241856,1554328256
"bfkseib.net",1554241856,1554328256
"bfkseib.top",1554241856,1554328256
"bgcjvpj.com",1554238800,1554313320
"bgcjvpj.info",1554238800,1554313320
"bgcjvpj.top",1554238800,1554313320
"bget.ru",1554155400,1554472588
"bggbxir.net",1554325200,1554371227
"bggbxir.space",1554325200,1554371227
"bggbxir.xyz",1554325200,1554371227
"bggranite.ca",1554384120,1554384120
"bgit.eu",1554328256,1554376268
"bguloxq.biz",1554216480,1554216480
"bguloxq.com",1554216480,1554216480
"bguloxq.info",1554216480,1554216480
"bgwkinq.biz",1554238800,1554310440
"bgwkinq.info",1554238800,1554310440
"bgwkinq.top",1554238800,1554310440
"bhadas4politician.com",1554414656,1554473760
"bharatenterprise.net",1554378900,1554381300
"bharatexpeinternational.com",1554328256,1554328256
"bhknjli.net",1554302816,1554302880
"bhnkmwo.top",1554373800,1554374108
"bhquukz.biz",1554241856,1554304256
"bhquukz.top",1554241856,1554304256
"bhquukz.xyz",1554241856,1554304256
"bible-love.net",1554472588,1554472588
"bidr.io",1554290640,1554673856
"bidswitch.net",1554290640,1554812212
"bidtheatre.com",1554472588,1554472588
"bieguni.pl",1554328256,1554472588
"bigbangbooter.com",1554472228,1554472228
"bigbasebeatz.in",1554380040,1554380040
"bigbone10.info",1554374520,1554378788
"bigbossmanagement.com",1554241856,1554307560
"bigchlen.tk",1554376380,1554470760
"bigdaddygroup.in",1554470820,1554470820
"bigmir.net",1554673856,1554673856
"bigtoys.pw",1554381840,1554473040
"bijnortimes.com",1554241856,1554307200
"bikeslam.net",1554328256,1554328256
"bilgenart.com",1554069056,1554378780
"bill-bones.com",1554241856,1554304256
"billandcal.com.au",1554238800,1554377709
"billitoncrores.su",1554381360,1554381360
"billonacthz.com",1554241856,1554304256
"billpaycustomer.com",1554414656,1554414656
"bilzersefunbikers.be",1554241856,1554378960
"bimancamp.co.kr",1554238800,1554306120
"binaryexe.com",1554376268,1554471000
"bing.com",1554219000,1554813292
"bingbangtheory.ru",1554378788,1554383520
"bingobongo.space",1554471420,1554471420
"bingoboom.ru",1554328256,1554812212
"binmahfooz.com",1554378720,1554473760
"biocrode.com",1554378840,1554473040
"biores.co.il",1554241856,1554470880
"bioscopefilmy.com",1554470880,1554470880
"biosoft-my.com",1554376200,1554472588
"biotapharmas.com",1554241856,1554470040
"birdhillps.co.kr",1554374520,1554374520
"bissnes.net",1554380940,1554380940
"bitbucket.org",1554716883,1554716883
"bitcoin-send.ru",1554328256,1554381600
"bitcoind.su",1554378428,1554472860
"bitcoinminermachines.com",1554376989,1554376989
"bitcoinn1.com",1554241856,1554472860
"bitcointalks.info",1554238800,1554384240
"bitcrypt.info",1554328256,1554328256
"bitcryptominer.com",1554472800,1554472800
"biterelish.co.za",1554376268,1554379380
"bitgetglobal.club",1554198840,1554470100
"bithelp.top",1554238800,1554305696
"bitmedianetwork.com",1554283800,1554812212
"bitscoinsme.com",1554473580,1554473580
"bittorrent.com",1553727056,1554812212
"bixtoj.gq",1554380280,1554474339
"biznetvigater.com",1554383400,1554383400
"bizographics.com",1554280560,1554760256
"bj.edu.cn",1554375600,1554375600
"bjbtfhw.com",1554328256,1554366960
"bjbtfhw.net",1554328256,1554366960
"bjbtfhw.top",1554328256,1554366960
"bjgqriq.com",1554328256,1554366240
"bjgqriq.net",1554328256,1554366240
"bjgqriq.xyz",1554328256,1554366240
"bjhlnbv.in",1554241856,1554241856
"bjhlnbv.space",1554241856,1554241856
"bjiijjr.biz",1554241856,1554308280
"bjiijjr.com",1554241856,1554308280
"bjiijjr.net",1554241856,1554308280
"bjjairu.biz",1554325200,1554367680
"bjjairu.space",1554325200,1554367680
"bjjairu.top",1554325200,1554367680
"bjscxvb.biz",1554238800,1554310440
"bjscxvb.info",1554238800,1554310440
"bjscxvb.xyz",1554238800,1554310440
"bjwlnup.com",1554328256,1554328256
"bkcqebd.net",1554325200,1554371227
"bkcqebd.space",1554325200,1554371227
"bkcqebd.xyz",1554325200,1554371227
"bkdrwbi.biz",1554328256,1554363360
"bkdrwbi.space",1554328256,1554363360
"bkdrwbi.top",1554328256,1554363360
"bkqqlnu.info",1554314760,1554362948
"bkqqlnu.top",1554314760,1554362948
"bkqqlnu.xyz",1554314760,1554362948
"bkrtx.com",1554467160,1554467340
"bksicmo.biz",1554325200,1554367680
"bksicmo.space",1554325200,1554367680
"bksicmo.top",1554325200,1554367680
"bkstrdljs.com",1554472588,1554472588
"bkuwhjm.net",1554307560,1554307560
"bl.ee",1554302456,1554474339
"blablatrain.xyz",1554285240,1554381120
"blackat-com.gq",1554377709,1554472588
"blackbaud.com",1554470940,1554470940
"blackberryscreens.com",1554302880,1554307136
"blackhats.su",1554380880,1554470100
"blackhill.pp.ua",1554238800,1554305696
"blaize.in",1554376268,1554378428
"blast4blaster.com",1554377709,1554383580
"blbezoh.biz",1554325200,1554328256
"blbezoh.net",1554325200,1554328256
"blbezoh.xyz",1554325200,1554328256
"blccoun.info",1554241856,1554310800
"blccoun.net",1554241856,1554310800
"blccoun.xyz",1554241856,1554310800
"bldhofp.biz",1554328256,1554366240
"bldhofp.net",1554328256,1554366240
"bldhofp.xyz",1554328256,1554366240
"bleflyyon.com",1554241856,1554308280
"blessmouse.com",1554241856,1554304256
"blg.lt",1554411600,1554411600
"bllubew.info",1554369788,1554370148
"bllubew.xyz",1554369788,1554370148
"blocomplimited.biz",1554375540,1554376320
"blogajum.com",1554377709,1554473400
"blogosovet.ru",1554301721,1554328256
"blomkastra12.com",1554384300,1554384300
"blomyard.se",1554384420,1554384420
"bloodclatcry.com",1554471660,1554471660
"blossomtreedubai.com",1554376440,1554381780
"bluedragonnet.us",1554305696,1554380040
"bluekai.com",1554460347,1554812212
"blumenberg.com.ua",1554328256,1554328256
"blumetterflu.tk",1554470100,1554471480
"blyyapi.com",1554155456,1554471540
"bmjudix.biz",1554241856,1554310800
"bmjudix.net",1554241856,1554310800
"bmjudix.space",1554241856,1554310800
"bmzznab.biz",1554369068,1554369068
"bmzznab.top",1554369068,1554369068
"bmzznab.xyz",1554369068,1554369068
