id,ident,type,latitude,longitude,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
1874,CYQQ,medium_airport,49.71080017,-124.887001,84,NA,CA,CA-BC,Comox,YQQ
1875,CYQR,medium_airport,50.43190002,-104.6660004,1894,NA,CA,CA-SK,Regina,YQR
1876,CYQS,medium_airport,42.77000046,-81.1108017,778,NA,CA,CA-ON,St Thomas,YQS
1877,CYQT,medium_airport,48.37189865,-89.32389832,653,NA,CA,CA-ON,Thunder Bay,YQT
1878,CYQU,medium_airport,55.17969894,-118.8850021,2195,NA,CA,CA-AB,Grande Prairie,YQU
1879,CYQV,medium_airport,51.26470184,-102.461998,1635,NA,CA,CA-SK,Yorkton,YQV
1880,CYQW,medium_airport,52.76919937,-108.2440033,1799,NA,CA,CA-SK,North Battleford,YQW
1881,CYQX,medium_airport,48.93690109,-54.56809998,496,NA,CA,CA-NL,Gander,YQX
1882,CYQY,medium_airport,46.16139984,-60.04779816,203,NA,CA,CA-NS,Sydney,YQY
1883,CYQZ,medium_airport,53.02610016,-122.5100021,1789,NA,CA,CA-BC,Quesnel,YQZ
1884,CYRA,medium_airport,64.1160965,-117.3099976,723,NA,CA,CA-NT,GamÌ¬tÌÂ,YRA
1885,CYRB,medium_airport,74.71690369,-94.9693985,215,NA,CA,CA-NU,Resolute Bay,YRB
1887,CYRI,medium_airport,47.76440048,-69.58470154,427,NA,CA,CA-QC,RiviÌ¬re-du-Loup,YRI
1888,CYRJ,medium_airport,48.52000046,-72.26560211,586,NA,CA,CA-QC,Roberval,YRJ
1889,CYRL,medium_airport,51.06689835,-93.79309845,1265,NA,CA,CA-ON,Red Lake,YRL
1891,CYRO,medium_airport,45.46030045,-75.64610291,188,NA,CA,CA-ON,Ottawa,YRO
1892,CYRP,medium_airport,45.31919861,-76.02220154,382,NA,CA,CA-ON,Carp,YRP
1893,CYRQ,medium_airport,46.35279846,-72.67939758,199,NA,CA,CA-QC,Trois-RiviÌ¬res,YRQ
1894,CYRS,medium_airport,54.16719818,-93.55719757,729,NA,CA,CA-MB,Red Sucker Lake,YRS
1895,CYRT,medium_airport,62.81140137,-92.11579895,94,NA,CA,CA-NU,Rankin Inlet,YRT
1896,CYRV,medium_airport,50.96670151,-118.1829987,1459,NA,CA,CA-BC,Revelstoke,YRV
1897,CYSB,medium_airport,46.625,-80.79889679,1141,NA,CA,CA-ON,Sudbury,YSB
1898,CYSC,medium_airport,45.43859863,-71.69139862,792,NA,CA,CA-QC,Sherbrooke,YSC
1901,CYSF,medium_airport,59.25030136,-105.8410034,805,NA,CA,CA-SK,Stony Rapids,YSF
1903,CYSH,medium_airport,44.94580078,-75.94059753,416,NA,CA,CA-ON,Smiths Falls,YSH
1904,CYSJ,medium_airport,45.31610107,-65.89029694,357,NA,CA,CA-NB,Saint John,YSJ
1905,CYSK,medium_airport,56.53779984,-79.24669647,104,NA,CA,CA-NU,Sanikiluaq,YSK
1906,CYSL,medium_airport,47.15750122,-67.83470154,793,NA,CA,CA-NB,St Leonard,YSL
1907,CYSM,medium_airport,60.02030182,-111.961998,671,NA,CA,CA-NT,Fort Smith,YSM
1908,CYSN,medium_airport,43.19169998,-79.17169952,321,NA,CA,CA-ON,St Catharines,YCM
1909,CYSP,medium_airport,48.75529861,-86.3443985,1035,NA,CA,CA-ON,Marathon,YSP
1911,CYSR,closed,72.98220062,-84.61360168,2106,NA,CA,CA-NU,Nanisivik,YSR
1912,CYST,medium_airport,53.84560013,-94.85189819,773,NA,CA,CA-MB,St. Theresa Point,YST
1913,CYSU,medium_airport,46.44060135,-63.83359909,56,NA,CA,CA-PE,Summerside,YSU
1915,CYSY,medium_airport,71.99389648,-125.2429962,282,NA,CA,CA-NT,Sachs Harbour,YSY
1917,CYTA,medium_airport,45.86439896,-77.25170135,529,NA,CA,CA-ON,Pembroke,YTA
1918,CYTE,medium_airport,64.23000336,-76.52670288,164,NA,CA,CA-NU,Cape Dorset,YTE
1919,CYTF,medium_airport,48.50889969,-71.64189911,445,NA,CA,CA-QC,Alma,YTF
1920,CYTH,medium_airport,55.80110168,-97.86419678,729,NA,CA,CA-MB,Thompson,YTH
1921,CYTL,medium_airport,53.81779861,-89.89689636,729,NA,CA,CA-ON,Big Trout Lake,YTL
1923,CYTQ,medium_airport,58.6678009,-69.95580292,122,NA,CA,CA-QC,Tasiujaq,YTQ
1924,CYTR,medium_airport,44.1189003,-77.52809906,283,NA,CA,CA-ON,Trenton,YTR
1925,CYTS,medium_airport,48.56969833,-81.37670136,967,NA,CA,CA-ON,Timmins,YTS
1926,CYTZ,medium_airport,43.62749863,-79.39620209,252,NA,CA,CA-ON,Toronto,YTZ
1927,CYUB,medium_airport,69.4332962,-133.026001,15,NA,CA,CA-NT,Tuktoyaktuk,YUB
1928,CYUL,large_airport,45.47060013,-73.74079895,118,NA,CA,CA-QC,MontrÌ©al,YUL
1929,CYUT,medium_airport,66.52140045,-86.22470093,80,NA,CA,CA-NU,Repulse Bay,YUT
1930,CYUX,medium_airport,68.77610016,-81.24359894,27,NA,CA,CA-NU,Hall Beach,YUX
1931,CYUY,medium_airport,48.20610046,-78.83560181,988,NA,CA,CA-QC,Rouyn-Noranda,YUY
1932,CYVB,medium_airport,48.07109833,-65.46029663,123,NA,CA,CA-QC,Bonaventure,YVB
1933,CYVC,medium_airport,55.15140152,-105.262001,1242,NA,CA,CA-SK,La Ronge,YVC
1936,CYVK,medium_airport,50.24810028,-119.3310013,1140,NA,CA,CA-BC,Vernon,YVE
1937,CYVM,medium_airport,67.54579926,-64.03140259,21,NA,CA,CA-NU,Qikiqtarjuaq,YVM
1938,CYVO,medium_airport,48.05329895,-77.78279877,1107,NA,CA,CA-QC,Val-d'Or,YVO
1939,CYVP,medium_airport,58.09609985,-68.42690277,129,NA,CA,CA-QC,Kuujjuaq,YVP
1940,CYVQ,medium_airport,65.28160095,-126.7979965,238,NA,CA,CA-NT,Norman Wells,YVQ
1941,CYVR,large_airport,49.19390106,-123.1839981,14,NA,CA,CA-BC,Vancouver,YVR
1943,CYVV,medium_airport,44.74580002,-81.10720062,729,NA,CA,CA-ON,Wiarton,YVV
1944,CYVZ,medium_airport,52.65579987,-94.06140137,1092,NA,CA,CA-ON,Deer Lake,YVZ
1945,CYWA,medium_airport,45.95220184,-77.31919861,427,NA,CA,CA-ON,Petawawa,YWA
1946,CYWG,large_airport,49.90999985,-97.23989868,783,NA,CA,CA-MB,Winnipeg,YWG
1948,CYWJ,medium_airport,65.21109772,-123.435997,703,NA,CA,CA-NT,DÌ©line,YWJ
1949,CYWK,medium_airport,52.9219017,-66.86440277,1808,NA,CA,CA-NL,Wabush,YWK
1950,CYWL,medium_airport,52.18310165,-122.0540009,3085,NA,CA,CA-BC,Williams Lake,YWL
1952,CYWP,medium_airport,52.9593934,-87.37486839,685,NA,CA,CA-ON,Webequie,YWP
1954,CYWY,medium_airport,63.20940018,-123.4369965,489,NA,CA,CA-NT,Wrigley,YWY
1955,CYXC,medium_airport,49.6108017,-115.7819977,3082,NA,CA,CA-BC,Cranbrook,YXC
1956,CYXD,medium_airport,53.57249832,-113.5210037,2202,NA,CA,CA-AB,Edmonton,YXD
1957,CYXE,medium_airport,52.17079926,-106.6999969,1653,NA,CA,CA-SK,Saskatoon,YXE
1958,CYXH,medium_airport,50.01890182,-110.7210007,2352,NA,CA,CA-AB,Medicine Hat,YXH
27308,CYXI,closed,45.6631012,-77.60279846,595,NA,CA,CA-ON,Killaloe,YXI
1959,CYXJ,medium_airport,56.23809814,-120.7399979,2280,NA,CA,CA-BC,Fort St.John,YXJ
1960,CYXK,medium_airport,48.47809982,-68.49690247,82,NA,CA,CA-QC,Rimouski,YXK
1961,CYXL,medium_airport,50.11389923,-91.90529633,1258,NA,CA,CA-ON,Sioux Lookout,YXL
1962,CYXN,medium_airport,62.24000168,-92.59809875,40,NA,CA,CA-NU,Whale Cove,YXN
1963,CYXP,medium_airport,66.14499664,-65.71360016,75,NA,CA,CA-NU,Pangnirtung,YXP
1964,CYXQ,medium_airport,62.41030121,-140.8670044,2131,NA,CA,CA-YT,Beaver Creek,YXQ
1965,CYXR,medium_airport,47.69740065,-79.84734535,800,NA,CA,CA-ON,Earlton,YXR
1966,CYXS,medium_airport,53.88940048,-122.6790009,2267,NA,CA,CA-BC,Prince George,YXS
1967,CYXT,medium_airport,54.46849823,-128.576004,713,NA,CA,CA-BC,Terrace,YXT
1968,CYXU,large_airport,43.03559875,-81.15390015,912,NA,CA,CA-ON,London,YXU
1969,CYXX,medium_airport,49.02529907,-122.3610001,195,NA,CA,CA-BC,Abbotsford,YXX
1970,CYXY,medium_airport,60.70959854,-135.0670013,2317,NA,CA,CA-YT,Whitehorse,YXY
1971,CYXZ,medium_airport,47.96670151,-84.78669739,942,NA,CA,CA-ON,Wawa,YXZ
1972,CYYB,medium_airport,46.36360168,-79.42279816,1215,NA,CA,CA-ON,North Bay,YYB
1973,CYYC,large_airport,51.11389923,-114.0199966,3557,NA,CA,CA-AB,Calgary,YYC
1974,CYYD,medium_airport,54.8246994,-127.1829987,1712,NA,CA,CA-BC,Smithers,YYD
1975,CYYE,medium_airport,58.83639908,-122.5970001,1253,NA,CA,CA-BC,Fort Nelson,YYE
1976,CYYF,medium_airport,49.46310043,-119.6019974,1129,NA,CA,CA-BC,Penticton,YYF
1977,CYYG,medium_airport,46.29000092,-63.12110138,160,NA,CA,CA-PE,Charlottetown,YYG
1978,CYYH,medium_airport,69.54669952,-93.5766983,92,NA,CA,CA-NU,Taloyoak,YYH
1979,CYYJ,large_airport,48.64690018,-123.4260025,63,NA,CA,CA-BC,Victoria,YYJ
1980,CYYL,medium_airport,56.86389923,-101.0759964,1170,NA,CA,CA-MB,Lynn Lake,YYL
1982,CYYN,medium_airport,50.29190063,-107.6910019,2680,NA,CA,CA-SK,Swift Current,YYN
1984,CYYQ,medium_airport,58.73920059,-94.06500244,94,NA,CA,CA-MB,Churchill,YYQ
1985,CYYR,medium_airport,53.31919861,-60.42580032,160,NA,CA,CA-NL,Goose Bay,YYR
1986,CYYT,large_airport,47.61859894,-52.75189972,461,NA,CA,CA-NL,St. John's,YYT
1987,CYYU,medium_airport,49.41389847,-82.46749878,743,NA,CA,CA-ON,Kapuskasing,YYU
1988,CYYW,medium_airport,50.29029846,-88.90969849,1058,NA,CA,CA-ON,Armstrong,YYW
1989,CYYY,medium_airport,48.60860062,-68.20809937,172,NA,CA,CA-QC,Mont-Joli,YYY
1990,CYYZ,large_airport,43.67720032,-79.63059998,569,NA,CA,CA-ON,Toronto,YYZ
1991,CYZD,medium_airport,43.74250031,-79.46559906,652,NA,CA,CA-ON,Toronto,YZD
1992,CYZE,medium_airport,45.88529968,-82.56780243,635,NA,CA,CA-ON,Gore Bay,YZE
1993,CYZF,medium_airport,62.46279907,-114.4400024,675,NA,CA,CA-NT,Yellowknife,YZF
1994,CYZG,medium_airport,62.1794014,-75.66719818,743,NA,CA,CA-QC,Salluit,YZG
1995,CYZH,medium_airport,55.29309845,-114.7770004,1912,NA,CA,CA-AB,Slave Lake,YZH
1996,CYZP,medium_airport,53.25429916,-131.8139954,21,NA,CA,CA-BC,Sandspit,YZP
1997,CYZR,medium_airport,42.99940109,-82.30889893,594,NA,CA,CA-ON,Sarnia,YZR
1998,CYZS,medium_airport,64.19329834,-83.35939789,210,NA,CA,CA-NU,Coral Harbour,YZS
1999,CYZT,medium_airport,50.68059921,-127.3669968,71,NA,CA,CA-BC,Port Hardy,YZT
2000,CYZU,medium_airport,54.14390182,-115.7870026,2567,NA,CA,CA-AB,Whitecourt,YZU
2001,CYZV,medium_airport,50.22330093,-66.26560211,180,NA,CA,CA-QC,Sept-Ì_les,YZV
2002,CYZW,medium_airport,60.17279816,-132.7429962,2313,NA,CA,CA-YT,Teslin,YZW
2003,CYZX,medium_airport,44.9844017,-64.91690063,92,NA,CA,CA-NS,Greenwood,YZX
2004,CYZY,medium_airport,55.3044014,-123.1320038,2264,NA,CA,CA-BC,Mackenzie,YZY
2005,CZAC,medium_airport,56.08940125,-96.08920288,621,NA,CA,CA-MB,York Landing,ZAC
2006,CZAM,medium_airport,50.68280029,-119.2289963,1751,NA,CA,CA-BC,Salmon Arm,YSN
2008,CZBB,medium_airport,49.07419968,-123.012001,6,NA,CA,CA-BC,Boundary Bay,ZBD
2009,CZBD,medium_airport,56.06140137,-95.61389923,642,NA,CA,CA-MB,Ilford,ILF
2010,CZBF,medium_airport,47.62969971,-65.73889923,193,NA,CA,CA-NB,Bathurst,ZBF
2011,CZBM,medium_airport,45.29079819,-72.74140167,375,NA,CA,CA-QC,Bromont,ZBM
2012,CZEE,medium_airport,56.03749847,-96.50969696,600,NA,CA,CA-MB,Kelsey,ZEE
2013,CZEM,medium_airport,52.22639847,-78.52249908,24,NA,CA,CA-QC,Eastmain River,ZEM
2014,CZFA,medium_airport,62.20750046,-133.3760071,2351,NA,CA,CA-YT,Faro,ZFA
2015,CZFD,medium_airport,59.33440018,-107.1819992,814,NA,CA,CA-SK,Fond-Du-Lac,ZFD
2016,CZFG,medium_airport,55.74919891,-101.2659988,958,NA,CA,CA-MB,Pukatawagan,ZFG
2017,CZFM,medium_airport,67.40750122,-134.8609924,116,NA,CA,CA-NT,Fort Mcpherson,ZFM
2018,CZFN,medium_airport,64.90969849,-125.572998,332,NA,CA,CA-NT,Tulita,ZFN
2019,CZGF,medium_airport,49.0155983,-118.4309998,1720,NA,CA,CA-BC,Grand Forks,ZGF
2020,CZGI,medium_airport,54.83969879,-94.07859802,627,NA,CA,CA-MB,Gods River,ZGI
2021,CZGR,medium_airport,52.04560089,-95.46579742,1005,NA,CA,CA-MB,Little Grand Rapids,ZGR
2023,CZJG,medium_airport,54.51890182,-98.0460968,729,NA,CA,CA-MB,Jenpeg,ZJG
2024,CZJN,medium_airport,52.12060165,-101.2360001,1100,NA,CA,CA-MB,Swan River,ZJN
2025,CZKE,medium_airport,52.28250122,-81.67780304,35,NA,CA,CA-ON,Kashechewan,ZKE
2026,CZLQ,medium_airport,55.31890106,-97.70780182,678,NA,CA,CA-MB,Thicket Portage,YTD
2027,CZMD,medium_airport,53.44139862,-91.76280212,911,NA,CA,CA-ON,Muskrat Dam,MSA
2029,CZMN,medium_airport,55.58890152,-97.16419983,630,NA,CA,CA-MB,Pikwitonei,PIW
2030,CZMT,medium_airport,54.02750015,-132.125,25,NA,CA,CA-BC,Masset,ZMT
2031,CZNG,medium_airport,53,-97.26670074,728,NA,CA,CA-MB,Poplar River,ZNG
2033,CZPB,medium_airport,53.89110184,-92.1964035,876,NA,CA,CA-ON,Sachigo Lake,ZPB
2036,CZRJ,medium_airport,52.9435997,-91.31279755,974,NA,CA,CA-ON,Round Lake,ZRJ
2037,CZSJ,medium_airport,53.06420135,-93.3443985,951,NA,CA,CA-ON,Sandy Lake,ZSJ
2038,CZSN,medium_airport,56.7928009,-98.90720367,951,NA,CA,CA-MB,South Indian Lake,ZSN
2039,CZST,medium_airport,55.93541045,-129.9824345,24,NA,CA,CA-BC,Stewart,ZST
2041,CZTM,medium_airport,55.86560059,-92.08139801,289,NA,CA,CA-MB,Shamattawa,ZTM
2042,CZUC,medium_airport,49.42969894,-91.71779633,1435,NA,CA,CA-ON,Ignace,ZUC
2045,CZWH,medium_airport,58.61750031,-101.4690018,1211,NA,CA,CA-MB,Lac Brochet,ZWH
2046,CZWL,medium_airport,58.10689926,-103.1719971,1360,NA,CA,CA-SK,Wollaston Lake,ZWL
2047,DAAB,medium_airport,36.50360107,2.814169884,535,AF,DZ,DZ-09,,QLD
2048,DAAD,medium_airport,35.33250046,4.206389904,1506,AF,DZ,DZ-28,,BUJ
2049,DAAE,medium_airport,36.7120018,5.069920063,20,AF,DZ,DZ-06,BÌ©jaÌøa,BJA
2050,DAAG,large_airport,36.69100189,3.215409994,82,AF,DZ,DZ-35,Algiers,ALG
2051,DAAJ,medium_airport,24.2928009,9.452440262,3176,AF,DZ,DZ-33,Djanet,DJG
2052,DAAK,medium_airport,36.54579926,2.876110077,335,AF,DZ,DZ-09,,QFD
2054,DAAP,medium_airport,26.7234993,8.622650146,1778,AF,DZ,DZ-33,Illizi,VVZ
32193,DAAS,medium_airport,36.17810059,5.32449007,3360,AF,DZ,DZ-19,SÌ©tif,QSF
2056,DAAT,medium_airport,22.81150055,5.451079845,4518,AF,DZ,DZ-11,Tamanrasset,TMR
2057,DAAV,medium_airport,36.79510117,5.87361002,36,AF,DZ,DZ-18,Jijel,GJL
2058,DAAY,medium_airport,33.53590012,-0.242353007,3855,AF,DZ,DZ-45,Mecheria,MZW
2059,DAAZ,medium_airport,35.75220108,0.626272023,282,AF,DZ,DZ-48,,QZN
2060,DABB,medium_airport,36.82220078,7.809169769,16,AF,DZ,DZ-36,Annabah,AAE
2061,DABC,medium_airport,36.27600098,6.620389938,2265,AF,DZ,DZ-25,Constantine,CZL
2062,DABS,medium_airport,35.43159866,8.12071991,2661,AF,DZ,DZ-12,TÌ©bessi,TEE
2063,DABT,medium_airport,35.7521019,6.308589935,2697,AF,DZ,DZ-05,Batna,BLJ
2064,DAFH,medium_airport,32.93040085,3.311539888,2540,AF,DZ,DZ-03,,HRM
2065,DAOB,medium_airport,35.34109879,1.463150024,3245,AF,DZ,DZ-14,Tiaret,TID
2067,DAOF,medium_airport,27.7003994,-8.167099953,1453,AF,DZ,DZ-37,Tindouf,TIN
2068,DAOI,medium_airport,36.21269989,1.331769943,463,AF,DZ,DZ-02,,QAS
2069,DAOL,medium_airport,35.54240036,-0.532278001,367,AF,DZ,DZ-31,,TAF
2070,DAON,medium_airport,35.01670074,-1.450000048,814,AF,DZ,DZ-13,Tlemcen,TLM
2071,DAOO,medium_airport,35.62390137,-0.621182978,295,AF,DZ,DZ-31,Oran,ORN
2072,DAOR,medium_airport,31.64570045,-2.269860029,2661,AF,DZ,DZ-08,BÌ©char,CBH
2074,DAOV,medium_airport,35.20769882,0.147141993,1686,AF,DZ,DZ-29,,MUW
2075,DAUA,medium_airport,27.83760071,-0.186414003,919,AF,DZ,DZ-01,,AZR
2076,DAUB,medium_airport,34.79330063,5.738230228,289,AF,DZ,DZ-07,Biskra,BSK
2077,DAUE,medium_airport,30.57130051,2.859590054,1306,AF,DZ,DZ-47,,ELG
2078,DAUG,medium_airport,32.38410187,3.79411006,1512,AF,DZ,DZ-47,GhardaÌøa,GHA
2079,DAUH,medium_airport,31.67300034,6.140439987,463,AF,DZ,DZ-30,Hassi Messaoud,HME
2080,DAUI,medium_airport,27.25099945,2.512020111,896,AF,DZ,DZ-11,In Salah,INZ
2081,DAUK,medium_airport,33.06779861,6.088669777,279,AF,DZ,DZ-30,Touggourt,TGR
2082,DAUL,medium_airport,33.76440048,2.928339958,2510,AF,DZ,DZ-03,Laghouat,LOO
2083,DAUO,medium_airport,33.51139832,6.776790142,203,AF,DZ,DZ-39,Guemar,ELU
2084,DAUT,medium_airport,29.2371006,0.276033014,1027,AF,DZ,DZ-01,Timimoun,TMX
2085,DAUU,medium_airport,31.91720009,5.412779808,492,AF,DZ,DZ-30,Ouargla,OGX
2086,DAUZ,medium_airport,28.05150032,9.642910004,1847,AF,DZ,DZ-33,AmÌ©nas,IAM
2087,DBBB,medium_airport,6.357230186,2.384350061,19,AF,BJ,BJ-AQ,Cotonou,COO
2088,DFFD,medium_airport,12.35319996,-1.512420058,1037,AF,BF,BF-KAD,Ouagadougou,OUA
2089,DFOO,medium_airport,11.16009998,-4.33096981,1511,AF,BF,BF-HOU,Bobo Dioulasso,BOY
2090,DGAA,large_airport,5.6051898,-0.166786,205,AF,GH,GH-AA,Accra,ACC
2091,DGLE,medium_airport,9.557189941,-0.863214016,553,AF,GH,GH-NP,Tamale,TML
2093,DGSI,medium_airport,6.714560032,-1.590819955,942,AF,GH,GH-AH,Kumasi,KMS
2094,DGSN,medium_airport,7.361830235,-2.328759909,1014,AF,GH,GH-BA,Sunyani,NYI
2095,DGTK,medium_airport,4.89605999,-1.774760008,21,AF,GH,GH-WP,Sekondi-Takoradi,TKD
2096,DIAP,medium_airport,5.261390209,-3.926290035,21,AF,CI,CI-01,Abidjan,ABJ
2097,DIBK,medium_airport,7.738800049,-5.07366991,1230,AF,CI,CI-04,,BYK
2098,DIDL,medium_airport,6.792809963,-6.473189831,823,AF,CI,CI-02,,DJO
2099,DIKO,medium_airport,9.387180328,-5.556660175,1214,AF,CI,CI-03,,HGO
2100,DIMN,medium_airport,7.272069931,-7.587359905,1089,AF,CI,CI-06,,MJC
2101,DISP,medium_airport,4.746719837,-6.660820007,26,AF,CI,CI-09,,SPY
2102,DIYO,medium_airport,6.903170109,-5.365580082,699,AF,CI,CI-07,Yamoussoukro,ASK
2104,DNAA,large_airport,9.006790161,7.263169765,1123,AF,NG,NG-FC,Abuja,ABV
2105,DNAK,medium_airport,7.246739864,5.301010132,1100,AF,NG,NG-ON,Akure,AKR
300781,DNAS,medium_airport,6.203333333,6.658888889,305,AF,NG,NG-DE,Asaba,ABB
2106,DNBE,medium_airport,6.316979885,5.599500179,258,AF,NG,NG-ED,Benin,BNI
2107,DNCA,medium_airport,4.976019859,8.347200394,210,AF,NG,NG-CR,Calabar,CBQ
2108,DNEN,medium_airport,6.474269867,7.56196022,466,AF,NG,NG-EN,Enegu,ENU
2109,DNGU,medium_airport,12.17169952,6.696109772,1520,AF,NG,NG-ZA,Gusau,QUS
2110,DNIB,medium_airport,7.362460136,3.978329897,725,AF,NG,NG-OY,Ibadan,IBA
2111,DNIL,medium_airport,8.440210342,4.493919849,1126,AF,NG,NG-KW,Ilorin,ILR
2112,DNIM,medium_airport,5.427060127,7.206029892,373,AF,NG,NG-IM,Owerri,QOW
2113,DNJO,medium_airport,9.639829636,8.869050026,4232,AF,NG,NG-PL,Jos,JOS
2114,DNKA,medium_airport,10.6960001,7.320109844,2073,AF,NG,NG-KD,Kaduna,KAD
2115,DNKN,medium_airport,12.04759979,8.524620056,1562,AF,NG,NG-KN,Kano,KAN
2116,DNMA,medium_airport,11.85529995,13.08090019,1099,AF,NG,NG-BO,Maiduguri,MIU
2117,DNMK,medium_airport,7.703879833,8.613940239,371,AF,NG,NG-BE,Makurdi,MDI
2118,DNMM,large_airport,6.577370167,3.321160078,135,AF,NG,NG-LA,Lagos,LOS
2119,DNMN,medium_airport,9.652170181,6.462259769,834,AF,NG,NG-NI,Minna,MXJ
2120,DNPO,medium_airport,5.015490055,6.949590206,87,AF,NG,NG-RI,Port Harcourt,PHC
2121,DNSO,medium_airport,12.91629982,5.207190037,1010,AF,NG,NG-SO,Sokoto,SKO
2122,DNYO,medium_airport,9.25755024,12.43039989,599,AF,NG,NG-AD,Yola,YOL
2123,DNZA,medium_airport,11.13020039,7.685810089,2170,AF,NG,NG-KD,Zaria,ZAR
302542,DPK,closed,40.76,-73.31,75,NA,US,US-NY,Deer Park,DPK
2124,DRRM,medium_airport,13.50249958,7.126749992,1240,AF,NE,NE-4,Maradi,MFQ
2125,DRRN,medium_airport,13.48149967,2.183609962,732,AF,NE,NE-8,Niamey,NIM
2126,DRRT,medium_airport,14.8757,5.265359879,1266,AF,NE,NE-5,Tahoua,THZ
2127,DRZA,medium_airport,16.9659996,8.000109673,1657,AF,NE,NE-1,Agadez,AJY
2130,DRZR,medium_airport,13.77900028,8.98375988,1516,AF,NE,NE-7,Zinder,ZND
2131,DTKA,medium_airport,36.97999954,8.876939774,230,AF,TN,TN-32,Tabarka,TBJ
2132,DTMB,medium_airport,35.7580986,10.75469971,9,AF,TN,TN-52,Monastir,MIR
2133,DTTA,large_airport,36.85100174,10.22719955,22,AF,TN,TN-11,Tunis,TUN
2134,DTTB,medium_airport,37.24539948,9.791449547,20,AF,TN,TN-23,Sidi Ahmed,OIZ
2136,DTTF,medium_airport,34.42200089,8.822500229,1060,AF,TN,TN-71,Gafsa,GAF
2137,DTTG,medium_airport,33.87689972,10.10330009,26,AF,TN,TN-81,GabÌ¬s,GAE
2139,DTTJ,medium_airport,33.875,10.7755003,19,AF,TN,TN-82,Djerba,DJE
2140,DTTR,medium_airport,31.70429993,9.254619598,827,AF,TN,TN-83,El Borma,EBM
2141,DTTX,medium_airport,34.7179985,10.69099998,85,AF,TN,TN-61,Sfax,SFA
2142,DTTZ,medium_airport,33.93970108,8.110560417,287,AF,TN,TN-72,Tozeur,TOE
302473,DWS,closed,28.39944444,-81.57127778,94,NA,US,US-FL,Walt Disney World,DWS
2143,DXNG,medium_airport,9.76733017,1.091249943,1515,AF,TG,TG-K,Niamtougou,LRL
2144,DXXX,medium_airport,6.165609837,1.254510045,72,AF,TG,TG-M,LomÌ©,LFW
2152,EBAW,medium_airport,51.18939972,4.460279942,39,EU,BE,BE-VAN,Antwerp,ANR
2155,EBBR,large_airport,50.90140152,4.48443985,184,EU,BE,BE-BRU,Brussels,BRU
2157,EBCI,medium_airport,50.45920181,4.453820229,614,EU,BE,BE-WHT,Brussels,CRL
2161,EBKT,medium_airport,50.81719971,3.20472002,64,EU,BE,BE-VWV,Wevelgem,KJK
2162,EBLG,large_airport,50.63740158,5.443220139,659,EU,BE,BE-WLG,LiÌ¬ge,LGG
2163,EBOS,medium_airport,51.19889832,2.862220049,13,EU,BE,BE-VWV,Ostend,OST
2184,EDAC,medium_airport,50.98194504,12.50638866,640,EU,DE,DE-TH,Altenburg,AOC
2187,EDAH,medium_airport,53.87870026,14.15229988,93,EU,DE,DE-MV,Heringsdorf,HDF
2199,EDBM,medium_airport,52.07361221,11.62638855,259,EU,DE,DE-ST,Magdeburg,ZMG
2204,EDCD,medium_airport,51.88944244,14.53194427,272,EU,DE,DE-BR,Cottbus,CBU
2209,EDDB,large_airport,52.38000107,13.52250004,157,EU,DE,DE-BR,Berlin,SXF
2210,EDDC,large_airport,51.13280106,13.76720047,755,EU,DE,DE-SN,Dresden,DRS
2211,EDDE,medium_airport,50.97980118,10.95810032,1036,EU,DE,DE-TH,Erfurt,ERF
2212,EDDF,large_airport,50.02640152,8.543129921,364,EU,DE,DE-HE,Frankfurt-am-Main,FRA
2213,EDDG,large_airport,52.13460159,7.684830189,160,EU,DE,DE-NW,MÌ_nster,FMO
2214,EDDH,large_airport,53.63040161,9.988229752,53,EU,DE,DE-HH,Hamburg,HAM
2215,EDDI,closed,52.47299957,13.40390015,167,EU,DE,DE-BE,Berlin,THF
2216,EDDK,large_airport,50.86589813,7.142739773,302,EU,DE,DE-NW,Cologne,CGN
2217,EDDL,large_airport,51.28950119,6.7667799,147,EU,DE,DE-NW,DÌ_sseldorf,DUS
2218,EDDM,large_airport,48.35380173,11.78610039,1487,EU,DE,DE-BY,Munich,MUC
2219,EDDN,large_airport,49.49869919,11.06690025,1046,EU,DE,DE-BY,Nuremberg,NUE
2220,EDDP,large_airport,51.43239975,12.24160004,465,EU,DE,DE-SN,Leipzig,LEJ
2221,EDDR,medium_airport,49.21459961,7.109509945,1058,EU,DE,DE-SL,SaarbrÌ_cken,SCN
2222,EDDS,large_airport,48.68989944,9.221960068,1276,EU,DE,DE-BW,Stuttgart,STR
2223,EDDT,large_airport,52.55970001,13.2876997,122,EU,DE,DE-BE,Berlin,TXL
2224,EDDV,large_airport,52.46110153,9.685079575,183,EU,DE,DE-NI,Hannover,HAJ
2225,EDDW,large_airport,53.04750061,8.786669731,14,EU,DE,DE-HB,Bremen,BRE
2226,EDFE,medium_airport,49.95999908,8.645833015,384,EU,DE,DE-HE,Egelsbach,QEF
2227,EDFH,medium_airport,49.94869995,7.26388979,1649,EU,DE,DE-RP,Hahn,HHN
2228,EDFM,medium_airport,49.47305679,8.514166832,308,EU,DE,DE-BW,Mannheim,MHG
2231,EDFZ,medium_airport,49.96749878,8.147221565,761,EU,DE,DE-RP,Mainz,QMZ
2233,EDGS,medium_airport,50.70769882,8.082969666,1966,EU,DE,DE-NW,,SGE
