WnfId,WnfIdDisplayName,DescriptionOrDll,AltDescriptionOrDll
D83063EA3BDE075,WNF_SHEL_CORTANA_AUDIO_ACTIVE,"Indicates the state of Cortana speech input and output.",
D83063EA3BDE835,WNF_SHEL_LOCKSCREEN_INFO_UPDATED,"This event signals that the LockScreen info is updated.",
D83063EA3BDF875,WNF_SHEL_CDM_FEATURE_CONFIG_FIRST_USAGE,"This event notifies the CDM when a new feature configuration is first used. The SDDL is scoped to AuthenticatedUsers, AppContainers and LPACs (CAPABILITY_SID_LpacAppExperience),MpsSvc",
D83063EA3BE00F5,WNF_SHEL_APPLICATION_STARTED,"This event is signals when an application launches. The Payload is the appID.",
D83063EA3BE08F5,WNF_SHEL_APPLICATION_TERMINATED,"This event is signals when an application is terminated. The Payload is the appID.",
D83063EA3BE10F5,WNF_SHEL_WINDOWSTIP_CONTENT_PUBLISHED,"This event is signals when a request is made to show a Windows Tip bubble. The Payload is the content id(String).",
D83063EA3BE18F5,WNF_SHEL_USER_IDLE,"This event signals when the first time a user is idle after logon",
D83063EA3BE2035,WNF_SHEL_PEOPLE_PANE_VIEW_CHANGED,"This event is signalled when there is a change to the People Pane Views",
D83063EA3BE2835,WNF_SHEL_LOCK_APP_RELOCK,"This event signals that the lock screen should be reset due to a re-lock request.",
D83063EA3BE3035,WNF_SHEL_LOCK_APP_READY,"This event signals that the lock screen is ready after a reset was requested.",
D83063EA3BE3835,WNF_SHEL_SESSION_LOGON_COMPLETE,"This event is scoped to the user session and signaled when the desktop is ready after a logon",
D83063EA3BE4075,WNF_SHEL_HEALTH_STATE_CHANGED,"This event signals when the health state of the device changes",
D83063EA3BE4875,WNF_SHEL_CONTENT_DELIVERY_MANAGER_NEEDS_REMEDIATION,"This event signals that Content Delivery Manager content needs remediation",
D83063EA3BE50F5,WNF_SHEL_DESKTOP_APPLICATION_STARTED,"This event is signals when a desktop application launches. The Payload is the executable name.",
D83063EA3BE58F5,WNF_SHEL_DESKTOP_APPLICATION_TERMINATED,"This event is signals when a desktop application is terminated. The Payload is the executable name.",
D83063EA3BE60F5,WNF_SHEL_SUGGESTED_APP_READY,"This event signals that the app launched by sign in suggestions is ready.",
D83063EA3BE6835,WNF_SHEL_CDM_REGISTRATION_COMPLETE,"This event is scoped to the user session and signaled when the CDM registration is complete",
D83063EA3BE70F5,WNF_SHEL_CONTENT_DELIVERY_MANAGER_MONITORING,"This event signals that Content Delivery Manager Cache Monitoring is Enabled or not.",
D83063EA3BE7835,WNF_SHEL_SIGNAL_LOGONUI,"Used to signal logon controller across the desktop boundary.  Only local system or the composer can read and write.  Currently payload is present but ignored.",
D83063EA3BE8075,WNF_SHEL_ENTERPRISE_HIDE_PEOPLE_BAR_POLICY_VALUE_CHANGED,"This event signals when the HidePeopleBar MDM policy has been updated",
D83063EA3BE88F5,WNF_SHEL_CORTANA_MIC_TRAINING_COMPLETE,"This event signals when cortana speech training for 'Respond only to me' is complete",
D83063EA3BE9075,WNF_SHEL_CDM_FEATURE_USAGE,"This event notifies the CDM when a feature configuration is used",
D83063EA3BE9C75,WNF_SHEL_OOBE_PROVISIONING_COMPLETE,"This event signals when OOBE in a Shell has completed its provisioning flow. It is permanent since provisioning is only supported during first user OOBE.",
D83063EA3BEA075,WNF_SHEL_SIGNAL_MANAGER_SIGNAL_TRIGGERED,"This event signals when the signal manager fires a signal",
D83063EA3BEB075,WNF_SHEL_CLOUD_FILE_PROGRESS_CHANGE,"Notification when a sync client or shell session updates in-memory progress within the indexer service.  Payload is the tick count when the last change occurred.  User can subscribe, but only service (indexer) can publish",
D83063EA3BEB8F5,WNF_SHEL_START_LAYOUT_MIGRATED,"This event signals when Start Experience Host completes a layout migration",
D83063EA3BEC075,WNF_SHEL_ENTERPRISE_START_PLACES_POLICY_VALUE_CHANGED,"This event signals when a Start place MDM policy (AllowPinnedFolder*) has been applied",
D83063EA3BEC875,WNF_SHEL_SIGNAL_MANAGER_FEATURE_TRIGGERED,"This event is used by the Signal Manager for WIL Feature Usage subscriptions required by registered signal triggers.",
D83063EA3BED035,WNF_SHEL_ACTIONCENTER_VIEWSTATE_CHANGED,"This event signals the current view state of action center.",
D83063EA3BED875,WNF_SHEL_CACHED_CLOUD_NETWORK_STATE,"State of the network as reflected by shell32 listeners. Subscribed to, and published from, explorer.exe, a user process.",
D83063EA3BEE075,WNF_SHEL_SIGNAL_MANAGER_TESTING,"This wnf is used for testing purposes.",
D83063EA3BEE875,WNF_SHEL_APPLIFECYCLE_INSTALL_STATE,"This event signals for different app install state from the Store. The Payload is the aumId and app state.",
D83063EA3BEF075,WNF_SHEL_RESTORE_PAYLOAD_COMPLETE,"CDS restore payload data is downloaded during OOBE",
D83063EA3BEF875,WNF_SHEL_LATEST_CONNECTED_AUTOPLAY_DEVICE,"This wnf is signaled everytime the user connects an autoplay device. The payload is the device id (VID and PID).",
D83063EA3BF0475,WNF_SHEL_CORTANA_QUIET_MOMENT_AT_HOME,"This wnf is signaled when Cortana's QuietMoment @Home inferred that the user has arrived of left home .",
D83063EA3BF1075,WNF_SHEL_CORTANA_BEACON_STATE_CHANGED,"This wnf is signaled everytime the Action Center/Cortana beacon state changes. Payload is an int mapping to an enum representing the new state.",
D83063EA3BF1C75,WNF_SHEL_QUIETHOURS_ACTIVE_PROFILE_CHANGED,"This wnf is signaled whenever active quiet hours profile/mode changes. The value is the restrictive level of an active profile and the restrictive level is unique per profile",
D83063EA3BF2035,WNF_SHEL_LOCK_ON_LOGON,"This wnf is signaled when WinLogon detects an automatic lock on logon sequence to optimize displaying the user lock screen when the shell is ready.",
D83063EA3BF2875,WNF_SHEL_DEVICE_OPEN,"This wnf indicates for some types of devices if a lid, cover or enclosure around it is closed (zero value) or open (non-zero value).",
D83063EA3BF3075,WNF_SHEL_CREATIVE_EVENT_BATTERY_SAVER_OVERRIDE_TRIGGERED,"This event signals a creative event has been triggered that will allow to run during battery saver",
D83063EA3BF3835,WNF_SHEL_START_PROCESS_SUSPENDED_INTERNAL,"This event allows user-mode services such as Windows Notification Platform to determine when Start is suspended",
D83063EA3BF4035,WNF_SHEL_SYSTEMDIALOG_PUBLISHED,"This event signals when a new System Dialog toast is published",
D83063EA3BF4875,WNF_SHEL_SETTINGS_ENVIRONMENT_CHANGED,"This wnf indicates that a variable in the settings environment has changed. The payload is the current sessionId.",
D83063EA3BF5075,WNF_SHEL_QUIET_MOMENT_GAME_MODE_CHANGED,"This event signals when Quiet Hours game mode state changes",
D83063EA3BF5075,WNF_SHEL_QUIET_MOMENT_SHELL_MODE_CHANGED,"This event signals when Quiet Hours mode has changed state in shell",
D83063EA3BF5875,WNF_SHEL_NEXT_NOTIFICATION_SINK_SESSION_ID,"A system-wide unique rolling id for notification controller sink sessions",
D83063EA3BF6035,WNF_SHEL_TAB_SHELL_INIT_COMPLETE,"Event signals Tab Shell component initialization is complete, potentially after an explorer crash. Payload is an incrementing DWORD that can be used to poll if the current objects are new.",
D83063EA3BF6835,WNF_SHEL_LOCKAPPHOST_ACTIVE,"Set to 0 or 1 to indicate whether lockapphost is currently active. Anyone (including apps) can read, system has write access (but on multi-session skus authenticated users also have write access). Additionally, processes with the WINCAP_CORE_SHELL or WINCAP_SHELL_EXPERIENCE_COMPOSER capability can write.",
D83063EA3BF7035,WNF_SHEL_CORTANA_CAPABILTIES_CHANGED,"This wnf indicates that a cortana capabilties have changed. The payload will be the changed capabilties. The below sids are the CShell compser, cortana app, and cortana test app sids",
D83063EA3BF7875,WNF_SHEL_TASKBAR_PINS_UPDATED,"This event indicates taskbar pins were updated. The SDDL is scoped to AuthenticatedUsers.",
D83063EA3BF8075,WNF_SHEL_WCOS_SESSION_ID,"This system-scope event is signaled each time the shell attempts to start a local session on WCOS-based SKUs.  It carries the latest session ID. Everyone can read from it. Authenticated users can write to it.  Apps in general can read from it.  Apps with WINCAP_SHELL_EXPERIENCE_COMPOSER can write to it.",
D83063EA3BF8875,WNF_SHEL_ASSISTANT_STATE_CHANGE,"This wnf indicates that the assistant state has changed, e.g Talking, idle, thinking, notification pending etc",
D83063EA3BF9075,WNF_SHEL_TOAST_PUBLISHED_SYSTEMSCOPE,"This event is similar to TOAST_PUBLISHED but at a system rather than session scope",
D83063EA3BF9835,WNF_SHEL_ACTIONCENTER_READY,"This event signals that a process hosting Action Center has started, such as Shell Experience Host.",
D83063EA3BFA075,WNF_SHEL_SIGNALMANAGER_SIGNAL_REGISTRATION_UPDATED,"This event is fired each time that a signal is registered or unregistered through the SignalRegistration runtime class.",
D83063EA3BFA835,WNF_SHEL_PASTE_SUGGESTION_MESSAGE,"This event signals the suggested content to paste. More details are at https://garagehackbox.azurewebsites.net/hackathons/1235/projects/76296 site.",
D83063EA3BFB035,WNF_SHEL_WINDOW_ACTIVATED,"This event signals that a foreground app changed.",
D85082EA3BC0875,WNF_CFCL_SC_CONFIGURATIONS_CHANGED,"Triggered each time one or more flight configurations changes.",
D85082EA3BC1075,WNF_CFCL_SC_CONFIGURATIONS_DELETED,"Triggered each time one or more flight configurations is deleted.",
D85082EA3BC1875,WNF_CFCL_SC_CONFIGURATIONS_ADDED,"Triggered each time one or more flight configurations is added.",
D88063DA3BC4075,WNF_PHNL_LINE1_READY,"BOOL indicating whether the line is ready. SDDL comes from PhoneSvc in %SDXROOT%\onecoreuap\net\Phone\PhoneService\Service\lib\Microsoft-Windows-Telephony-Phoneservice.wm.xml","BOOL indicating whether the line is ready. SDDL comes from PhoneSvc in %SDXROOT%\src\comms\Packages\CommsPlat\Comms.pkg.xml"
D891E2AA3BC0875,WNF_GPOL_SYSTEM_CHANGES,"gpapi.dll","System policy has been updated"
D891E2AA3BC10F5,WNF_GPOL_USER_CHANGES,"gpapi.dll","User policy has been updated"
D8A0B2EA3BC0875,WNF_CELL_POWER_STATE_MODEM0,"Modem power state of the first modem, values defined by MODEMPOWERSTATE. SDDL comes from ID_CAP_CELL_API_COMMON, ID_CAP_EVERYONE, ImsSvc and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml",
D8A0B2EA3BC0875,WNF_CELL_POWER_STATE_MODEM0,"wwansvc.dll",
D8A0B2EA3BC1075,WNF_CELL_SIGNAL_STRENGTH_BARS_CAN0,"Number of bars (0..5) of signal strength for the first cellular can. In the case of dual registration (SVLTE or CDMA) this is the primary signal strength. SDDL comes from ID_CAP_EVERYONE and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC1875,WNF_CELL_SYSTEM_TYPE_CAN0,"System type of the first cellular Can, a bitmask of RIL_SYSTEMTYPE_ values. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC2075,WNF_CELL_REGISTRATION_STATUS_CAN0,"Current registration status of the first cellular can, bits defined by RILREGSTAT. SDDL comes from ID_CAP_EVERYONE and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC2875,WNF_CELL_UICC_STATUS_SLOT0,"Status of the UICC in the first slot. SDDL comes from ID_CAP_EVERYONE and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC3075,WNF_CELL_AIRPLANEMODE,"The current state of airplanemode. SDDL comes from ID_CAP_CELL_WNF, WwanSvc and Airplanemode (service) in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml",
D8A0B2EA3BC3875,WNF_CELL_OPERATOR_NAME_CAN0,"Current serving operator for the first cellular can, name as a Unicode string. SDDL comes from ID_CAP_EVERYONE and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC4075,WNF_CELL_CDMA_ACTIVATION_CAN0,"Activation, PRL, and provisioning state for the first cellular can. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC4875,WNF_CELL_NETWORK_TIME_CAN0,"NITZ information for the first cellular can. SDDL comes from ID_CAP_CELL_API_COMMON, ID_CAP_CELL_WNF, WwanSvc and tzautoupdate in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC5075,WNF_CELL_AVAILABLE_OPERATORS_CAN0,"List of available operators for the first cellular can, an array of RILOPERATORINFO. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC5875,WNF_CELL_DEVICE_INFO_CAN0,"Device info (RIL_GetDeviceInfo) for the first cellular can, as a set of Unicode strings. SDDL comes from ID_CAP_CELL_WNF_PII and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC6475,WNF_CELL_DATA_ENABLED_BY_USER_MODEM0,"Cellular data enabled state as set by user. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC6875,WNF_CELL_PHONE_NUMBER_CAN0,"Phone number (MSISDN) for the first cellular can, as a Unicode string. SDDL comes from ID_CAP_CELL_WNF_PII and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC7075,WNF_CELL_VOICEMAIL_NUMBER_CAN0,"Voicemail number (MBDN) for the first cellular can, as a Unicode string. SDDL comes from ID_CAP_CELL_WNF_PII and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC7C75,WNF_CELL_REGISTRATION_PREFERENCES_CAN0,"Registration preferences for the first cellular can. SDDL comes from ID_CAP_CELL_API_COMMON, ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC8075,WNF_CELL_CAN_STATE_CAN0,"Can state (between CellManager and CellUX) for the first cellular can. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC8C75,WNF_CELL_USER_PREFERRED_POWER_STATE_MODEM0,"Power state of the modem as last preferred by the user, values defined by MODEMPOWERSTATE. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BC9075,WNF_CELL_AIRPLANEMODE_DETAILS,"The current state of airplanemode details. SDDL comes from ID_CAP_CELL_WNF, WwanSvc and Airplanemode (service) in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml",
D8A0B2EA3BC9875,WNF_CELL_POSSIBLE_DATA_ACTIVITY_CHANGE_MODEM0,"This is triggered if cellcore suspects that data activity may have been affected. SDDL comes from ID_CAP_EVERYONE and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BCA475,WNF_CELL_SYSTEM_CONFIG,"Root state describing cellular system configuration (all modems and their cans). SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BCA875,WNF_CELL_REGISTRATION_STATUS_DETAILS_CAN0,"Detailed registration status of the first cellular can, defined by WNFCELLSTATETYPE(REGISTRATION_STATUS_DETAILS). SDDL comes from ID_CAP_CAMERA, ID_CAP_CELL_WNF, ID_CAP_EVERYONE, ID_CAP_ISV_CAMERA, WwanSvc, ImsSvc and tzautoupdate in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BCB075,WNF_CELL_SUPPORTED_SYSTEM_TYPES_CAN0,"bitmask of supported system types by the first cellular can. SDDL comes from ID_CAP_CELL_API_COMMON, ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BCB875,WNF_CELL_PERSO_STATUS_CAN0,"bitmask of supported system types by the first cellular can. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BCC075,WNF_CELL_HOME_OPERATOR_CAN0,"MCC, MNC (or SID, NID) of the 'home' operator. SDDL comes from ID_CAP_CAMERA, ID_CAP_CELL_WNF, ID_CAP_ISV_CAMERA and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BCC875,WNF_CELL_HOME_PRL_ID_CAN0,"PRL ID of 'home' operator. Is Valid only if there is a valid 3GPP2 line available. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BCE875,WNF_CELL_UTK_SETUP_MENU_SLOT0,"MbaeApi.dll","UICC toolkit setup menu notification for slot 0. SDDL comes from ID_CAP_CELL_WNF_PII and UtkService in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml"
D8A0B2EA3BCF075,WNF_CELL_UTK_PROACTIVE_CMD,"UICC toolkit proactive command notification for all slots. SDDL comes from ID_CAP_CELL_WNF_PII and UtkService in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml",
D8A0B2EA3BCF875,WNF_CELL_CSP_WWAN_PLUS_READYNESS,"CM CSPWWAN+ readyness state. SDDL comes from ID_CAP_CMCSPWWAN_PLUS in %SDXROOT%\src\net\NetCore\Packages\NetCore\NetCore.pkg.xml",
D8A0B2EA3BD0075,WNF_CELL_CALLFORWARDING_STATUS_CAN0,"Call-forwarding status for the first cellular can. The same struct is used to indicate the latest state for a given callforwarding-reason. SDDL comes from ID_CAP_CELL_API_TELEPHONY, ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","CellularAPI.dll"
D8A0B2EA3BD0C75,WNF_CELL_RADIO_TYPE_MODEM0,"Modem radio type of the first modem, values defined by RILRADIOCONFIGURATIONRADIOTYPE. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD1075,WNF_CELL_SIGNAL_STRENGTH_BARS_CAN1,"Number of bars (0..5) of signal strength for the second cellular can. In the case of dual registration (SVLTE or CDMA) this is the primary signal strength. SDDL comes from ID_CAP_EVERYONE and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD1875,WNF_CELL_SYSTEM_TYPE_CAN1,"System type of the second cellular Can, a bitmask of RIL_SYSTEMTYPE_ values. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD2075,WNF_CELL_REGISTRATION_STATUS_CAN1,"Current registration status of the second cellular can, bits defined by RILREGSTAT. SDDL comes from ID_CAP_EVERYONE and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD2875,WNF_CELL_UICC_STATUS_SLOT1,"Status of the UICC in the second slot. SDDL comes from ID_CAP_EVERYONE and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD4075,WNF_CELL_OPERATOR_NAME_CAN1,"Current serving operator for the second cellular can, name as a Unicode string. SDDL comes from ID_CAP_EVERYONE and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD4875,WNF_CELL_CDMA_ACTIVATION_CAN1,"Activation, PRL, and provisioning state for the second cellular can. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD5075,WNF_CELL_NETWORK_TIME_CAN1,"NITZ information for the second cellular can. SDDL comes from ID_CAP_CELL_API_COMMON, ID_CAP_CELL_WNF, WwanSvc and tzautoupdate in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD5875,WNF_CELL_AVAILABLE_OPERATORS_CAN1,"List of available operators for the second cellular can, an array of RILOPERATORINFO. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD6075,WNF_CELL_DEVICE_INFO_CAN1,"Device info (RIL_GetDeviceInfo) for the second cellular can, as a set of Unicode strings. SDDL comes from ID_CAP_CELL_WNF_PII and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD7075,WNF_CELL_PHONE_NUMBER_CAN1,"Phone number (MSISDN) for the second cellular can, as a Unicode string. SDDL comes from ID_CAP_CELL_WNF_PII and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD8C75,WNF_CELL_REGISTRATION_PREFERENCES_CAN1,"Registration preferences for the second cellular can. SDDL comes from ID_CAP_CELL_API_COMMON, ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD9075,WNF_CELL_CAN_STATE_CAN1,"Can state (between CellManager and CellUX) for the second cellular can. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BD9875,WNF_CELL_REGISTRATION_STATUS_DETAILS_CAN1,"Detailed registration status of the second cellular can, defined by WNFCELLSTATETYPE(REGISTRATION_STATUS_DETAILS). SDDL comes from ID_CAP_CELL_WNF, ID_CAP_EVERYONE, WwanSvc, ImsSvc and tzautoupdate in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BDA075,WNF_CELL_SUPPORTED_SYSTEM_TYPES_CAN1,"bitmask of supported system types by the second cellular can. SDDL comes from ID_CAP_CELL_API_COMMON, ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BDA875,WNF_CELL_HOME_OPERATOR_CAN1,"MCC, MNC (or SID, NID) of the 'home' operator. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BDB075,WNF_CELL_HOME_PRL_ID_CAN1,"PRL ID of 'home' operator. Is Valid only if there is a valid 3GPP2 line available. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BDD075,WNF_CELL_UTK_SETUP_MENU_SLOT1,"MbaeApi.dll","UICC toolkit setup menu notification for slot 1. SDDL comes from ID_CAP_CELL_WNF_PII and UtkService in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml"
D8A0B2EA3BDE075,WNF_CELL_CALLFORWARDING_STATUS_CAN1,"Call-forwarding status for the second cellular can. The same struct is used to indicate the latest state for a given callforwarding-reason. SDDL comes from ID_CAP_CELL_API_TELEPHONY, ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","CellularAPI.dll"
D8A0B2EA3BDE875,WNF_CELL_PERSO_STATUS_CAN1,"bitmask of supported system types by the second cellular can. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BDF475,WNF_CELL_CONFIGURED_LINES_CAN0,"Configured lines for the first cellular can. SDDL comes from ID_CAP_CELL_API_COMMON, ID_CAP_CELL_WNF, ImsSvc and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BDFC75,WNF_CELL_CONFIGURED_LINES_CAN1,"Configured lines for the second cellular can. SDDL comes from ID_CAP_CELL_API_COMMON, ID_CAP_CELL_WNF, ImsSvc and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BE0075,WNF_CELL_UICC_STATUS_DETAILS_SLOT0,"Status details of the UICC in the first slot. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BE0875,WNF_CELL_UICC_STATUS_DETAILS_SLOT1,"Status details of the UICC in the second slot. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BE1075,WNF_CELL_PREFERRED_LANGUAGES_SLOT0,"Preferred languages in the first slot. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BE1875,WNF_CELL_PREFERRED_LANGUAGES_SLOT1,"Preferred languages in the second slot. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BE2075,WNF_CELL_IMSI_CAN0,"IMSI for the first cellular can, as a Unicode string. SDDL comes from ID_CAP_CELL_WNF_PII and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BE2875,WNF_CELL_IMSI_CAN1,"IMSI for the first cellular can, as a Unicode string. SDDL comes from ID_CAP_CELL_WNF_PII and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
D8A0B2EA3BE3075,WNF_CELL_LEGACY_SETTINGS_MIGRATION,"CellularAPI.dll","Migration action for legacy cellcore settings. SDDL comes from ID_CAP_CELL_WNF and WwanSvc in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml"
D8A0B2EA3BE3875,WNF_CELL_UICC_ATR_SLOT0,"Answer to reset from the UICC in the first slot. SDDL comes from ID_CAP_CELL_WNF in %SDXROOT%\src\net\Cellcore\packages\Cellcore\Cellcore.pkg.xml","wwansvc.dll"
