_time,idx,st,bytes
1775804400,windows,WinEventLog:System,49883921
1775804400,windows,WinEventLog:Application,70553411
1775804400,windows,perfmon,70652508
1775804400,linux,syslog,25382516
1775804400,linux,linux:audit,114783846
1775804400,linux,linux_secure,93394817
1775804400,application,log4j,172436319
1775804400,application,json,106452252
1775804400,application,access_combined,223135686
1775808000,main,syslog,101629848
1775808000,main,access_combined,94483448
1775808000,main,json,286441481
1775808000,security,WinEventLog:Security,327867343
1775808000,security,syslog,228361596
1775808000,security,pan:traffic,38548319
1775808000,network,cisco:ios,320484964
1775808000,network,juniper:junos,262936937
1775808000,network,netflow,306184712
1775808000,windows,WinEventLog:System,330141538
1775808000,windows,WinEventLog:Application,289376306
1775808000,windows,perfmon,48838209
1775808000,linux,syslog,289061466
1775808000,linux,linux:audit,88742382
1775808000,linux,linux_secure,238792049
1775808000,application,log4j,276843140
1775808000,application,json,255066711
1775808000,application,access_combined,227365605
1775811600,main,syslog,174115086
1775811600,main,access_combined,203980215
1775811600,main,json,99172319
1775811600,security,WinEventLog:Security,148572925
1775811600,security,syslog,161394868
1775811600,security,pan:traffic,223061128
1775811600,network,cisco:ios,306748087
1775811600,network,juniper:junos,39547728
1775811600,network,netflow,182994741
1775811600,windows,WinEventLog:System,102400510
1775811600,windows,WinEventLog:Application,325831988
1775811600,windows,perfmon,133242965
1775811600,linux,syslog,330557200
1775811600,linux,linux:audit,119057823
1775811600,linux,linux_secure,8781250
1775811600,application,log4j,270764072
1775811600,application,json,256704760
1775811600,application,access_combined,256096337
1775815200,main,syslog,168672987
1775815200,main,access_combined,240678299
1775815200,main,json,133587751
1775815200,security,WinEventLog:Security,30358024
1775815200,security,syslog,195268821
1775815200,security,pan:traffic,84441936
1775815200,network,cisco:ios,158589122
1775815200,network,juniper:junos,82349117
1775815200,network,netflow,102192363
1775815200,windows,WinEventLog:System,298157979
1775815200,windows,WinEventLog:Application,126422884
1775815200,windows,perfmon,210499617
1775815200,linux,syslog,206371881
1775815200,linux,linux:audit,178085610
1775815200,linux,linux_secure,128517803
1775815200,application,log4j,247122229
1775815200,application,json,25134639
1775815200,application,access_combined,43045596
1775818800,main,syslog,287767952
1775818800,main,access_combined,172163370
1775818800,main,json,52624628
1775818800,security,WinEventLog:Security,314061495
1775818800,security,syslog,165641545
1775818800,security,pan:traffic,8579318
1775818800,network,cisco:ios,349843553
1775818800,network,juniper:junos,80457813
1775818800,network,netflow,253797554
1775818800,windows,WinEventLog:System,55360823
1775818800,windows,WinEventLog:Application,240039885
1775818800,windows,perfmon,65008337
1775818800,linux,syslog,340822765
1775818800,linux,linux:audit,106016828
1775818800,linux,linux_secure,241676334
1775818800,application,log4j,97593487
1775818800,application,json,140887810
1775818800,application,access_combined,330511899
1775822400,main,syslog,67748051
1775822400,main,access_combined,150521843
1775822400,main,json,117948192
1775822400,security,WinEventLog:Security,259217370
1775822400,security,syslog,92355631
1775822400,security,pan:traffic,243454126
1775822400,network,cisco:ios,260743867
1775822400,network,juniper:junos,8778170
1775822400,network,netflow,179377688
1775822400,windows,WinEventLog:System,55976477
1775822400,windows,WinEventLog:Application,89503589
1775822400,windows,perfmon,252239247
1775822400,linux,syslog,11719028
1775822400,linux,linux:audit,257838767
1775822400,linux,linux_secure,301414520
1775822400,application,log4j,362753796
1775822400,application,json,159835871
1775822400,application,access_combined,55788334
1775826000,main,syslog,33586212
1775826000,main,access_combined,144889547
1775826000,main,json,268830235
1775826000,security,WinEventLog:Security,44850114
1775826000,security,syslog,120037332
1775826000,security,pan:traffic,322380469
1775826000,network,cisco:ios,57220221
1775826000,network,juniper:junos,284050275
1775826000,network,netflow,276813071
1775826000,windows,WinEventLog:System,55800397
1775826000,windows,WinEventLog:Application,362287184
1775826000,windows,perfmon,59260548
1775826000,linux,syslog,197446218
1775826000,linux,linux:audit,11359324
1775826000,linux,linux_secure,240048089
1775826000,application,log4j,165218589
1775826000,application,json,265860395
1775826000,application,access_combined,232227176
1775829600,main,syslog,61178458
1775829600,main,access_combined,152311435
1775829600,main,json,248527453
1775829600,security,WinEventLog:Security,309226474
1775829600,security,syslog,38534483
1775829600,security,pan:traffic,43357278
1775829600,network,cisco:ios,271589182
1775829600,network,juniper:junos,214574405
1775829600,network,netflow,142622496
1775829600,windows,WinEventLog:System,345382772
1775829600,windows,WinEventLog:Application,118283483
1775829600,windows,perfmon,57137393
1775829600,linux,syslog,105143650
1775829600,linux,linux:audit,37680577
1775829600,linux,linux_secure,201910207
1775829600,application,log4j,218226907
1775829600,application,json,220882188
1775829600,application,access_combined,280874159
1775833200,main,syslog,242361388
1775833200,main,access_combined,295804845
1775833200,main,json,231473238
1775833200,security,WinEventLog:Security,110352944
1775833200,security,syslog,183719806
1775833200,security,pan:traffic,180926851
1775833200,network,cisco:ios,261837937
1775833200,network,juniper:junos,108279494
1775833200,network,netflow,26468094
1775833200,windows,WinEventLog:System,312787017
1775833200,windows,WinEventLog:Application,332056938
1775833200,windows,perfmon,175958254
1775833200,linux,syslog,46218611
1775833200,linux,linux:audit,177552167
1775833200,linux,linux_secure,209583479
1775833200,application,log4j,187297292
1775833200,application,json,339874179
1775833200,application,access_combined,342992726
1775836800,main,syslog,311110031
1775836800,main,access_combined,50493896
1775836800,main,json,287350506
1775836800,security,WinEventLog:Security,192315000
1775836800,security,syslog,126354185
1775836800,security,pan:traffic,229545417
1775836800,network,cisco:ios,255473702
1775836800,network,juniper:junos,317781439
1775836800,network,netflow,257956922
1775836800,windows,WinEventLog:System,13025652
1775836800,windows,WinEventLog:Application,29548739
1775836800,windows,perfmon,92807262
1775836800,linux,syslog,20544897
1775836800,linux,linux:audit,27253164
1775836800,linux,linux_secure,264106530
1775836800,application,log4j,172240964
1775836800,application,json,211875734
1775836800,application,access_combined,170433535
1775840400,main,syslog,134604230
1775840400,main,access_combined,222447634
1775840400,main,json,32458970
1775840400,security,WinEventLog:Security,171760350
1775840400,security,syslog,196140626
1775840400,security,pan:traffic,92285257
1775840400,network,cisco:ios,102235598
1775840400,network,juniper:junos,164012095
1775840400,network,netflow,69503702
1775840400,windows,WinEventLog:System,255038446
1775840400,windows,WinEventLog:Application,171706780
1775840400,windows,perfmon,127027634
1775840400,linux,syslog,201737746
1775840400,linux,linux:audit,263156711
1775840400,linux,linux_secure,216081287
1775840400,application,log4j,27455226
1775840400,application,json,221486082
1775840400,application,access_combined,231081634
1775844000,main,syslog,247986864
1775844000,main,access_combined,23177037
1775844000,main,json,31246989
1775844000,security,WinEventLog:Security,130534907
1775844000,security,syslog,135919726
1775844000,security,pan:traffic,180239709
1775844000,network,cisco:ios,94843701
1775844000,network,juniper:junos,218116852
1775844000,network,netflow,217821692
1775844000,windows,WinEventLog:System,40720532
1775844000,windows,WinEventLog:Application,208482892
1775844000,windows,perfmon,206658043
1775844000,linux,syslog,53375493
1775844000,linux,linux:audit,278362474
1775844000,linux,linux_secure,155771426
1775844000,application,log4j,229889171
1775844000,application,json,212150527
1775844000,application,access_combined,54267911
1775847600,main,syslog,39144067
1775847600,main,access_combined,209496497
1775847600,main,json,76077712
1775847600,security,WinEventLog:Security,236914293
1775847600,security,syslog,206972254
1775847600,security,pan:traffic,13735634
1775847600,network,cisco:ios,216262715
1775847600,network,juniper:junos,76915189
1775847600,network,netflow,22723557
1775847600,windows,WinEventLog:System,191580737
1775847600,windows,WinEventLog:Application,156251760
1775847600,windows,perfmon,26160337
1775847600,linux,syslog,124625077
1775847600,linux,linux:audit,99867769
1775847600,linux,linux_secure,136190054
1775847600,application,log4j,153708805
1775847600,application,json,101837410
1775847600,application,access_combined,72523658
1775851200,main,syslog,29439570
1775851200,main,access_combined,139230660
1775851200,main,json,173931109
1775851200,security,WinEventLog:Security,58693311
1775851200,security,syslog,124058884
1775851200,security,pan:traffic,15717762
1775851200,network,cisco:ios,206599885
1775851200,network,juniper:junos,62457157
1775851200,network,netflow,115420187
1775851200,windows,WinEventLog:System,94724515
1775851200,windows,WinEventLog:Application,40437097
1775851200,windows,perfmon,222504561
1775851200,linux,syslog,205331061
1775851200,linux,linux:audit,134324517
1775851200,linux,linux_secure,218492375
1775851200,application,log4j,178100647
1775851200,application,json,103206927
1775851200,application,access_combined,80464144
1775854800,main,syslog,89533771
1775854800,main,access_combined,151449316
1775854800,main,json,60005005
1775854800,security,WinEventLog:Security,20625299
1775854800,security,syslog,80685560
1775854800,security,pan:traffic,107003630
1775854800,network,cisco:ios,188442708
1775854800,network,juniper:junos,41286930
1775854800,network,netflow,168565999
1775854800,windows,WinEventLog:System,204627242
1775854800,windows,WinEventLog:Application,199060619
1775854800,windows,perfmon,18800480
1775854800,linux,syslog,99479474
1775854800,linux,linux:audit,62255100
1775854800,linux,linux_secure,176815494
1775854800,application,log4j,71418074
1775854800,application,json,117399982
1775854800,application,access_combined,6386620
1775858400,main,syslog,38663186
1775858400,main,access_combined,101324051
1775858400,main,json,56477447
1775858400,security,WinEventLog:Security,111489401
1775858400,security,syslog,84089248
1775858400,security,pan:traffic,106135608
1775858400,network,cisco:ios,89168229
1775858400,network,juniper:junos,137354662
1775858400,network,netflow,37757492
1775858400,windows,WinEventLog:System,159412374
1775858400,windows,WinEventLog:Application,135261390
1775858400,windows,perfmon,46334244
1775858400,linux,syslog,5136910
1775858400,linux,linux:audit,74790158
1775858400,linux,linux_secure,44241301
1775858400,application,log4j,63813518
1775858400,application,json,148909074
1775858400,application,access_combined,155401388
1775862000,main,syslog,136754299
1775862000,main,access_combined,3488232
1775862000,main,json,95535479
1775862000,security,WinEventLog:Security,122440830
1775862000,security,syslog,105347498
1775862000,security,pan:traffic,17872256
1775862000,network,cisco:ios,77642376
1775862000,network,juniper:junos,36709802
1775862000,network,netflow,72339174
1775862000,windows,WinEventLog:System,11689295
1775862000,windows,WinEventLog:Application,143206039
1775862000,windows,perfmon,103163296
1775862000,linux,syslog,16339302
1775862000,linux,linux:audit,132583685
1775862000,linux,linux_secure,129217125
1775862000,application,log4j,76231122
1775862000,application,json,101646737
1775862000,application,access_combined,55562198
1775865600,main,syslog,107362985
1775865600,main,access_combined,11650715
1775865600,main,json,12799129
1775865600,security,WinEventLog:Security,16880522
1775865600,security,syslog,90731386
1775865600,security,pan:traffic,10567137
1775865600,network,cisco:ios,63604949
1775865600,network,juniper:junos,49313735
1775865600,network,netflow,106250942
1775865600,windows,WinEventLog:System,27989408
1775865600,windows,WinEventLog:Application,30595004
1775865600,windows,perfmon,36406469
1775865600,linux,syslog,88671577
1775865600,linux,linux:audit,77903374
1775865600,linux,linux_secure,81628710
1775865600,application,log4j,36734471
1775865600,application,json,31774655
1775865600,application,access_combined,10551747
1775869200,main,syslog,31733705
1775869200,main,access_combined,112747011
1775869200,main,json,85346673
1775869200,security,WinEventLog:Security,25094870
1775869200,security,syslog,26353026
1775869200,security,pan:traffic,68693763
1775869200,network,cisco:ios,60336978
1775869200,network,juniper:junos,78499922
1775869200,network,netflow,138669296
1775869200,windows,WinEventLog:System,32424731
1775869200,windows,WinEventLog:Application,46553952
1775869200,windows,perfmon,40476836
1775869200,linux,syslog,20112875
1775869200,linux,linux:audit,25404317
1775869200,linux,linux_secure,99570674
1775869200,application,log4j,119266216
1775869200,application,json,101089699
1775869200,application,access_combined,8943314
1775872800,main,syslog,148279376
1775872800,main,access_combined,60598811
1775872800,main,json,19775617
1775872800,security,WinEventLog:Security,46867769
1775872800,security,syslog,65421568
1775872800,security,pan:traffic,92636412
1775872800,network,cisco:ios,120887757
1775872800,network,juniper:junos,48929457
1775872800,network,netflow,174982586
1775872800,windows,WinEventLog:System,9399745
1775872800,windows,WinEventLog:Application,73816278
1775872800,windows,perfmon,82065950
1775872800,linux,syslog,133121056
1775872800,linux,linux:audit,47149696
1775872800,linux,linux_secure,83764251
1775872800,application,log4j,142752785
1775872800,application,json,28158363
1775872800,application,access_combined,6099601
1775876400,main,syslog,173867849
1775876400,main,access_combined,204862125
1775876400,main,json,31383680
1775876400,security,WinEventLog:Security,172503624
1775876400,security,syslog,80569801
1775876400,security,pan:traffic,133122905
1775876400,network,cisco:ios,136052892
1775876400,network,juniper:junos,123353120
1775876400,network,netflow,57472165
1775876400,windows,WinEventLog:System,170278494
1775876400,windows,WinEventLog:Application,9203285
1775876400,windows,perfmon,17893347
1775876400,linux,syslog,188555748
1775876400,linux,linux:audit,95067865
1775876400,linux,linux_secure,30991924
1775876400,application,log4j,189081546
1775876400,application,json,173660911
1775876400,application,access_combined,72283371
1775880000,main,syslog,15405040
1775880000,main,access_combined,112909794
1775880000,main,json,44610618
1775880000,security,WinEventLog:Security,139224109
1775880000,security,syslog,196986184
1775880000,security,pan:traffic,97526175
1775880000,network,cisco:ios,12324871
1775880000,network,juniper:junos,164708463
1775880000,network,netflow,45733687
1775880000,windows,WinEventLog:System,55502585
1775880000,windows,WinEventLog:Application,49077228
1775880000,windows,perfmon,70686256
1775880000,linux,syslog,211377308
1775880000,linux,linux:audit,13529326
1775880000,linux,linux_secure,149781685
1775880000,application,log4j,62744644
1775880000,application,json,74241149
1775880000,application,access_combined,101487337
1775883600,main,syslog,149490974
1775883600,main,access_combined,21970239
1775883600,main,json,78945115
1775883600,security,WinEventLog:Security,41827603
1775883600,security,syslog,58030203
1775883600,security,pan:traffic,236455404
1775883600,network,cisco:ios,143013608
1775883600,network,juniper:junos,170340147
1775883600,network,netflow,214976397
1775883600,windows,WinEventLog:System,213069785
1775883600,windows,WinEventLog:Application,263732666
1775883600,windows,perfmon,209702679
1775883600,linux,syslog,99604299
1775883600,linux,linux:audit,147884078
1775883600,linux,linux_secure,132302135
1775883600,application,log4j,243753004
1775883600,application,json,136914814
1775883600,application,access_combined,107226011
1775887200,main,syslog,57932128
1775887200,main,access_combined,97576986
1775887200,main,json,69108818
1775887200,security,WinEventLog:Security,262040765
1775887200,security,syslog,228620865
1775887200,security,pan:traffic,23372404
1775887200,network,cisco:ios,289342683
1775887200,network,juniper:junos,157603669
1775887200,network,netflow,225286440
1775887200,windows,WinEventLog:System,291644607
1775887200,windows,WinEventLog:Application,284338967
1775887200,windows,perfmon,35215856
1775887200,linux,syslog,193933074
1775887200,linux,linux:audit,82652453
1775887200,linux,linux_secure,239382058
1775887200,application,log4j,268168652
1775887200,application,json,22607633
1775887200,application,access_combined,290728419
1775890800,main,syslog,74477191
1775890800,main,access_combined,266831017
1775890800,main,json,251765730
1775890800,security,WinEventLog:Security,116007474
1775890800,security,syslog,264597089
1775890800,security,pan:traffic,266437107
1775890800,network,cisco:ios,61191965
1775890800,network,juniper:junos,188923818
1775890800,network,netflow,254471024
1775890800,windows,WinEventLog:System,221164216
1775890800,windows,WinEventLog:Application,287528182
1775890800,windows,perfmon,15827219
1775890800,linux,syslog,222064261
1775890800,linux,linux:audit,297828077
1775890800,linux,linux_secure,180055076
1775890800,application,log4j,179902444
1775890800,application,json,64913717
1775890800,application,access_combined,310234882
1775894400,main,syslog,294114136
1775894400,main,access_combined,167566470
1775894400,main,json,108038427
1775894400,security,WinEventLog:Security,166984654
1775894400,security,syslog,36933880
1775894400,security,pan:traffic,83200186
1775894400,network,cisco:ios,78710757
1775894400,network,juniper:junos,178687917
1775894400,network,netflow,7824029
1775894400,windows,WinEventLog:System,305901157
1775894400,windows,WinEventLog:Application,73074097
1775894400,windows,perfmon,50008590
1775894400,linux,syslog,240593351
1775894400,linux,linux:audit,306188637
1775894400,linux,linux_secure,281978589
1775894400,application,log4j,112762273
1775894400,application,json,14723190
1775894400,application,access_combined,198239018
1775898000,main,syslog,319343388
1775898000,main,access_combined,270842568
1775898000,main,json,295325731
1775898000,security,WinEventLog:Security,300142817
1775898000,security,syslog,334055683
1775898000,security,pan:traffic,134777392
1775898000,network,cisco:ios,327728833
1775898000,network,juniper:junos,142248116
1775898000,network,netflow,42242507
1775898000,windows,WinEventLog:System,110392266
1775898000,windows,WinEventLog:Application,54267587
1775898000,windows,perfmon,61414911
1775898000,linux,syslog,330027387
1775898000,linux,linux:audit,276775758
1775898000,linux,linux_secure,334090771
1775898000,application,log4j,228341274
1775898000,application,json,67084224
1775898000,application,access_combined,336834238
1775901600,main,syslog,250975848
1775901600,main,access_combined,333339504
1775901600,main,json,283682384
1775901600,security,WinEventLog:Security,86334804
1775901600,security,syslog,214356051
1775901600,security,pan:traffic,69572006
1775901600,network,cisco:ios,115594873
1775901600,network,juniper:junos,249203862
1775901600,network,netflow,52768013
1775901600,windows,WinEventLog:System,263322638
1775901600,windows,WinEventLog:Application,340320701
1775901600,windows,perfmon,340289216
1775901600,linux,syslog,145272277
1775901600,linux,linux:audit,356246662
1775901600,linux,linux_secure,346060218
1775901600,application,log4j,19524406
1775901600,application,json,219060328
1775901600,application,access_combined,330606593
1775905200,main,syslog,353229944
1775905200,main,access_combined,87079886
1775905200,main,json,209937468
1775905200,security,WinEventLog:Security,342235164
1775905200,security,syslog,58472866
1775905200,security,pan:traffic,274027482
1775905200,network,cisco:ios,93175685
1775905200,network,juniper:junos,358522731
1775905200,network,netflow,68184427
1775905200,windows,WinEventLog:System,323924413
1775905200,windows,WinEventLog:Application,39966125
1775905200,windows,perfmon,261060156
1775905200,linux,syslog,236156369
1775905200,linux,linux:audit,324399674
1775905200,linux,linux_secure,167546491
1775905200,application,log4j,102877431
1775905200,application,json,97291056
1775905200,application,access_combined,32504865
1775908800,main,syslog,100429480
1775908800,main,access_combined,47131219
1775908800,main,json,8848047
1775908800,security,WinEventLog:Security,146790665
1775908800,security,syslog,271102925
1775908800,security,pan:traffic,355921113
1775908800,network,cisco:ios,325600446
1775908800,network,juniper:junos,185214216
1775908800,network,netflow,144199857
1775908800,windows,WinEventLog:System,204199896
1775908800,windows,WinEventLog:Application,44762207
1775908800,windows,perfmon,180339682
1775908800,linux,syslog,318248422
1775908800,linux,linux:audit,241834750
1775908800,linux,linux_secure,254813256
1775908800,application,log4j,66719346
1775908800,application,json,34821752
1775908800,application,access_combined,311690022
1775912400,main,syslog,113463089
1775912400,main,access_combined,121949923
1775912400,main,json,347572997
1775912400,security,WinEventLog:Security,34788248
1775912400,security,syslog,68974991
1775912400,security,pan:traffic,142176118
1775912400,network,cisco:ios,269265730
1775912400,network,juniper:junos,203341437
1775912400,network,netflow,328488567
1775912400,windows,WinEventLog:System,41526971
1775912400,windows,WinEventLog:Application,220089709
1775912400,windows,perfmon,227081486
1775912400,linux,syslog,180417335
1775912400,linux,linux:audit,19386376
1775912400,linux,linux_secure,344286431
1775912400,application,log4j,67154163
1775912400,application,json,325504630
1775912400,application,access_combined,64340433
