"_time",bytes,"dest_ip","dest_port",query,"src_ip","src_port","time_taken",user
"2018-11-09T17:33:17.160+0000",214,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=89b47c8e-36db-4c26-b242-9d8e2d87c9cf","0.134.99.193",56552,652,kclarkph
"2018-11-09T17:33:17.071+0000",3090,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=5f584ece-e150-499e-bb49-fd7d906319ae","237.231.50.224",56777,262,spetersmm
"2018-11-09T17:33:17.019+0000",1607,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=f2a974e2-65af-40e0-b2c9-44d7e7625baa","108.136.55.158",56701,681,hcarpentergi
"2018-11-09T17:33:07.103+0000",8350,"10.2.2.3",3306,"SELECT * FROM hr_employee_info","10.2.1.34",56127,35828,"Fred_Samuels"
"2018-11-09T17:33:07.056+0000",10912,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56590,47236,"Fred_Samuels"
"2018-11-09T17:33:02.051+0000",3281,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=0b6111ab-bd7e-4c61-bff4-c01ff779719b","200.152.85.243",56034,929,planeln
"2018-11-09T17:33:02.028+0000",2839,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=e497c1e4-cce3-4afd-aaec-e2abe925e975","98.190.0.20",56773,787,kmiller73
"2018-11-09T17:33:02.025+0000",1568,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=a1124351-79e5-44e5-9650-f21eeb2a6507","124.178.63.43",56785,151,jcarrollrj
"2018-11-09T17:32:47.261+0000",10171,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56254,42324,"Fred_Samuels"
"2018-11-09T17:32:47.156+0000",2467,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=406c2d7f-6e5d-4a49-befe-4b3945dda114","230.18.56.237",56701,798,dcarter2j
"2018-11-09T17:32:47.143+0000",3406,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=4827c61a-64cd-41d2-a49a-930821e84a7c","42.130.71.23",56337,241,kphillips7h
"2018-11-09T17:32:47.082+0000",3336,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=23924075-812b-416a-be44-69cd5740fb73","197.193.254.222",56597,370,brobertsondy
"2018-11-09T17:32:47.012+0000",11848,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56163,51314,"Fred_Samuels"
"2018-11-09T17:32:32.153+0000",1551,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=d9322cb4-5305-4e65-9f85-ca392621006e","112.29.21.215",56467,559,lnichols3i
"2018-11-09T17:32:32.087+0000",744,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=32802ced-8cde-48a7-b126-5c058fd7e532","86.63.171.23",56199,540,jburtong5
"2018-11-09T17:32:32.047+0000",3234,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=5754f525-baea-4249-a702-731aac463440","197.67.207.135",56343,491,mbennettcz
"2018-11-09T17:32:27.264+0000",9549,"10.2.2.4",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.34",56155,59516,"Fred_Samuels"
"2018-11-09T17:32:27.170+0000",11452,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56381,36306,"Fred_Samuels"
"2018-11-09T17:32:17.146+0000",1327,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=c4262a4b-42bd-46dc-bfa4-d30fcbd77f01","138.227.234.99",56554,243,kcarrolld3
"2018-11-09T17:32:17.111+0000",1160,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=b6d13ccc-43ea-4692-a736-f7af1a20f995","126.156.133.202",56856,550,alane53
"2018-11-09T17:32:17.050+0000",3539,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=c6a96576-1b0e-4821-a367-b0a9e59588f9","158.155.141.131",56113,894,ahanson20
"2018-11-09T17:32:07.201+0000",8629,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56151,46501,"Fred_Samuels"
"2018-11-09T17:32:07.085+0000",10134,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56249,49242,"Fred_Samuels"
"2018-11-09T17:32:02.112+0000",553,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=9299979e-a268-4151-a4cd-2994c6971fce","217.67.125.19",56251,258,clawrence2u
"2018-11-09T17:32:02.098+0000",1226,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=4322f56b-c956-4736-9888-fa263100d51b","24.171.21.114",56327,648,abowman7g
"2018-11-09T17:32:02.057+0000",3882,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=ece08f1a-c1f6-4be1-81a0-3d97b8023597","107.115.121.147",56213,645,bgarrett28
"2018-11-09T17:31:47.158+0000",9383,"10.2.2.3",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.34",56531,33738,"Fred_Samuels"
"2018-11-09T17:31:47.106+0000",1394,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=0bd397e1-ccb5-4d1e-bc81-fcfc92c212ac","201.226.113.244",56172,849,tspencer5b
"2018-11-09T17:31:47.082+0000",11494,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56437,41817,"Fred_Samuels"
"2018-11-09T17:31:47.074+0000",452,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=549b0519-6e2c-4c5c-8754-4d96e69638ae","246.201.219.72",56162,478,rwillisro
"2018-11-09T17:31:47.036+0000",1731,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=b389d2f4-7368-4a82-9eea-00e6289dd7d3","232.114.67.65",56831,239,cward36
"2018-11-09T17:31:32.098+0000",561,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=ea826562-0b04-468c-b11c-831ba4b6241f","13.0.240.146",56175,867,moliver66
"2018-11-09T17:31:32.078+0000",980,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=4e8429cd-d522-453e-b97c-9516699c7bf2","54.196.67.219",56342,450,tstephensld
"2018-11-09T17:31:32.055+0000",769,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=b26774bb-1624-4332-abee-b03bc8ff0b5f","215.33.114.67",56021,798,cmurrayew
"2018-11-09T17:31:27.199+0000",8116,"10.2.2.2",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.35",56398,57694,"Fred_Samuels"
"2018-11-09T17:31:27.091+0000",10426,"10.2.2.4",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56068,55290,"Fred_Samuels"
"2018-11-09T17:31:17.054+0000",3102,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=781d2a71-0531-40ae-af02-7ce4f79a6a52","118.61.14.194",56233,692,fgray3h
"2018-11-09T17:31:17.052+0000",386,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=e8ca620f-d7c6-4a74-bd71-b983359219b5","54.123.247.148",56314,411,nhicks91
"2018-11-09T17:31:17.002+0000",2251,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=e5964515-4188-4581-8edf-cb2d1284d2f4","43.188.154.156",56210,144,rsnyderj0
"2018-11-09T17:31:07.151+0000",9711,"10.2.2.3",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56223,52314,"Fred_Samuels"
"2018-11-09T17:31:07.088+0000",11192,"10.2.2.3",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.35",56580,47633,"Fred_Samuels"
"2018-11-09T17:31:02.030+0000",2243,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=ccc7e1a3-d8b4-465a-bfee-879b9a14f016","255.9.10.170",56153,976,rwilliso
"2018-11-09T17:31:02.027+0000",3546,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=b26462b7-e7ee-4e11-a14e-c6a1fb579340","29.213.37.177",56661,858,ppalmerp8
"2018-11-09T17:31:02.006+0000",1031,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=275e68c2-5f3c-41cd-ad69-f8fe7d028c3a","140.191.98.223",56191,288,ajohnstonjy
"2018-11-09T17:30:47.111+0000",9364,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56080,48513,"Fred_Samuels"
"2018-11-09T17:30:47.038+0000",1594,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=5a016d9f-a0ff-44aa-a4f8-d94b15bd8c59","144.189.169.225",56318,255,mfernandezn2
"2018-11-09T17:30:47.032+0000",10977,"10.2.2.3",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56894,45035,"Fred_Samuels"
"2018-11-09T17:30:47.019+0000",817,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=b389d2f4-7368-4a82-9eea-00e6289dd7d3","232.114.67.65",56180,328,cward36
"2018-11-09T17:30:47.009+0000",2590,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=26e9951a-3edb-444d-9c4e-8016e2adb83d","232.250.198.76",56901,575,jharveyku
"2018-11-09T17:30:32.021+0000",2223,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=0a112aa2-0b38-4865-947c-55929622646b","172.144.47.165",56817,700,kroselg
"2018-11-09T17:30:32.018+0000",1842,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=0d82dbee-c890-4e01-9513-2ee7866bf1fb","200.56.59.234",56509,710,lvasquez4o
"2018-11-09T17:30:32.006+0000",3925,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=2b85ee17-fb49-4828-a8dd-5f1d24ce9758","108.207.38.75",56504,197,criveraa2
"2018-11-09T17:30:27.027+0000",9910,"10.2.2.4",3306,"SELECT password FROM SYS.USER$ WHERE name='SYS'","10.2.1.34",56285,44090,"Fred_Samuels"
"2018-11-09T17:30:27.002+0000",10611,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56229,39319,"Fred_Samuels"
"2018-11-09T17:30:17.018+0000",749,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=6f709071-ae0d-48e0-8d71-a7c66bae0655","99.88.169.102",56488,253,cowensq7
"2018-11-09T17:30:17.011+0000",364,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=b4a571d2-fe6e-4289-a849-2028fc5a6ad7","27.59.43.7",56127,468,sowensrd
"2018-11-09T17:30:17.000+0000",1779,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=3f4ae61b-c083-4a3c-b4f0-4776ec99a058","173.26.184.100",56388,269,mlarsonov
"2018-11-09T17:30:07.084+0000",9452,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.35",56390,33766,"Fred_Samuels"
"2018-11-09T17:30:07.031+0000",11274,"10.2.2.2",3306,"SELECT * FROM hr_employee_info","10.2.1.33",56465,57606,"Fred_Samuels"
"2018-11-09T17:30:02.002+0000",1812,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=516daf3f-7e5c-4d9b-9529-79331b6ccec2","209.155.173.102",56050,366,drosslr
"2018-11-09T17:30:02.001+0000",1139,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=0a9baa11-a071-446b-867c-bcb5512e0764","66.25.180.232",56867,248,fruizg4
"2018-11-09T17:30:02.000+0000",459,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=426edd84-ff5b-4ff4-b044-6f4e585a1f5c","61.77.81.75",56027,439,wsmithp2
"2018-11-09T17:29:46.579+0000",3823,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=537f72ca-f60b-47e8-aa01-db2390fb2299","220.253.107.88",56174,790,rarnoldot
"2018-11-09T17:29:46.519+0000",2219,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=f12161b8-7a3b-47dc-b762-c39035aa888d","247.104.149.239",56605,489,jharrisonpy
"2018-11-09T17:29:46.106+0000",597,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=6d8905ff-c8b4-4063-a258-de7790c63660","76.199.158.102",56778,648,jwarrenja
"2018-11-09T17:29:31.682+0000",3282,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=b650db6c-8c96-4f6b-a726-10c724b92866","46.235.57.134",56438,170,bschmidt2x
"2018-11-09T17:29:31.403+0000",3391,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=02522e34-a7b4-4a09-9b24-8392daea669f","174.12.118.252",56308,208,swelchb7
"2018-11-09T17:29:31.363+0000",1363,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=7a65f137-a329-48f1-a623-34f44d6f55d5","24.250.29.132",56880,916,jdunn9y
"2018-11-09T17:29:16.770+0000",3141,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=ec544d9d-7789-4827-ae56-179a4b2b8464","10.111.180.87",56808,954,mlanee6
"2018-11-09T17:29:16.289+0000",3626,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=94c1eaf2-cc81-4777-88a3-6a0bb9d0ee62","103.211.153.61",56573,643,asanchezax
"2018-11-09T17:29:16.268+0000",3592,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=55c580ab-888a-4273-9271-d3e76ea09f75","7.79.115.229",56429,473,dwalker8t
"2018-11-09T17:29:01.641+0000",462,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=62381b9f-8144-4b0c-b61e-33d9340023e8","80.225.48.221",56070,491,jhowardhn
"2018-11-09T17:29:01.222+0000",3741,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=737bf8d5-1b91-4ec6-b7e7-69ec798fa12b","244.7.253.20",56816,755,bhansoncl
"2018-11-09T17:29:01.078+0000",3096,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=93998c7f-daf2-49e1-a20f-90b26206094c","130.85.13.196",56068,312,eholmesoo
"2018-11-09T17:28:46.574+0000",2954,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=108b7f00-c817-471c-8a7f-bf70aa9113ee","181.74.52.122",56625,561,cfisher9z
"2018-11-09T17:28:46.171+0000",1738,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=4b28274f-7fa2-42cc-a3f2-cb6cb47ce86f","116.22.111.230",56642,311,jclark34
"2018-11-09T17:28:46.150+0000",999,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=a41ddb8f-205d-4a0c-ba16-7e6c9e06a271","101.63.79.251",56475,577,fwilliams5q
"2018-11-09T17:28:31.885+0000",2370,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=fd663bab-949d-4752-a831-3404da6fcf3f","244.221.135.140",56551,813,rprice2h
"2018-11-09T17:28:31.788+0000",2983,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=0dd0eb20-feaa-48b2-87bc-d302f8b33420","70.218.135.189",56073,802,cwright1e
"2018-11-09T17:28:31.082+0000",3605,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=5ae7718a-f488-4a85-9ea1-11bd52c59d4c","166.105.65.33",56826,467,estephensq4
"2018-11-09T17:28:16.309+0000",886,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=6bb62417-7e70-4bde-bbbb-42e85bdf1523","5.132.64.209",56698,880,psandersf9
"2018-11-09T17:28:16.263+0000",3077,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=f200196d-a8d9-47c4-a78f-a05694e2fe05","206.78.185.36",56701,851,hdanielslu
"2018-11-09T17:28:16.027+0000",1124,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=e4c5e0d2-227f-41e6-91ed-59b37a5ff8be","92.162.178.46",56391,932,sallenmw
"2018-11-09T17:28:01.530+0000",1931,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=2f94e176-9342-4325-a475-6c217c3d7ef4","123.111.76.95",56511,504,tstephens9a
"2018-11-09T17:28:01.308+0000",3976,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=402717dd-7d6d-4f1d-b8bc-7f1134dd053b","114.183.149.172",56593,327,mbanks3l
"2018-11-09T17:28:01.126+0000",2444,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=614a5739-2d62-4c92-8308-0944a9515d46","17.236.29.108",56908,646,jdiazee
"2018-11-09T17:27:46.748+0000",1545,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=e5b9c543-6dc6-4fff-b08c-0d5a0dd7d84a","226.200.22.12",56379,169,bsimsi3
"2018-11-09T17:27:46.216+0000",222,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=b12f1d9b-6b09-46a8-bbe0-b84e62f9f721","189.24.88.102",56647,696,kpatterson40
"2018-11-09T17:27:46.020+0000",2101,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=4cfc6e04-b320-4795-a2f9-20bd714b8e52","152.184.12.19",56713,497,wbrown7j
"2018-11-09T17:27:31.633+0000",1686,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=d5cd5d8e-0a63-4b6e-9500-c7556ac52c53","93.15.252.2",56179,378,aportergg
"2018-11-09T17:27:31.135+0000",2308,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=a271f965-19f9-46c2-a34a-b092377482c4","189.133.125.111",56028,748,hcollinsll
"2018-11-09T17:27:31.060+0000",2216,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=bdf5ce1b-a1cd-45f8-869a-8013192ca575","214.152.199.101",56270,680,enichols44
"2018-11-09T17:27:16.708+0000",3966,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=f7c2878f-58e7-43b7-b79c-010ea8b3334d","145.9.179.109",56433,415,rbell9f
"2018-11-09T17:27:16.667+0000",415,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=fc8166f5-e344-4017-85a8-7240c5c7f803","5.218.62.35",56777,885,cmason74
"2018-11-09T17:27:16.056+0000",1550,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=ce7ac931-d358-46fb-83ed-6c9f52aba2ea","103.209.11.112",56242,566,ilynch7t
"2018-11-09T17:27:01.525+0000",2347,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=115a604c-be51-4a3e-9f99-5720972c0d63","75.234.20.79",56033,407,eschmidt95
"2018-11-09T17:27:01.445+0000",989,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=153582e4-0e30-4007-b0c4-c2a03117df8d","173.98.40.8",56523,704,rwoodaj
"2018-11-09T17:27:01.055+0000",266,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=f510fde4-e9aa-4e69-a713-34abc83574e5","206.56.157.28",56346,865,jhunter62
"2018-11-09T17:26:46.562+0000",3495,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=3072cf90-e1f9-4bcb-8f92-50add827ba4f","88.135.103.133",56832,787,hkelly78
"2018-11-09T17:26:46.420+0000",2648,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=8511f9c8-98d0-4760-bd43-f4447afa1bcb","104.188.19.90",56330,914,eperryqh
"2018-11-09T17:26:46.221+0000",322,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=d087c488-c86e-425e-a1bb-47ef54d3b667","108.42.33.251",56226,675,pdixono1
"2018-11-09T17:26:31.407+0000",426,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=0d82dbee-c890-4e01-9513-2ee7866bf1fb","200.56.59.234",56424,392,lvasquez4o
"2018-11-09T17:26:31.344+0000",3597,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=df724502-8694-48de-b43b-d3586bea2627","222.159.57.168",56263,954,lhall7f
"2018-11-09T17:26:31.038+0000",1345,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=b7e32c4a-0c04-4ad9-b365-88a57cfc1ef3","232.138.229.43",56882,249,crichards5w
"2018-11-09T17:26:16.702+0000",584,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=a99be999-8b43-420b-9ed2-78bf59b8b379","225.105.149.163",56664,611,lramirezjp
"2018-11-09T17:26:16.306+0000",1020,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=9a3cfae8-4325-4f32-9e89-a92d36d78b02","161.139.11.97",56702,116,ralvarezqf
"2018-11-09T17:26:16.190+0000",2124,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=b94a466c-5ad9-4a8a-8983-6eb9456f1d49","209.154.254.89",56440,802,tgibsonkb
"2018-11-09T17:26:01.648+0000",3631,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=85e274fd-5288-40a5-9926-8d14afe761ab","119.119.123.148",56160,785,rhayescc
"2018-11-09T17:26:01.286+0000",3236,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=0ae55e27-df4a-42ad-a1fe-9765d0137594","146.183.125.104",56525,339,vgonzalezod
"2018-11-09T17:26:01.116+0000",1768,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=781d2a71-0531-40ae-af02-7ce4f79a6a52","118.61.14.194",56232,425,fgray3h
"2018-11-09T17:25:46.374+0000",1222,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=9b2701a0-82e6-45c2-ad63-45a129e4acfd","51.103.108.10",56140,756,slynche
"2018-11-09T17:25:46.229+0000",3596,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=7b29e0e6-8c5a-494b-b65e-5159ea4f0244","64.163.206.111",56124,393,pyoung5s
"2018-11-09T17:25:46.087+0000",453,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=096023dd-3231-4b8f-ad99-11a06aa3b10b","36.38.18.88",56324,603,clewisw
"2018-11-09T17:25:31.551+0000",3541,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=40153a10-39d7-4930-9e94-e36f7afb5e44","244.20.193.51",56444,582,shunter3x
"2018-11-09T17:25:31.487+0000",1811,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=2aa3aea7-0b46-4bdf-8f0d-f34bdfb524bd","221.201.198.110",56608,221,smccoym7
"2018-11-09T17:25:31.076+0000",3210,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=74930766-e348-4bf4-b549-54a85afbf59e","225.162.71.219",56853,961,aporterkg
"2018-11-09T17:25:16.378+0000",1944,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=f32157d5-7224-4177-a47f-f1c049d2d794","77.69.220.200",56224,648,mgonzalesg3
"2018-11-09T17:25:16.116+0000",3985,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=b32bfd05-1ba5-4979-93f7-5c7ae6c40a3d","142.223.8.18",56902,385,clittlent
"2018-11-09T17:25:16.041+0000",1425,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=ead12f69-ab69-4926-bc51-862a93ce4196","194.200.236.55",56810,866,adaycv
"2018-11-09T17:25:01.640+0000",1034,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=42339b7c-8c6f-4f98-841a-ec02163998ca","205.186.186.98",56743,101,sfowlerjz
"2018-11-09T17:25:01.501+0000",2614,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=936a2979-46e8-4c11-be1c-fdee554e23fb","72.104.239.149",56018,807,drodriguezhp
"2018-11-09T17:25:01.335+0000",2322,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=c20309d0-e69e-47a8-9669-5137a0005b85","202.41.193.224",56451,437,chowellnv
"2018-11-09T17:24:46.501+0000",3117,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=68480fa6-5591-408e-8dd0-828c921da8c3","219.188.3.205",56303,737,ppalmerpb
"2018-11-09T17:24:46.462+0000",2190,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=6db1fbfb-6cc7-4747-9050-627c71f2d838","31.245.159.44",56656,375,cberryh9
"2018-11-09T17:24:46.303+0000",2159,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=85e274fd-5288-40a5-9926-8d14afe761ab","119.119.123.148",56896,535,rhayescc
"2018-11-09T17:24:31.652+0000",814,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=ef03bf4a-0018-415a-a842-2034a470b780","90.61.25.181",56306,967,gknightij
"2018-11-09T17:24:31.627+0000",2901,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=598761fa-21c1-45ff-ba4a-0209f0c6b5ac","232.27.241.231",56135,679,lbaileyiw
"2018-11-09T17:24:31.253+0000",729,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=8b805f7d-8f13-45d4-a8c2-2286a309cd13","215.87.183.167",56491,495,rduncangt
"2018-11-09T17:24:16.636+0000",1338,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=8ff29ea7-54d2-472e-8969-630c765c5af8","1.171.64.15",56689,410,sbakerbp
"2018-11-09T17:24:16.608+0000",2300,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=b7ebfacd-c110-4670-b683-b5a29094a072","118.35.20.60",56904,780,llee2r
"2018-11-09T17:24:16.535+0000",3319,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=4e8429cd-d522-453e-b97c-9516699c7bf2","54.196.67.219",56369,813,tstephensld
"2018-11-09T17:24:01.277+0000",1558,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=185303ec-e160-4c82-8d9b-a0fdacc3ff2b","183.120.65.223",56386,637,hmorganfr
"2018-11-09T17:24:01.072+0000",2170,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=5f942300-a1dd-4413-a5f4-1f13fe60905f","192.182.143.170",56492,662,mcarter14
"2018-11-09T17:24:01.039+0000",3793,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=31d3c785-f6ce-45bc-8de7-93e226dfe31f","4.9.173.134",56461,702,sreedo6
"2018-11-09T17:23:46.297+0000",1960,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=3051bb02-d097-452d-a8e4-d68c915430b1","7.171.93.241",56711,533,jalvarezca
"2018-11-09T17:23:46.206+0000",2891,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=ef0598b6-2334-4817-b48b-5cffaf98d3ea","57.206.236.34",56638,619,lwhiterb
"2018-11-09T17:23:46.109+0000",2520,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=c20309d0-e69e-47a8-9669-5137a0005b85","202.41.193.224",56015,535,chowellnv
"2018-11-09T17:23:31.333+0000",545,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=d29a91d1-68f4-434d-ba1e-d8a19ae87c0f","154.91.216.57",56685,465,psimslc
"2018-11-09T17:23:31.293+0000",3695,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=f621ba22-639f-41ed-8a3b-031d00ca0ef7","230.47.32.71",56523,452,tmartinez3s
"2018-11-09T17:23:31.108+0000",3273,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=6bb26ec5-45cf-40ef-8dce-74fc4236e66c","176.81.252.128",56446,609,sedwardskp
"2018-11-09T17:23:16.150+0000",908,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=9771fca9-5390-41be-9666-70bce1c817e9","63.231.60.224",56895,916,chowellre
"2018-11-09T17:23:16.139+0000",1454,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=759b2fe6-d04f-4e93-b3be-0609b5e171e8","212.176.160.55",56285,172,wvasquezke
