Policy ID, Policy, Description, Recommendation, CQL, URL
GCP_000049, Storage Buckets that are not having logging enabled.,GCP provides an option to enable access logging on storage buckets. These logs provide detailed records of the requests that are made to storage bucket. These logs will be useful for various security audit purposes and also to keep a tab on storage bucket for any unwanted access. It is a best practice to enable access logging on storage buckets., Access logging can be enabled either using gsutil libraries or API calls. Follow the reference documentation and enable access logging for storage buckets, StorageBucket should not have logging isEmpty(), https://cloud.google.com/storage/docs/access-logs
GCP_000050, Storage Buckets that allow bucket READER access to public.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Legacy Bucket Reader"" role to ""allUsers"". This empowers any user on the internet to list a bucket contents and read bucket and its objects metadata. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Legacy Bucket Reader"" access granted to IAM member ""allUsers""", StorageBucket should not have policyBindings with [role='roles/storage.legacyBucketReader' and members contain-any ('allUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000051, Storage Buckets that allow bucket READER access to all authenticated users.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Legacy Bucket Reader"" role to ""allAuthenticatedUsers"". This empowers any user authenticated with a Google account to list a bucket contents and read bucket and its objects metadata. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Legacy Bucket Reader"" access granted to IAM member ""allAuthenticatedUsers""", StorageBucket should not have policyBindings with [role='roles/storage.legacyBucketReader' and members contain-any ('allAuthenticatedUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000052, Storage Buckets that allow bucket WRITER access to public.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Legacy Bucket Writer"" role to ""allUsers"". This empowers any user on the internet to list, create, overwrite, and delete objects in a bucket, and also allows to read bucket and objects metadata. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Legacy Bucket Writer"" access granted to IAM member ""allusers""", StorageBucket should not have policyBindings with [role='roles/storage.legacyBucketWriter' and members contain-any ('allUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000053, Storage Buckets that allow bucket WRITER access to all authenticated users.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Legacy Bucket Writer"" role to ""allAuthenticatedUsers"". This empowers any user authenticated with a Google account to list, create, overwrite, and delete objects in a bucket, and also allows to read bucket and objects metadata. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Legacy Bucket Writer"" access granted to IAM member ""allAuthenticatedUsers""", StorageBucket should not have policyBindings with [role='roles/storage.legacyBucketWriter' and members contain-any ('allAuthenticatedUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000054, Storage Buckets that allow bucket OWNER access to public.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Legacy Bucket Owner"" role to ""allUsers"". This empowers any user on the internet to list, create, overwrite, and delete objects in a bucket, and also allows them to modify the bucket IAM policies. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Legacy Bucket Owner"" access granted to IAM member ""allusers""", StorageBucket should not have policyBindings with [role='roles/storage.legacyBucketOwner' and members contain-any ('allUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000055, Storage Buckets that allow bucket OWNER access to all authenticated users.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Legacy Bucket Owner"" role to ""allAuthenticatedUsers"". This empowers any user authenticated with a Google account to list, create, overwrite, and delete objects in a bucket, and also allows them to modify the bucket IAM policies. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Legacy Bucket Owner"" access granted to IAM member ""allAuthenticatedUsers""", StorageBucket should not have policyBindings with [role='roles/storage.legacyBucketOwner' and members contain-any ('allAuthenticatedUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000056, Storage Buckets that allow object READER access to public.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Legacy Object Reader"" role to ""allUsers"". This empowers any user on the internet to view objects and their metadata. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Legacy Object Reader"" access granted to IAM member ""allusers""", StorageBucket should not have policyBindings with [role='roles/storage.legacyObjectReader' and members contain-any ('allUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000057, Storage Buckets that allow object READER access to all authenticated users.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Legacy Object Reader"" role to ""allAuthenticatedUsers"". This empowers any user authenticated with a Google account to view objects and their metadata. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Legacy Object Reader"" access granted to IAM member ""allAuthenticatedUsers""", StorageBucket should not have policyBindings with [role='roles/storage.legacyObjectReader' and members contain-any ('allAuthenticatedUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000058, Storage Buckets that allow object OWNER access to public.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Legacy Object Owner"" role to ""allUsers"". This empowers any user on the internet to view and edit objects and their metadata, including ACLs. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Legacy Object Owner"" access granted to IAM member ""allusers""", StorageBucket should not have policyBindings with [role='roles/storage.legacyObjectOwner' and members contain-any ('allUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000059, Storage Buckets that allow object OWNER access to all authenticated users.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Legacy Object Owner"" role to ""allAuthenticatedUsers"". This empowers any user authenticated with a Google account to view, edit objects and their metadata, including ACLs. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Legacy Object Owner"" access granted to IAM member ""allAuthenticatedUsers""", StorageBucket should not have policyBindings with [role='roles/storage.legacyObjectOwner' and members contain-any ('allAuthenticatedUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000060, Storage Buckets that allow object CREATOR access to public.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Object Creator"" role to ""allUsers"". This empowers any user on the internet to create objects. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Object Creator"" access granted to IAM member ""allusers""", StorageBucket should not have policyBindings with [role='roles/storage.objectCreator' and members contain-any ('allUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000061, Storage Buckets that allow object CREATOR access to all authenticated users.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Object Creator"" role to ""allAuthenticatedUsers"". This empowers any user authenticated with a Google account to create objects. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Object Creator"" access granted to IAM member ""allAuthenticatedUsers""", StorageBucket should not have policyBindings with [role='roles/storage.objectCreator' and members contain-any ('allAuthenticatedUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000062, Storage Buckets that allow object ADMIN access to public.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Object Admin"" role to ""allUsers"". This empowers any user on the internet with full control over objects, including listing, creating, viewing, and deleting objects. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Object Admin"" access granted to IAM member ""allusers""", StorageBucket should not have policyBindings with [role='roles/storage.objectAdmin' and members contain-any ('allUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000063, Storage Buckets that allow object ADMIN access to all authenticated users.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Object Admin"" role to ""allAuthenticatedUsers"". This empowers any user authenticated with a Google account with full control over objects, including listing, creating, viewing, and deleting objects. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Object Admin"" access granted to IAM member ""allAuthenticatedUsers""", StorageBucket should not have policyBindings with [role='roles/storage.objectAdmin' and members contain-any ('allAuthenticatedUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000064, Storage Buckets that allow storage ADMIN access to public.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Admin"" role to ""allUsers"". This empowers any user on the internet with full control of buckets and objects. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Admin"" access granted to IAM member ""allusers""", StorageBucket should not have policyBindings with [role='roles/storage.admin' and members contain-any ('allUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000065, Storage Buckets that allow storage ADMIN access to all authenticated users.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Admin"" role to ""allAuthenticatedUsers"". This empowers any user authenticated with a Google account with full control of buckets and objects. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Admin"" access granted to IAM member ""allAuthenticatedUsers""", StorageBucket should not have policyBindings with [role='roles/storage.admin' and members contain-any ('allAuthenticatedUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000066, Storage Buckets that allow object VIEWER access to public.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Object Viewer"" role to ""allUsers"". This empowers any user on the internet with access to view objects and their metadata, and also list the objects in a bucket. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Object Viewer"" access granted to IAM member ""allusers""", StorageBucket should not have policyBindings with [role='roles/storage.objectViewer' and members contain-any ('allUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000067, Storage Buckets that allow object VIEWER access to all authenticated users.,"Bucket IAM policy governs the access permissions to bucket content. This policy checks whether the bucket is configured to grant ""Storage Object Viewer"" role to ""allAuthenticatedUsers"". This empowers any user authenticated with a Google account with access to view objects and their metadata, and also list the objects in a bucket. It is recommended to grant limited access to the specific authenticated users."," Login into : https://console.cloud.google.com. Navigate to ""Storage"" and select ""Browser"". Click on the bucket reported as a violation. Go to the ""Permissions"" tab and remove the ""Storage Object Viewer"" access granted to IAM member ""allAuthenticatedUsers""", StorageBucket should not have policyBindings with [role='roles/storage.objectViewer' and members contain-any ('allAuthenticatedUsers')], https://cloud.google.com/storage/docs/access-control/iam-roles
GCP_000068, IAM users assigned with Owner role at the project level,"Primitive role ""Owner"" grants an identity to create, delete and manage roles and permissions for all resources within the project, plus manage roles for a project. It is advised to grant predefined-roles or custom roles with least-privilege access to users."," Login into GCP Console: https://console.cloud.google.com. Navigate to ""IAM & admin"" and choose ""IAM"". Ensure no user is assigned with role ""Owner"" at the project level", IAMUser should not have roles contain-any ('roles/owner'), https://cloud.google.com/iam/docs/using-iam-securely
GCP_000069, IAM users assigned with Editor role at the project level,"Primitive role ""Editor"" grants an identity to create and delete most of the GCP resources. It is advised to grant predefined-roles or custom roles with least-privilege access to users."," Login into GCP Console: https://console.cloud.google.com. Navigate to ""IAM & admin"" and choose ""IAM"". Ensure no user is assigned with role ""Editor"" at the project level", IAMUser should not have roles contain-any ('roles/editor'), https://cloud.google.com/iam/docs/using-iam-securely
GCP_000070, IAM groups assigned with Owner role at the project level,"Primitive role ""Owner"" grants an identity to create, delete and manage roles and permissions for all resources within the project, plus manage roles for a project. It is advised to grant predefined-roles or custom roles with least-privilege access to groups."," Login into GCP Console: https://console.cloud.google.com. Navigate to ""IAM & admin"" and choose ""IAM"". Ensure no group is assigned with role ""Owner"" at the project level", IAMGroup should not have roles contain-any ('roles/owner'), https://cloud.google.com/iam/docs/using-iam-securely
GCP_000071, IAM groups assigned with Editor role at the project level,"Primitive role ""Editor"" grant an identity to create and delete most of the GCP resources. It is advised to grant predefined-roles or custom roles with least-privilege access to groups."," Login into GCP Console: https://console.cloud.google.com. Navigate to ""IAM & admin"" and choose ""IAM"". Ensure no group is assigned with role ""Editor"" at the project level", IAMGroup should not have roles contain-any ('roles/editor'), https://cloud.google.com/iam/docs/using-iam-securely
GCP_000072, Ensure Kubernetes Clusters enable Stackdriver Logging,"The Stackdriver logging is enabled by default on Kubernetes clusters unless it is explicitly disabled. The logging helps you store, search, analyze, and alert on log data. As a best practice, ensure they are not disabled."," Login into GCP Console - https://console.cloud.google.com/. Navigate to ""Kubernetes Engine"" and select ""Clusters"". Select the cluster, click ""EDIT"", and ensure ""Kubernetes Engine Monitoring"" is not ""Disabled""", KBECluster should not have loggingService = 'none', https://cloud.google.com/stackdriver/docs/solutions/kubernetes-engine
GCP_000073, Ensure Kubernetes Clusters enable Stackdriver Monitoring,"The Stackdriver logging is enabled by default on Kubernetes clusters unless it is explicitly disabled. The monitoring helps you get metrics on CPU utilization, disk traffic, network traffic, and uptime information about the Kubernetes Cluster. As a best practice, ensure they are not disabled."," Login into GCP Console - https://console.cloud.google.com/. Navigate to ""Kubernetes Engine"" and select ""Clusters"". Select the cluster, click ""EDIT"", and ensure ""Kubernetes Engine Monitoring"" is not ""Disabled""", KBECluster should not have monitoringService = 'none', https://cloud.google.com/stackdriver/docs/solutions/kubernetes-engine
GCP_000074, Ensure Legacy Authorization is set to Disabled on Kubernetes Engine Clusters,"Legacy authorization grants identities in the Kubernetes cluster, including service accounts,  nodes, and controllers, will have permissions beyond those provided by the RBAC configuration or IAM.  It is a best practice to disable legacy authorization on Kubernetes cluster."," Login into GCP Console - https://console.cloud.google.com/. Navigate to ""Kubernetes Engine"" and select ""Clusters"". Select the cluster, click on ""EDIT"" and set ""Legacy Authorization"" to disabled", KBECluster should have legacyAbacEnabled isEmpty(),  https://cloud.google.com/kubernetes-engine/docs/how-to/access-scopes
GCP_000075, Ensure Master authorized networks is set to Enabled on Kubernetes Engine Clusters,Enabling authorized networks blocks unauthorized IP addresses from Public network and Internal  GCP IP address from accessing Kubernetes master endpoint. ," Login into GCP Console - https://console.cloud.google.com/. Navigate to ""Kubernetes Engine"" and select ""Clusters"". Select the cluster, click on ""EDIT"" and set ""Master authorized networks"" to enabled", KBECluster should have masterAuthorizedNetworksConfigEnabled=true, https://cloud.google.com/kubernetes-engine/docs/how-to/authorized-networks?hl=en_US
GCP_000076, Ensure Kubernetes Clusters are configured with Labels,"Labeling helps in managing Kubernetes Clusters efficiently. It helps in filtering the specific cluster by their attached label, and also in billing."," Login into GCP Console - https://console.cloud.google.com/. Navigate to ""Kubernetes Engine"" and select ""Clusters"". Ensure, key and value pair is set for each cluster, in the Cluster ""labels"" section", KBECluster should not have labels isEmpty(), https://cloud.google.com/kubernetes-engine/docs/how-to/creating-managing-labels?hl=en_US
GCP_000077, Ensure Kubernetes web UI / Dashboard is disabled,The Kubernetes Web UI (Dashboard) is supported by a highly privileged Kubernetes Service Account. It is a best practice to disable the Kubernetes Web UI (Dashboard) when running on Kubernetes Engine.," Login into GCP Console - https://console.cloud.google.com/. Navigate to ""Kubernetes Engine"" and select ""Clusters"". Select the cluster, click on EDIT and go to ""Add-ons"". Ensure ""Kubernetes dashboard"" is Disabled", KBECluster should have kubernetesDashboardDisabled isNotEmpty(), https://cloud.google.com/kubernetes-engine/docs/how-to/hardening-your-cluster
GCP_000078, Kubernetes Clusters without Automatic node repair,"Enabling ""Automatic node repair"" helps the kubernetes engine to make periodic health checks on the Cluster nodes and when any cluster fails consecutive health checks over a specified threshold, kubernetes engine initiates a repair process for that node."," Login into GCP Console - https://console.cloud.google.com/. Navigate to ""Kubernetes Engine"" and select ""Clusters"". Select the cluster, click on EDIT and go to ""Node Pools"". For each node pool  set ""Automatic node repair"" to enabled", KBECluster should have autoRepairOnAllNodePools=true, https://cloud.google.com/kubernetes-engine/docs/concepts/node-auto-repair
GCP_000079, Kubernetes Engine Clusters nodes without automatic node upgrade,"Enabling ""Automatic node upgrades""  helps your cluster nodes to be up to date with the latest version of Kubernetes. This ensures lower management overhead, better security and ease of use."," Login into GCP Console - https://console.cloud.google.com/. Navigate to ""Kubernetes Engine"" and select ""Clusters"". Select the cluster, click on EDIT and go to ""Node Pools"". For each node pool  set ""Automatic node upgrades"" to enabled", KBECluster should have autoUpgradeOnAllNodePools=true, https://cloud.google.com/kubernetes-engine/docs/concepts/node-auto-upgrades
GCP_000080, Kubernetes Engine Clusters Node images without Container-Optimized OS (cos),"Container-Optimized OS is an operating system image for your Compute Engine VMs that is optimized for running Docker containers. They help in bringing up the Docker containers quickly, efficiently and securely. Note: Container-Optimized OS requires Kubernetes version 1.4.0 or higher"," Login into GCP Console - https://console.cloud.google.com/. Navigate to ""Kubernetes Engine"" and select ""Clusters"". Select the cluster, click on EDIT and go to ""Node Pools"". For each node pool set ""Node image"" to ""Container-Optimized OS (cos)", KBECluster should have cosImageOnAllNodePools=true,  https://cloud.google.com/container-optimized-os/docs/concepts/features-and-benefits
GCP_000082, Ensure Network policy is enabled on Kubernetes Engine Clusters,A network policy is a specification of how groups of pods are allowed to communicate with each other and other network endpoints. Network policy API allows the cluster administrator to specify what pods are allowed to communicate with each other," Login into GCP Console - https://console.cloud.google.com/. Navigate to ""Kubernetes Engine"" and select ""Clusters"". Select the cluster, click on ""EDIT"" and set ""Network policy for master"" and ""Network policy for nodes"" to enabled", KBECluster should have networkPolicyEnabled=true, https://kubernetes.io/docs/concepts/services-networking/network-policies/#the-networkpolicy-resource
GCP_000084, Ensure Kubernetes Cluster is created with Alias IP ranges enabled,Enabling Alias IP ranges allows you to assign ranges of internal IP addresses as aliases to a virtual machines network interfaces. This feature is useful when a VM is running with multiple services and you want to assign each service with a different IP address., It is not possible to enable the alias IP ranges for existing Kubernetes cluster. You can enable alias IP ranges only at the time of the creation of the cluster. Follow the above link to create a cluster with alias IP ranges enabled. , KBECluster should have aliasIPRangesEnabled=true, https://cloud.google.com/kubernetes-engine/docs/how-to/alias-ips
GCP_000085, Ensure PodSecurityPolicy controller is enabled on the Kubernetes Engine Clusters,A PodSecurityPolicy is a cluster-level configuration that enforces the security restrictions and requirements for Pods. They define a set of conditions that Pods must meet to be accepted by the cluster; any request to create or update a Pod is verified against the conditions in the PodSecurityPolicy and allowed or rejected based on their compliance. It is a security best practice to enable PodSecurityPolicy to ensure pods always adhered to defined security policy., Note: Before enabling podSecurityPolicy for an existing cluster you must define and authorize policies. Run the following command to enable podSecurityPolicy for existing Kubernetes cluster . gcloud beta container clusters update [CLUSTER_NAME] --zone [COMPUTE_ZONE] -- enable-pod-security-policy, KBECluster should have podSecurityPolicyEnabled=true, https://cloud.google.com/kubernetes-engine/docs/how-to/pod-security-policies
GCP_000086, Ensure Kubernetes Cluster is created with Private cluster enabled,"A private cluster is a cluster that makes your master inaccessible from the public internet. In a private cluster, nodes do not have public IP addresses, so your workloads run in an environment that is isolated from the internet. It is a security best practice to enable a private cluster. ","It is not possible to enable the private cluster on existing Kubernetes cluster. You can enable private cluster only at the time of the creation of Kubernetes cluster. Follow the above link to create a Kubernetes cluster with private cluster enabled. . Note: When you create a private cluster, you must specify a /28 CIDR range for the VMs that run the Kubernetes master components. You also need to enable Alias IPs. The range you specify for the masters must not overlap with any subnet in your cluster's VPC", KBECluster should have privateCluster=true, https://cloud.google.com/kubernetes-engine/docs/how-to/private-clusters
GCP_000087, Compute Instances with 'IP Forwarding' on network interfaces disabled.,Forwarding of data packets should be disabled to prevent data loss or information disclosure.," Login into GCP console - https://console.cloud.google.com. Navigate to ""Compute Engine"" and choose ""VM Instances"". Select the VM instance reported under violation, and ensure ""IP forwarding"" is set to Off under ""Network interfaces"" section", VMInstance should not have canIpForward=true, https://cloud.google.com/vpc/docs/using-routes#canipforward
GCP_000088, Compute Instances using default service account with scope 'Allow full access to all Cloud APIs' ,"Compute Engine default service account with Scope ""Allow full access to all Cloud APIs"" can allow an IAM user with certain roles accessing an instance to perform cloud operations/API calls that user is not supposed to perform. It is a best practice to avoid granting the default service account with scope ""Allow full access to all Cloud APIs"" to block any privilege escalation."," Login into GCP console - https://console.cloud.google.com. Navigate to ""Compute Engine"" and choose ""VM Instances"". Select the VM instance reported under violation and stop the instance. Click on the EDIT button. Under ""Service Account"" section. Set the appropriate ""Access scope"" as per business needs and Save the configuration. Start the VM Instance", VMInstance should not have serviceAccounts with [email like '%compute@developer.gserviceaccount.com' and scopes contain-any ('https://www.googleapis.com/auth/cloud-platform')], https://cloud.google.com/compute/docs/access/create-enable-service-accounts-for-instances
GCP_000089, Cloud SQL instances not enforcing SSL,"It is a best practice, to enforce SSL encryption on all incoming connections to the SQL database to protect from threats like Man in the middle (MITM) attacks.Note: Client needs to have Client-certificate to establish communication with SQL instance after enabling SSL.", To enable SSL encryption for an instance run the following CLI command. gcloud sql instances patch [INSTANCE_NAME] --require-ssl, SQLInstance should have requireSsl=true, https://cloud.google.com/sql/docs/postgres/configure-ssl-instance
GCP_000090, Cloud SQL instances that are exposed to the internet,It is a best practice to accept connections at SQL instance only from specific trusted IP addresses and block the access to the external world.,"Login into GCP Console - https://console.cloud.google.com/. Navigate to ""SQL"". Select the instance reported as a violation, and click on Edit. Click on section ""Set Connectivity"". Go to selected ""Public IP"" section. Under ""Authorized networks"" remove the entry allowing traffic from CIDR 0.0.0.0/0",SQLInstance should not have authorizedNetworks with [value like '0.0.0.0%'], https://cloud.google.com/sql/docs/postgres/configure-ip
GCP_000091, Project should have atleast one sink for all logs,"Log entries are retained in Stackdriver Logging for a limited time. And post that time, all log entries are deleted. To keep log entries for a longer period, it is recommended to create a sink without any filter and store all log entries in any one of the supported destinations - Cloud Storage, BigQuery, or Cloud Pub/Sub."," Login into GCP Console - https://console.cloud.google.com/. Navigate to ""logging"" and select ""logs"". In the Filter bar, click on the down arrow and select ""Convert to advanced filter"". Clear all text in the Filter bar, and click ""Submit Filter"". Now click on ""CREATE EXPORT"", provide Sink Name, select Sink service and sink destination. Click ""Create Sink""", Project should have sinks with [filter='*' or filter isEmpty()],https://cloud.google.com/logging/docs/export/configure_export_v2
GCP_000092, Logmetric alert on project ownership changes,"A project owner has all privileges to manage a project and its resources. It is a security best practice to monitor the assignment of the primitive role ""roles/Owner"" to any IAM member (user/ServiceAccounts) to avoid unnecessary project ownership or any misuses of projects and resources.","Login into GCP Console - https://console.cloud.google.com/. Navigate to ""logging"" and select ""logs"". In the Filter bar, click the down arrow and select ""Convert to advanced filter"". Clear all text in the Filter bar, and add the below text:. (protoPayload.serviceName=""cloudresourcemanager.googleapis.com"") AND (ProjectOwnership OR projectOwnerInvitee) OR (protoPayload.serviceData.policyDelta.bindingDeltas.action=""REMOVE"" AND protoPayload.serviceData.policyDelta.bindingDeltas.role=""roles/owner"") OR (protoPayload.serviceData.policyDelta.bindingDeltas.action=""ADD"" AND protoPayload.serviceData.policyDelta.bindingDeltas.role=""roles/owner""). Click Submit Filter. Click ""CREATE METRIC"", provide Name, Description, set Unit as ""1"", Type as ""Counter"". Click ""Create Metric"". Follow the instructions documented at the below link to ""Create alert from metric"", and ensure you enable the notification. https://cloud.google.com/logging/docs/logs-based-metrics/charts-and-alerts#creating_a_simple_alerting_policy_on_a_counter_metric"," Project should have logMetrics with [filter='(protoPayload.serviceName=""cloudresourcemanager.googleapis.com"") AND (ProjectOwnership OR projectOwnerInvitee) OR (protoPayload.serviceData.policyDelta.bindingDeltas.action=""REMOVE"" AND protoPayload.serviceData.policyDelta.bindingDeltas.role=""roles/owner"") OR (protoPayload.serviceData.policyDelta.bindingDeltas.action=""ADD"" AND protoPayload.serviceData.policyDelta.bindingDeltas.role=""roles/owner"")' and alertWithNotification=true]", https://cloud.google.com/logging/docs/logs-based-metrics/
GCP_000093, Logmetric alert on  audit configuration changes,"Cloud Audit logging provides a history of AWS API calls for an account, including API calls made via the Console, SDKs, command line tools, and other GCP services. It is a security best practice to monitor audit configuration changes to ensure recommended state of audit logs are maintained always.","Login into GCP Console - https://console.cloud.google.com/. Navigate to ""logging"" and select ""logs"". In the Filter bar, click the down arrow and select ""Convert to advanced filter"". Clear all text in the Filter bar, and add the below text:. protoPayload.methodName=""SetIamPolicy"" AND protoPayload.serviceData.policyDelta.auditConfigDeltas:*. Click Submit Filter. Click ""CREATE METRIC"", provide Name, Description, set Unit as ""1"", Type as ""Counter"". Click ""Create Metric"". Follow the instructions documented at the below link to ""Create alert from metric"", and ensure you enable the notification. https://cloud.google.com/logging/docs/logs-based-metrics/charts-and-alerts#creating_a_simple_alerting_policy_on_a_counter_metric"," Project should have logMetrics with [filter='protoPayload.methodName=""SetIamPolicy"" AND protoPayload.serviceData.policyDelta.auditConfigDeltas:*' and alertWithNotification=true]", https://cloud.google.com/logging/docs/logs-based-metrics/
GCP_000094, Logmetric alert on custom role changes,Google cloud platform provides options to create custom roles along with existing predefined IAM roles for Organization specific needs. It is a security best practice to monitor any changes to custom roles to ensure any unwanted permissions are not granted.,"Login into GCP Console - https://console.cloud.google.com/. Navigate to ""logging"" and select ""logs"". In the Filter bar, click the down arrow and select ""Convert to advanced filter"". Clear all text in the Filter bar, and add the below text:. resource.type=""iam_role"" AND protoPayload.methodName = ""google.iam.admin.v1.CreateRole"" OR protoPayload.methodName=""google.iam.admin.v1.DeleteRole"" OR protoPayload.methodName=""google.iam.admin.v1.UpdateRole"". Click Submit Filter. Click ""CREATE METRIC"", provide Name, Description, set Unit as ""1"", Type as ""Counter"". Click ""Create Metric"". Follow the instructions documented at the below link to ""Create alert from metric"", and ensure you enable the notification. https://cloud.google.com/logging/docs/logs-based-metrics/charts-and-alerts#creating_a_simple_alerting_policy_on_a_counter_metric","Project should have logMetrics with [filter='resource.type=""iam_role"" AND protoPayload.methodName=""google.iam.admin.v1.CreateRole"" OR protoPayload.methodName=""google.iam.admin.v1.DeleteRole"" OR protoPayload.methodName=""google.iam.admin.v1.UpdateRole""' and alertWithNotification=true]", https://cloud.google.com/logging/docs/logs-based-metrics/
