Period,"Location Code","Location Name","electricity.forecast.CO2e per kWh","Time Forecast Made"
46,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",34,1689164113
46,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",106,1689164113
46,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",262,1689164113
46,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",93,1689164113
46,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",94,1689164113
46,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",99,1689164113
47,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",58,"1689159021.232000"
47,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",196,"1689159031.971000"
47,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
47,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
47,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",15,1689164113
47,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",34,1689164113
47,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",105,1689164113
47,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",268,1689164113
47,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",100,1689164113
47,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",99,1689164113
47,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",108,1689164113
47,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
47,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",15,1689164113
47,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",34,1689164113
47,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",105,1689164113
47,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",268,1689164113
47,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",100,1689164113
47,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",99,1689164113
47,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",108,1689164113
48,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",61,"1689159021.232000"
48,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",114,"1689159031.971000"
48,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",33,"1689159077.764000"
48,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",61,"1689159021.232000"
48,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",114,"1689159031.971000"
48,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",33,"1689159077.764000"
48,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
48,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
48,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",34,1689164113
48,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",109,1689164113
48,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",272,1689164113
48,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",105,1689164113
48,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",113,1689164113
48,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",117,1689164113
48,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
48,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
48,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",34,1689164113
48,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",109,1689164113
48,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",272,1689164113
48,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",105,1689164113
48,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",113,1689164113
48,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",117,1689164113
49,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",61,"1689159021.232000"
49,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",114,"1689159031.971000"
49,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",33,"1689159077.764000"
49,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
49,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
49,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",35,1689164113
49,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",114,1689164113
49,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",278,1689164113
49,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",111,1689164113
49,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",111,1689164113
49,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",120,1689164113
49,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
49,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
49,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",35,1689164113
49,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",114,1689164113
49,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",278,1689164113
49,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",111,1689164113
49,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",111,1689164113
49,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",120,1689164113
50,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",68,"1689159021.232000"
50,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",111,"1689159031.971000"
50,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",36,"1689159077.764000"
50,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",68,"1689159021.232000"
50,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",111,"1689159031.971000"
50,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",36,"1689159077.764000"
50,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
50,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
50,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",40,1689164113
50,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",121,1689164113
50,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",286,1689164113
50,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",119,1689164113
50,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",123,1689164113
50,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",130,1689164113
50,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
50,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
50,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",40,1689164113
50,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",121,1689164113
50,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",286,1689164113
50,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",119,1689164113
50,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",123,1689164113
50,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",130,1689164113
51,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",68,"1689159021.232000"
51,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",111,"1689159031.971000"
51,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",36,"1689159077.764000"
51,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
51,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
51,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",41,1689164113
51,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",132,1689164113
51,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",294,1689164113
51,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",124,1689164113
51,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",127,1689164113
51,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",135,1689164113
51,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
51,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
51,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",41,1689164113
51,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",132,1689164113
51,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",294,1689164113
51,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",124,1689164113
51,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",127,1689164113
51,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",135,1689164113
52,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",72,"1689159021.232000"
52,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",139,"1689159031.971000"
52,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",36,"1689159077.764000"
52,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",72,"1689159021.232000"
52,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",139,"1689159031.971000"
52,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",36,"1689159077.764000"
52,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
52,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
52,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",47,1689164113
52,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",148,1689164113
52,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",306,1689164113
52,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",135,1689164113
52,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",142,1689164113
52,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",161,1689164113
52,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
52,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
52,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",47,1689164113
52,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",148,1689164113
52,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",306,1689164113
52,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",135,1689164113
52,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",142,1689164113
52,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",161,1689164113
53,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",72,"1689159021.232000"
53,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",139,"1689159031.971000"
53,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",36,"1689159077.764000"
53,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",6,1689164113
53,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
53,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",52,1689164113
53,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",171,1689164113
53,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",312,1689164113
53,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",139,1689164113
53,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",159,1689164113
53,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",178,1689164113
53,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",6,1689164113
53,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
53,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",52,1689164113
53,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",171,1689164113
53,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",312,1689164113
53,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",139,1689164113
53,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",159,1689164113
53,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",178,1689164113
54,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",77,"1689159021.232000"
54,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",175,"1689159031.971000"
54,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",33,"1689159077.764000"
54,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",77,"1689159021.232000"
54,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",175,"1689159031.971000"
54,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",33,"1689159077.764000"
54,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
54,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",17,1689164113
54,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",56,1689164113
54,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",180,1689164113
54,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",319,1689164113
54,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",142,1689164113
54,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",172,1689164113
54,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",185,1689164113
54,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
54,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",17,1689164113
54,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",56,1689164113
54,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",180,1689164113
54,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",319,1689164113
54,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",142,1689164113
54,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",172,1689164113
54,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",185,1689164113
55,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",77,"1689159021.232000"
55,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",175,"1689159031.971000"
55,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",33,"1689159077.764000"
55,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",6,1689164113
55,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",17,1689164113
55,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",63,1689164113
55,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",187,1689164113
55,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",326,1689164113
55,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",148,1689164113
55,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",182,1689164113
55,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",194,1689164113
55,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",6,1689164113
55,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",17,1689164113
55,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",63,1689164113
55,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",187,1689164113
55,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",326,1689164113
55,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",148,1689164113
55,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",182,1689164113
55,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",194,1689164113
56,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",75,"1689159021.232000"
56,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",248,"1689159031.971000"
56,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",29,"1689159077.764000"
56,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",75,"1689159021.232000"
56,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",248,"1689159031.971000"
56,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",29,"1689159077.764000"
56,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",6,1689164113
56,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",18,1689164113
56,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",73,1689164113
56,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",197,1689164113
56,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",335,1689164113
56,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",159,1689164113
56,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",196,1689164113
56,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",197,1689164113
56,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",6,1689164113
56,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",18,1689164113
56,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",73,1689164113
56,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",197,1689164113
56,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",335,1689164113
56,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",159,1689164113
56,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",196,1689164113
56,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",197,1689164113
57,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",75,"1689159021.232000"
57,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",248,"1689159031.971000"
57,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",29,"1689159077.764000"
57,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
57,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
57,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",80,1689164113
57,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",207,1689164113
57,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",344,1689164113
57,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",169,1689164113
57,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",214,1689164113
57,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",196,1689164113
57,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
57,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
57,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",80,1689164113
57,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",207,1689164113
57,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",344,1689164113
57,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",169,1689164113
57,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",214,1689164113
57,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",196,1689164113
58,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",74,"1689159021.232000"
58,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",319,"1689159031.971000"
58,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
58,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",74,"1689159021.232000"
58,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",319,"1689159031.971000"
58,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
58,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
58,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
58,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",81,1689164113
58,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",206,1689164113
58,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",352,1689164113
58,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",176,1689164113
58,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",226,1689164113
58,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",202,1689164113
58,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
58,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
58,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",81,1689164113
58,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",206,1689164113
58,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",352,1689164113
58,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",176,1689164113
58,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",226,1689164113
58,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",202,1689164113
59,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",74,"1689159021.232000"
59,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",319,"1689159031.971000"
59,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
59,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
59,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
59,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",80,1689164113
59,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",210,1689164113
59,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",361,1689164113
59,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",181,1689164113
59,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",237,1689164113
59,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",211,1689164113
59,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
59,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
59,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",80,1689164113
59,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",210,1689164113
59,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",361,1689164113
59,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",181,1689164113
59,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",237,1689164113
59,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",211,1689164113
60,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",66,"1689159021.232000"
60,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",371,"1689159031.971000"
60,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
60,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",66,"1689159021.232000"
60,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",371,"1689159031.971000"
60,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
60,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",8,1689164113
60,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
60,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",82,1689164113
60,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",211,1689164113
60,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",367,1689164113
60,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",188,1689164113
60,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",247,1689164113
60,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",216,1689164113
60,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",8,1689164113
60,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
60,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",82,1689164113
60,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",211,1689164113
60,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",367,1689164113
60,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",188,1689164113
60,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",247,1689164113
60,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",216,1689164113
61,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",66,"1689159021.232000"
61,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",371,"1689159031.971000"
61,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
61,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",9,1689164113
61,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
61,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",80,1689164113
61,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",210,1689164113
61,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",371,1689164113
61,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",188,1689164113
61,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",251,1689164113
61,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",215,1689164113
61,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",9,1689164113
61,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
61,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",80,1689164113
61,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",210,1689164113
61,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",371,1689164113
61,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",188,1689164113
61,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",251,1689164113
61,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",215,1689164113
62,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",61,"1689159021.232000"
62,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",417,"1689159031.971000"
62,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
62,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",61,"1689159021.232000"
62,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",417,"1689159031.971000"
62,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
62,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",10,1689164113
62,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
