"bucket_name","bucket_owner","bytes_sent","error_code",eventtype,host,"http_status",index,key,linecount,"object_size",operation,punct,referrer,"remote_ip","request_id","request_time","request_uri",requester,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timestamp,"tmp_epochtime","total_time","turn_around_time","user_agent","version_id","_raw","_time"
"jove-aws-billing","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1220Z_OVqqvtEjwwDAJOEP.json.gz",2,742,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","23.20.65.114","b30b0435-429a-462c-bf10-a1c14e523940","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1220Z_OVqqvtEjwwDAJOEP.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636057035,5614,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   jove-aws-billing   [-]   23.20.65.114    -   b30b0435-429a-462c-bf10-a1c14e523940    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1220Z_OVqqvtEjwwDAJOEP.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1220Z_OVqqvtEjwwDAJOEP.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    742  5614    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-04T20:17:15.000+0000"
"ta-cloudtrail-singapore","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz",2,4482,"REST.GET.WEBSITE","-___--___[-]___...____-___----____..____///--////-","-","54.238.205.28","0c96945e-6a81-4f21-8518-a469385bec17","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636057035,1200,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.238.205.28    -   0c96945e-6a81-4f21-8518-a469385bec17    REST.GET.WEBSITE    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    4482  1200    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-04T20:17:15.000+0000"
"ta-cloudtrail-singapore","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz",2,2146,"REST.COPY.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.204.191.205","a19c18c6-3eef-4ba2-b600-00df2bc13b60","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636056795,8157,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.204.191.205    -   a19c18c6-3eef-4ba2-b600-00df2bc13b60    REST.COPY.OBJECT    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz HTTP/1.1""   200    -    -    2146  8157    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-04T20:13:15.000+0000"
"config-bucket-ap","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1255Z_thKBNxdBPOaQZu2R.json.gz",2,3625,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","52.77.255.194","18c260e8-3927-4e7d-82bf-f042aafa60c2","-","PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1255Z_thKBNxdBPOaQZu2R.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636056706,866,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   config-bucket-ap   [-]   52.77.255.194    -   18c260e8-3927-4e7d-82bf-f042aafa60c2    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1255Z_thKBNxdBPOaQZu2R.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1255Z_thKBNxdBPOaQZu2R.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    3625  866    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-04T20:11:46.000+0000"
"config-bucket-ap","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1235Z_fmqSGhYWiqKQ6eTu.json.gz",2,3822,"REST.PUT.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.67.60.148","56653509-4fc5-46fd-b21b-73417aa57a15","-","PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1235Z_fmqSGhYWiqKQ6eTu.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636056496,8022,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64","-","-   config-bucket-ap   [-]   54.67.60.148    -   56653509-4fc5-46fd-b21b-73417aa57a15    REST.PUT.OBJECT    AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1235Z_fmqSGhYWiqKQ6eTu.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1235Z_fmqSGhYWiqKQ6eTu.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    3822  8022    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64""    -
","2021-11-04T20:08:16.000+0000"
"jove-aws-billing","-",243,"-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz",2,2891,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","52.77.219.122","29396ce3-5820-4763-be75-d9695df0023b","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636056496,603,"-","Boto/2.38.0 Python/2.7.9 Darwin/14.5.0","-","-   jove-aws-billing   [-]   52.77.219.122    -   29396ce3-5820-4763-be75-d9695df0023b    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1""   200    -    243    2891  603    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/14.5.0""    -
","2021-11-04T20:08:16.000+0000"
"splunk-mobile","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1245Z_lXtHMsyDWpI8E6wm.json.gz",2,16350,"REST.HEAD.OBJECT","-___-___[-]___...____-___----____..____///--////--","-","54.93.218.213","4d9f00c1-a3db-4c68-882b-915554599f6e","-","HEAD /ta-cloudtrail-singapore/AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1245Z_lXtHMsyDWpI8E6wm.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636056496,7148,"-","aws-internal/3","-","-   splunk-mobile   [-]   54.93.218.213    -   4d9f00c1-a3db-4c68-882b-915554599f6e    REST.HEAD.OBJECT    AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1245Z_lXtHMsyDWpI8E6wm.json.gz   ""HEAD /ta-cloudtrail-singapore/AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1245Z_lXtHMsyDWpI8E6wm.json.gz HTTP/1.1""   200    -    -    16350  7148    -   ""-""   ""aws-internal/3""    -
","2021-11-04T20:08:16.000+0000"
"jove-aws-billing","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz",2,4482,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","54.233.82.50","2ded6153-5ba7-4a25-96da-72362e71a4b0","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636056314,8023,"-","Boto/2.38.0 Python/2.7.9 Darwin/14.5.0","-","-   jove-aws-billing   [-]   54.233.82.50    -   2ded6153-5ba7-4a25-96da-72362e71a4b0    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    4482  8023    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/14.5.0""    -
","2021-11-04T20:05:14.000+0000"
"ta-cloudtrail-singapore","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1210Z_sFMWm1uez9YGTJHB.json.gz",2,1387,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","52.62.97.6","ea226e3a-c99f-4b0a-aa06-11dc899babfa","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1210Z_sFMWm1uez9YGTJHB.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636056226,9803,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   ta-cloudtrail-singapore   [-]   52.62.97.6    -   ea226e3a-c99f-4b0a-aa06-11dc899babfa    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1210Z_sFMWm1uez9YGTJHB.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1210Z_sFMWm1uez9YGTJHB.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    1387  9803    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-04T20:03:46.000+0000"
"splunk-mobile","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz",2,3568,"REST.GET.BUCKET","-___-___[-]___...____-___----____..____///--////--","-","54.233.82.50","10bdc92b-587b-4c66-8de0-8346a215e1d7","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636056194,8560,"-","aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux","-","-   splunk-mobile   [-]   54.233.82.50    -   10bdc92b-587b-4c66-8de0-8346a215e1d7    REST.GET.BUCKET    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    3568  8560    -   ""-""   ""aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux""    -
","2021-11-04T20:03:14.000+0000"
"jove-aws-billing","-",243,NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz",2,2891,"REST.GET.WEBSITE","-___--___[-]___...____-___----____..____///--////-","-","52.77.255.194","70129325-a6a1-4a77-8d8d-8d67350d277d","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636056166,5842,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   jove-aws-billing   [-]   52.77.255.194    -   70129325-a6a1-4a77-8d8d-8d67350d277d    REST.GET.WEBSITE    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    243    2891  5842    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-04T20:02:46.000+0000"
"splunk-mobile","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz",2,2269,"REST.HEAD.BUCKET","-___-___[-]___...____-___----____..____///--////--","-","54.233.103.254","f675f715-ae63-4650-bccf-caf4f1a813e2","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636056015,4682,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   splunk-mobile   [-]   54.233.103.254    -   f675f715-ae63-4650-bccf-caf4f1a813e2    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz HTTP/1.1""   301    PermanentRedirect    -    2269  4682    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-04T20:00:15.000+0000"
"jove-aws-billing","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1210Z_I7E1h82zIxcglpu0.json.gz",2,1878,"REST.GET.LOCATION","-___--___[-]___...____-___----____..____///--////-","-","54.205.0.78","559bf468-823b-4901-9215-3cbe413f9d7b","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1210Z_I7E1h82zIxcglpu0.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636055956,3405,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64","-","-   jove-aws-billing   [-]   54.205.0.78    -   559bf468-823b-4901-9215-3cbe413f9d7b    REST.GET.LOCATION    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1210Z_I7E1h82zIxcglpu0.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1210Z_I7E1h82zIxcglpu0.json.gz HTTP/1.1""   200    -    -    1878  3405    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64""    -
","2021-11-04T19:59:16.000+0000"
"splunk-mobile","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz",2,2269,"REST.HEAD.BUCKET","-___-___[-]___...____-___----____..____///--////--","-","54.233.103.254","f675f715-ae63-4650-bccf-caf4f1a813e2","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636055926,4682,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   splunk-mobile   [-]   54.233.103.254    -   f675f715-ae63-4650-bccf-caf4f1a813e2    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz HTTP/1.1""   301    PermanentRedirect    -    2269  4682    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-04T19:58:46.000+0000"
"jove-aws-billing","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1210Z_Q6LCrZjk62bqm9RD.json.gz",2,1746,"REST.PUT.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.161.168.202","eb26708d-c24c-47c8-91d6-b0339e971770","-","PUT /AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1210Z_Q6LCrZjk62bqm9RD.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636055926,2171,"-","Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64","-","-   jove-aws-billing   [-]   54.161.168.202    -   eb26708d-c24c-47c8-91d6-b0339e971770    REST.PUT.OBJECT    AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1210Z_Q6LCrZjk62bqm9RD.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1210Z_Q6LCrZjk62bqm9RD.json.gz HTTP/1.1""   301    PermanentRedirect    -    1746  2171    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64""    -
","2021-11-04T19:58:46.000+0000"
"splunk-mobile","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_miiqVo4xvVTvtjyi.json.gz",2,1624,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.93.109.123","44fee640-8cd3-45d3-a668-0859226f6274","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_miiqVo4xvVTvtjyi.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636055895,2434,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64","-","-   splunk-mobile   [-]   54.93.109.123    -   44fee640-8cd3-45d3-a668-0859226f6274    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_miiqVo4xvVTvtjyi.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_miiqVo4xvVTvtjyi.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    1624  2434    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64""    -
","2021-11-04T19:58:15.000+0000"
"ta-cloudtrail-singapore","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz",2,2146,"REST.COPY.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.204.191.205","a19c18c6-3eef-4ba2-b600-00df2bc13b60","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636055565,8157,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.204.191.205    -   a19c18c6-3eef-4ba2-b600-00df2bc13b60    REST.COPY.OBJECT    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz HTTP/1.1""   200    -    -    2146  8157    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-04T19:52:45.000+0000"
"config-bucket-ap","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1235Z_6JYEuXAV3Tfi4WV5.json.gz",2,2772,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","54.146.9.81","3f3b34d9-781a-4328-b4ce-6ce4dbddcadf","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1235Z_6JYEuXAV3Tfi4WV5.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636055476,6257,"-","aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux","-","-   config-bucket-ap   [-]   54.146.9.81    -   3f3b34d9-781a-4328-b4ce-6ce4dbddcadf    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1235Z_6JYEuXAV3Tfi4WV5.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1235Z_6JYEuXAV3Tfi4WV5.json.gz HTTP/1.1""   301    PermanentRedirect    -    2772  6257    -   ""-""   ""aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux""    -
","2021-11-04T19:51:16.000+0000"
"splunk-mobile","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_miiqVo4xvVTvtjyi.json.gz",2,1624,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.93.109.123","44fee640-8cd3-45d3-a668-0859226f6274","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_miiqVo4xvVTvtjyi.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636055295,2434,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64","-","-   splunk-mobile   [-]   54.93.109.123    -   44fee640-8cd3-45d3-a668-0859226f6274    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_miiqVo4xvVTvtjyi.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_miiqVo4xvVTvtjyi.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    1624  2434    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64""    -
","2021-11-04T19:48:15.000+0000"
