ComplianceSummaryTimestamp,ComplianceType,"CompliantResourceCount.CapExceeded","CompliantResourceCount.CappedCount",ConfigRuleArn,ConfigRuleId,ConfigRuleInvokedTime,ConfigRuleName,ConfigRuleState,Description,"EvaluationResultIdentifier.EvaluationResultQualifier.ConfigRuleName","EvaluationResultIdentifier.EvaluationResultQualifier.ResourceId","EvaluationResultIdentifier.EvaluationResultQualifier.ResourceType","EvaluationResultIdentifier.OrderingTimestamp","NonCompliantResourceCount.CapExceeded","NonCompliantResourceCount.CappedCount",ResultRecordedTime,"Scope.ComplianceResourceTypes{}","Source.Owner","Source.SourceIdentifier","account_id","aws_account_id","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",description,enabled,eventtype,host,index,linecount,name,punct,region,source,sourcetype,"splunk_server","splunk_server_group","src_user",status,tag,"tag::eventtype",time,timeendpos,timestamp,timestartpos,"tmp_epochtime","user_id","_raw","_time"
,COMPLIANT,,,,,"2020-09-12 15:06:32.000000+08:00",,,,"encrypted-volumes","i-8cb9a446","AWS::EC2::Instance","2020-09-12 15:06:32.000000+08:00",,,"2020-09-12 15:06:32.000000+08:00",,,,063605715280,063605715280,15,12,6,september,32,saturday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599894392.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-12 15:06:32.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-8cb9a446"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""encrypted-volumes""}, ""OrderingTimestamp"":""2020-09-12 15:06:32.000000+08:00""}, ""ResultRecordedTime"":""2020-09-12 15:06:32.000000+08:00""}","2020-09-12T07:06:32.000+0000"
,,,,"arn:aws:config:us-west-2:063605715280:config-rule/config-rule-keg42x","config-rule-keg42x",,"cloudtrail-enabled",ACTIVE,"Checks whether AWS CloudTrail is enabled in your AWS account. Optionally; you can specify which S3 bucket; SNS topic; and Amazon CloudWatch Logs ARN to use.",,,,,,,,"AWS::EC2::Instance",AWS,"CLOUD_TRAIL_ENABLED",063605715280,063605715280,,,,,,,,,"Checks whether AWS CloudTrail is enabled in your AWS account. Optionally; you can specify which S3 bucket; SNS topic; and Amazon CloudWatch Logs ARN to use.",1,"aws_config_rule_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_"":::--::-/--"",_"""":_""_________._;______;__;___","us-west-2","063605715280:us-west-2:configRule","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,AWS,ACTIVE,"inventory
network
snapshot
user","inventory
network
snapshot
user",,,none,,1599893511,063605715280,"{""ConfigRuleArn"": ""arn:aws:config:us-west-2:063605715280:config-rule/config-rule-keg42x"", ""Description"": ""Checks whether AWS CloudTrail is enabled in your AWS account. Optionally; you can specify which S3 bucket; SNS topic; and Amazon CloudWatch Logs ARN to use."", ""ConfigRuleName"": ""cloudtrail-enabled"", ""Source"": {""SourceIdentifier"": ""CLOUD_TRAIL_ENABLED"", ""Owner"": ""AWS""}, ""ConfigRuleId"": ""config-rule-keg42x"", ""Scope"": {""ComplianceResourceTypes"": [""AWS::EC2::Instance""]}, ""ConfigRuleState"": ""ACTIVE""}","2020-09-12T06:51:51.000+0000"
,,,,"arn:aws:config:us-west-2:063605715280:config-rule/config-rule-legsks","config-rule-legsks",,"encrypted-volumes",ACTIVE,"Checks whether EBS volumes that are in an attached state are encrypted. Optionally; you can specify the ID of a KMS key to use to encrypt the volume.",,,,,,,,"AWS::EC2::Instance",AWS,"ENCRYPTED_VOLUMES",063605715280,063605715280,,,,,,,,,"Checks whether EBS volumes that are in an attached state are encrypted. Optionally; you can specify the ID of a KMS key to use to encrypt the volume.",1,"aws_config_rule_events","eventgen-hod",eventgen,1,"encrypted-volumes","{"""":_"":::--::-/--"",_"""":_""___________._;___________","us-west-2","063605715280:us-west-2:configRule","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,AWS,ACTIVE,"inventory
network
snapshot
user","inventory
network
snapshot
user",,,none,,1599889907,063605715280,"{""ConfigRuleArn"": ""arn:aws:config:us-west-2:063605715280:config-rule/config-rule-legsks"", ""Description"": ""Checks whether EBS volumes that are in an attached state are encrypted. Optionally; you can specify the ID of a KMS key to use to encrypt the volume."", ""ConfigRuleName"": ""encrypted-volumes"", ""Source"": {""SourceIdentifier"": ""ENCRYPTED_VOLUMES"", ""Owner"": ""AWS""}, ""ConfigRuleId"": ""config-rule-legsks"", ""Scope"": {""ComplianceResourceTypes"": [""AWS::EC2::Instance""]}, ""ConfigRuleState"": ""ACTIVE""}","2020-09-12T05:51:47.000+0000"
"2020-09-12 13:29:19.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,13,12,29,september,19,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599888559.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 13:29:19.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T05:29:19.000+0000"
"2020-09-12 13:18:25.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,13,12,18,september,25,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599887905.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 13:18:25.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T05:18:25.000+0000"
"2020-09-12 11:04:32.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,11,12,4,september,32,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599879872.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 11:04:32.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T03:04:32.000+0000"
"2020-09-12 10:36:50.000000+08:00",,false,1,,,,"eip-attached",,,,,,,false,1,,,,,063605715280,063605715280,10,12,36,september,50,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"eip-attached","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599878210.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 10:36:50.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""eip-attached"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-12T02:36:50.000+0000"
,COMPLIANT,,,,,"2020-09-12 08:48:48.000000+08:00",,,,"cloudtrail-enabled","i-9db5c939","AWS::EC2::Instance","2020-09-12 08:48:48.000000+08:00",,,"2020-09-12 08:48:48.000000+08:00",,,,063605715280,063605715280,8,12,48,september,48,saturday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599871728.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-12 08:48:48.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-9db5c939"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-12 08:48:48.000000+08:00""}, ""ResultRecordedTime"":""2020-09-12 08:48:48.000000+08:00""}","2020-09-12T00:48:48.000+0000"
"2020-09-12 07:52:05.000000+08:00",,false,1,,,,"encrypted-volumes",,,,,,,false,1,,,,,063605715280,063605715280,7,12,52,september,5,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"encrypted-volumes","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599868325.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 07:52:05.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""encrypted-volumes"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T23:52:05.000+0000"
,"NON_COMPLIANT",,,,,"2020-09-12 07:49:51.000000+08:00",,,,"cloudtrail-enabled","i-84fd3520","AWS::EC2::Instance","2020-09-12 07:49:51.000000+08:00",,,"2020-09-12 07:49:51.000000+08:00",,,,063605715280,063605715280,7,12,49,september,51,saturday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,92,,60,"1599868191.000000",063605715280,"{""ComplianceType"": ""NON_COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-12 07:49:51.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-84fd3520"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-12 07:49:51.000000+08:00""}, ""ResultRecordedTime"":""2020-09-12 07:49:51.000000+08:00""}","2020-09-11T23:49:51.000+0000"
"2020-09-12 07:29:09.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,7,12,29,september,9,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599866949.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 07:29:09.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T23:29:09.000+0000"
"2020-09-12 07:16:04.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,7,12,16,september,4,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599866164.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 07:16:04.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T23:16:04.000+0000"
"2020-09-12 06:57:34.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,6,12,57,september,34,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599865054.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 06:57:34.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T22:57:34.000+0000"
,COMPLIANT,,,,,"2020-09-12 06:51:04.000000+08:00",,,,"cloudtrail-enabled","i-98375216","AWS::EC2::Instance","2020-09-12 06:51:04.000000+08:00",,,"2020-09-12 06:51:04.000000+08:00",,,,063605715280,063605715280,6,12,51,september,4,saturday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599864664.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-12 06:51:04.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-98375216"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-12 06:51:04.000000+08:00""}, ""ResultRecordedTime"":""2020-09-12 06:51:04.000000+08:00""}","2020-09-11T22:51:04.000+0000"
"2020-09-12 04:45:59.000000+08:00",,false,1,,,,"encrypted-volumes",,,,,,,false,1,,,,,063605715280,063605715280,4,12,45,september,59,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"encrypted-volumes","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599857159.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 04:45:59.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""encrypted-volumes"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T20:45:59.000+0000"
"2020-09-12 04:40:04.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,4,12,40,september,4,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599856804.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 04:40:04.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T20:40:04.000+0000"
"2020-09-12 03:47:23.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,3,12,47,september,23,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599853643.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 03:47:23.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T19:47:23.000+0000"
"2020-09-12 03:14:47.000000+08:00",,false,1,,,,"eip-attached",,,,,,,false,1,,,,,063605715280,063605715280,3,12,14,september,47,saturday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"eip-attached","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599851687.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-12 03:14:47.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""eip-attached"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T19:14:47.000+0000"
,COMPLIANT,,,,,"2020-09-12 01:09:16.000000+08:00",,,,"cloudtrail-enabled","i-ab7a1f25","AWS::EC2::Instance","2020-09-12 01:09:16.000000+08:00",,,"2020-09-12 01:09:16.000000+08:00",,,,063605715280,063605715280,1,12,9,september,16,saturday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599844156.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-12 01:09:16.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-ab7a1f25"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-12 01:09:16.000000+08:00""}, ""ResultRecordedTime"":""2020-09-12 01:09:16.000000+08:00""}","2020-09-11T17:09:16.000+0000"
,,,,"arn:aws:config:us-west-2:063605715280:config-rule/config-rule-legsks","config-rule-legsks",,"encrypted-volumes",ACTIVE,"Checks whether EBS volumes that are in an attached state are encrypted. Optionally; you can specify the ID of a KMS key to use to encrypt the volume.",,,,,,,,"AWS::EC2::Instance",AWS,"ENCRYPTED_VOLUMES",063605715280,063605715280,,,,,,,,,"Checks whether EBS volumes that are in an attached state are encrypted. Optionally; you can specify the ID of a KMS key to use to encrypt the volume.",1,"aws_config_rule_events","eventgen-hod",eventgen,1,"encrypted-volumes","{"""":_"":::--::-/--"",_"""":_""___________._;___________","us-west-2","063605715280:us-west-2:configRule","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,AWS,ACTIVE,"inventory
network
snapshot
user","inventory
network
snapshot
user",,,none,,1599835854,063605715280,"{""ConfigRuleArn"": ""arn:aws:config:us-west-2:063605715280:config-rule/config-rule-legsks"", ""Description"": ""Checks whether EBS volumes that are in an attached state are encrypted. Optionally; you can specify the ID of a KMS key to use to encrypt the volume."", ""ConfigRuleName"": ""encrypted-volumes"", ""Source"": {""SourceIdentifier"": ""ENCRYPTED_VOLUMES"", ""Owner"": ""AWS""}, ""ConfigRuleId"": ""config-rule-legsks"", ""Scope"": {""ComplianceResourceTypes"": [""AWS::EC2::Instance""]}, ""ConfigRuleState"": ""ACTIVE""}","2020-09-11T14:50:54.000+0000"
"2020-09-11 22:10:08.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,22,11,10,september,8,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599833408.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 22:10:08.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T14:10:08.000+0000"
"2020-09-11 22:09:26.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,22,11,9,september,26,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599833366.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 22:09:26.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T14:09:26.000+0000"
"2020-09-11 20:04:25.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,20,11,4,september,25,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599825865.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 20:04:25.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T12:04:25.000+0000"
"2020-09-11 19:48:33.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,19,11,48,september,33,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599824913.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 19:48:33.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T11:48:33.000+0000"
"2020-09-11 19:45:48.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,19,11,45,september,48,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599824748.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 19:45:48.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T11:45:48.000+0000"
"2020-09-11 18:52:28.000000+08:00",,false,1,,,,"encrypted-volumes",,,,,,,false,1,,,,,063605715280,063605715280,18,11,52,september,28,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"encrypted-volumes","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599821548.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 18:52:28.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""encrypted-volumes"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T10:52:28.000+0000"
